"experiment","analysis","effect","df1","df2","MSE","F","ges","p"
"exp3","tracking_correlation","condition",1,82,0.212138918798981,2.18081563726749,0.0181826203557897,0.143570655641616
"exp3","tracking_correlation","array_length",1.99512545737786,163.600287504985,0.0463680306283485,5.45863169389773,0.0198137961556859,0.00510503737904556
"exp3","tracking_correlation","condition:array_length",1.99512545737786,163.600287504985,0.0463680306283485,5.76183155758942,0.0208913619130008,0.00384598399476843
