"experiment","condition","effect","Sum Sq","Mean Sq","df1","df2","F","p"
"exp3","experience","meanVal_c",9857.20987900487,9857.20987900487,1,36.7811300967175,463.663363106779,1.9138927038753e-22
"exp3","experience","array_length",4893.40007991018,2446.70003995509,2,3396.98433667878,115.0878578182,4.35045485226222e-49
"exp3","experience","meanVal_c:array_length",166.523935888269,83.2619679441344,2,35.35197656709,3.91647581310946,0.0290823564179541
"exp3","average","meanVal_c",9542.94775903914,9542.94775903914,1,44.921063238981,500.484321117695,5.46850620507601e-26
"exp3","average","array_length",3250.71035157212,1625.35517578606,2,4075.47698822151,85.2425060126627,5.40788693446837e-37
"exp3","average","meanVal_c:array_length",346.318959507297,173.159479753649,2,45.7695989460648,9.08142922479166,0.000476872202211006
