"participant_id","condition","array_length","band","n_trials","dist","inward"
"average.63dab0380b8791f9560fd329","average","20","extreme",17,8.28969006957622,4.41176470588235
"average.63dab0380b8791f9560fd329","average","20","middle",13,2.44416873449132,0.307692307692308
"average.64509bfcd8d8b7e61f801e95","average","2","extreme",18,8.16666666666667,2.11111111111111
"average.64509bfcd8d8b7e61f801e95","average","2","middle",11,3.18896833503575,0.272727272727273
"average.64509bfcd8d8b7e61f801e95","average","10","extreme",13,7.41227312013829,3.53846153846154
"average.64509bfcd8d8b7e61f801e95","average","10","middle",17,2.37409120951751,1.35294117647059
"average.64509bfcd8d8b7e61f801e95","average","20","extreme",18,8.43570536828964,0.944444444444444
"average.64509bfcd8d8b7e61f801e95","average","20","middle",12,3.36985018726592,1.83333333333333
"average.64a6e31ef9a471c4f100c91f","average","2","extreme",16,8.63315217391304,4.3125
"average.64a6e31ef9a471c4f100c91f","average","2","middle",14,3.34782608695652,1.5
"average.64a6e31ef9a471c4f100c91f","average","10","extreme",16,8.99184782608696,5
"average.64a6e31ef9a471c4f100c91f","average","10","middle",15,2.74492753623188,-0.733333333333333
"average.64a6e31ef9a471c4f100c91f","average","20","extreme",13,7.9866220735786,7.53846153846154
"average.64a6e31ef9a471c4f100c91f","average","20","middle",18,2.84782608695652,2.27777777777778
"average.650b695bf3b3d34f9c461926","average","2","extreme",17,9.25557809330629,1.70588235294118
"average.650b695bf3b3d34f9c461926","average","2","middle",14,2.57142857142857,2.92857142857143
"average.650b695bf3b3d34f9c461926","average","10","extreme",14,9,4.57142857142857
"average.650b695bf3b3d34f9c461926","average","10","middle",16,2.96120689655172,0
"average.650b695bf3b3d34f9c461926","average","20","extreme",14,9.13793103448276,5.85714285714286
"average.650b695bf3b3d34f9c461926","average","20","middle",12,3.08908045977011,-0.833333333333333
"average.6544fd4daeb0e81889e217f7","average","2","extreme",17,8.31532147742818,2.94117647058824
"average.6544fd4daeb0e81889e217f7","average","2","middle",13,2.2567084078712,0.692307692307692
"average.6544fd4daeb0e81889e217f7","average","10","extreme",14,8.59468438538206,0.714285714285714
"average.6544fd4daeb0e81889e217f7","average","10","middle",13,2.76833631484794,1.61538461538462
