"participant_id","n_total","n_clean","retained","rho","excluded_reason","condition"
"566a17d07da0350012b3e876",96,95,0.989583333333333,0.511219508389937,NA,"average"
"573b8bc2f3580b0006ce0986",96,85,0.885416666666667,0.742790479361214,NA,"average"
"588f1a4f7f238e000133c03f",96,88,0.916666666666667,0.431401898407716,NA,"average"
"59f224ce40333e00017edfe8",96,92,0.958333333333333,0.801682620304637,NA,"average"
"5a907927873cda0001dc4719",96,92,0.958333333333333,0.812480720480228,NA,"average"
"5c22db5c540c6d00018bc10c",96,92,0.958333333333333,0.694558557965542,NA,"average"
"5c6c597c42e33400019c72a5",96,94,0.979166666666667,0.744940797804497,NA,"average"
"5c7f489defd9e20015751167",96,94,0.979166666666667,0.848439181378332,NA,"average"
"5d7ff85ffec5620017b07c40",96,90,0.9375,0.782105150330349,NA,"average"
"5f5e32a0d6a12c6857b8e127",96,93,0.96875,0.698713964390732,NA,"average"
"607dc630d2d30aa7e8699c23",96,92,0.958333333333333,0.737041902546035,NA,"average"
"60fcc2322b3777e4020465cb",96,85,0.885416666666667,0.871615503725669,NA,"average"
"61074792728f0f9e791ad083",96,95,0.989583333333333,0.786409556651209,NA,"average"
"6110888158573651261c3100",96,93,0.96875,0.642047814286156,NA,"average"
"614f39b82ccdbdd51c76cc50",96,93,0.96875,0.812429508099961,NA,"average"
"6151e479b4ee16668948c7f2",96,93,0.96875,0.648129646888155,NA,"average"
"62733b8ee687326d23d970ea",96,92,0.958333333333333,0.75735492405645,NA,"average"
"628a4816764d2f993ee7493d",96,87,0.90625,0.741028865591497,NA,"average"
"62e97dfea1a1ef00cb9f0b10",96,89,0.927083333333333,0.637570326160244,NA,"average"
"631a9f635762d2b83a53202b",96,94,0.979166666666667,0.790069900592954,NA,"average"
"63b82398bbe6a599972413ad",96,94,0.979166666666667,0.820411346038987,NA,"average"
"63dab0380b8791f9560fd329",96,93,0.96875,0.544039962563427,NA,"average"
"64509bfcd8d8b7e61f801e95",96,89,0.927083333333333,0.869914076469715,NA,"average"
"64a6e31ef9a471c4f100c91f",96,92,0.958333333333333,0.625217583899506,NA,"average"
"650b695bf3b3d34f9c461926",96,87,0.90625,0.700486382929283,NA,"average"
"6544fd4daeb0e81889e217f7",96,86,0.895833333333333,0.726800426026238,NA,"average"
"656c1adbdb298e7230d7b396",96,91,0.947916666666667,0.751756890993058,NA,"average"
"65fa95fafeda35caf378b6f9",96,92,0.958333333333333,0.828508547872011,NA,"average"
"6631a9caa7ecf621ae2ad49f",96,89,0.927083333333333,0.68116705052098,NA,"average"
"66450101a6a8f52f8b5db596",96,93,0.96875,0.838590300257333,NA,"average"
"66463e4efb99fba5a67a010a",96,92,0.958333333333333,0.69468854277461,NA,"average"
"66707f3a4435f4e05d0940a1",96,94,0.979166666666667,0.749261936582295,NA,"average"
"66a02d45a7db35d93c9f6a81",96,94,0.979166666666667,0.545054639656762,NA,"average"
"66c3366a3b5834b89124e85a",96,86,0.895833333333333,0.77579763479231,NA,"average"
