"experiment","model","1","slope","SE","df","ci_low","ci_high","t.ratio","p.value"
"exp3","combined","overall",0.717774997667231,0.0114131377499663,202.938595149397,0.695271458012899,0.740278537321563,62.890242227152,4.76649153230713e-135
"exp3","experience","overall",0.706385232557379,0.0180730725988025,95.1590891059858,0.670506420705847,0.742264044408912,39.0849551837791,2.06693082796851e-60
"exp3","average","overall",0.726933286913426,0.0138776682172,99.5868211854699,0.699398989516001,0.75446758431085,52.3815150741581,2.6802448996994e-74
