"experiment","effect","Sum Sq","Mean Sq","df1","df2","F","p"
"exp3","meanVal_c",18533.633789172,18533.633789172,1,81.680145394728,961.614177168649,6.0372316776888e-47
"exp3","array_length",3957.29636094469,1978.64818047234,2,81.097627852124,102.661796581023,6.01686077822136e-23
"exp3","condition",12.1840163198062,12.1840163198062,1,82.0271681314665,0.632165443714818,0.428856762576534
"exp3","meanVal_c:array_length",378.964687450238,189.482343725119,2,81.2273776589322,9.83125652108601,0.000150111988445372
"exp3","meanVal_c:condition",68.7248595159576,68.7248595159576,1,81.6801457959046,3.56577668395923,0.0625323232214479
"exp3","array_length:condition",73.7369948290529,36.8684974145265,2,81.0976278318478,1.91291520098057,0.154252496950967
"exp3","meanVal_c:array_length:condition",58.9041619034408,29.4520809517204,2,81.2273776604403,1.52811579814637,0.223114766537413
