"experiment","condition","array_length","slope","SE","df","ci_low","ci_high","t.ratio","p.value"
"exp3","average","2",0.827671704140625,0.0380576236315409,80.4217235795313,0.751940715960986,0.903402692320263,21.7478556242455,1.98670899858514e-35
"exp3","experience","2",0.880547362918027,0.0422807243593942,83.5492866137046,0.796460878293103,0.964633847542951,20.8262128016826,7.95214764244436e-35
"exp3","average","10",0.701353949766183,0.0392191472069865,81.9107326327605,0.623333299410518,0.779374600121848,17.8829474813579,5.12270455984491e-30
"exp3","experience","10",0.800090037068748,0.0428058279447815,79.4589202764562,0.714894818617189,0.885285255520306,18.6911473386485,8.06600650761208e-31
"exp3","average","20",0.73860699695164,0.0413819592124747,81.5853233867883,0.656278832581289,0.820935161321992,17.8485265320397,6.62080901943211e-30
"exp3","experience","20",0.881074844793636,0.0454505585115794,80.9892439361122,0.79064230806318,0.971507381524093,19.3853469274567,3.67131080307144e-32
