"experiment","condition","contrast","estimate","SE","df","t.ratio","p.value"
"exp3","experience","array_length2 - array_length10",0.0833950107407906,0.0388844451973412,36.241174724495,2.14468819903576,0.0949339762099425
"exp3","experience","array_length2 - array_length20",-0.00274656305157582,0.0337951510444517,36.7968362216842,-0.0812709210254214,0.996365527895129
"exp3","experience","array_length10 - array_length20",-0.0861415737923664,0.0320115840033262,33.5204238702572,-2.69095005681118,0.0289515588740679
"exp3","average","array_length2 - array_length10",0.125095853263091,0.0295213423859938,41.7837620108012,4.23747171207368,0.000352113599322523
"exp3","average","array_length2 - array_length20",0.0840125466469686,0.037190158407585,44.1407207355801,2.25899943007057,0.072465624548367
"exp3","average","array_length10 - array_length20",-0.041083306616122,0.0299787393299811,48.0455841568116,-1.37041475173159,0.364261153481435
