"participant_id","condition","array_length","n_trials","mean_abs_resp","mean_abs_obj","ratio"
"average.566a17d07da0350012b3e876","average","2",3,10.5017543859649,9.66315789473684,0.920147009689275
"average.573b8bc2f3580b0006ce0986","average","2",6,10.3333333333333,8.16666666666667,0.790322580645161
"average.573b8bc2f3580b0006ce0986","average","10",3,11.9372549019608,4.07058823529412,0.340998685939553
"average.573b8bc2f3580b0006ce0986","average","20",1,10.2705882352941,10.0705882352941,0.980526918671249
"average.588f1a4f7f238e000133c03f","average","2",1,12.7159090909091,9.60227272727273,0.755138516532618
"average.588f1a4f7f238e000133c03f","average","10",1,9.28409090909091,9.39772727272727,1.01223990208078
"average.588f1a4f7f238e000133c03f","average","20",1,10.2840909090909,7.39772727272727,0.719337016574586
"average.59f224ce40333e00017edfe8","average","2",7,12.0978260869565,8.71894409937888,0.720703375689899
"average.59f224ce40333e00017edfe8","average","10",8,10.4320652173913,8.7554347826087,0.839281062776765
"average.59f224ce40333e00017edfe8","average","20",9,11.5398550724638,7.21618357487923,0.625327053898483
"average.5a907927873cda0001dc4719","average","2",10,14.6130434782609,7.63695652173913,0.522612317762571
"average.5a907927873cda0001dc4719","average","10",6,11.8115942028986,8.27173913043478,0.700306748466258
"average.5a907927873cda0001dc4719","average","20",10,11,6.9,0.627272727272727
"average.5c22db5c540c6d00018bc10c","average","2",8,13.2255434782609,7.44021739130435,0.562564207930964
"average.5c22db5c540c6d00018bc10c","average","10",12,12.1666666666667,6.58333333333333,0.541095890410959
"average.5c22db5c540c6d00018bc10c","average","20",10,13.0391304347826,6.39565217391304,0.490496832277426
"average.5c6c597c42e33400019c72a5","average","2",7,11.7006079027356,7.62462006079027,0.65164307052864
"average.5c6c597c42e33400019c72a5","average","10",13,10.4541734860884,7.79787234042553,0.745909980430528
"average.5c6c597c42e33400019c72a5","average","20",8,10.7260638297872,6.56117021276596,0.611703446565832
"average.5c7f489defd9e20015751167","average","2",8,10.1063829787234,8.02127659574468,0.793684210526316
"average.5c7f489defd9e20015751167","average","10",6,11.1666666666667,8.66666666666667,0.776119402985075
"average.5c7f489defd9e20015751167","average","20",10,10.8574468085106,9.49148936170213,0.87419165196943
"average.5d7ff85ffec5620017b07c40","average","2",11,11.4060606060606,8.26363636363636,0.724495217853347
"average.5d7ff85ffec5620017b07c40","average","10",7,9.73650793650794,5.84285714285714,0.600097815454842
"average.5d7ff85ffec5620017b07c40","average","20",12,12.4222222222222,7.93333333333333,0.638640429338104
"average.5f5e32a0d6a12c6857b8e127","average","2",4,10.5322580645161,7.74193548387097,0.735068912710567
"average.5f5e32a0d6a12c6857b8e127","average","10",1,17.9354838709677,0.483870967741936,0.0269784172661871
"average.5f5e32a0d6a12c6857b8e127","average","20",2,13.4354838709677,8.51612903225806,0.633853541416567
"average.607dc630d2d30aa7e8699c23","average","2",2,11,6.81521739130435,0.619565217391304
"average.607dc630d2d30aa7e8699c23","average","10",1,8.5,7.81521739130435,0.919437340153453
"average.607dc630d2d30aa7e8699c23","average","20",1,9.5,11.1847826086957,1.17734553775744
"average.60fcc2322b3777e4020465cb","average","2",11,12.7465240641711,7.02459893048128,0.551099177714382
"average.60fcc2322b3777e4020465cb","average","10",13,13.0497737556561,7.36380090497738,0.564285714285714
"average.60fcc2322b3777e4020465cb","average","20",13,11.4009049773756,7.55927601809955,0.663041752659152
"average.61074792728f0f9e791ad083","average","2",9,12.1766081871345,8.1859649122807,0.67226971472481
"average.61074792728f0f9e791ad083","average","10",7,11.3954887218045,9.66766917293233,0.848376880443389
"average.61074792728f0f9e791ad083","average","20",12,11.4850877192982,7.38771929824561,0.64324448178416
"average.6110888158573651261c3100","average","2",8,11.9314516129032,6.55510752688172,0.549397318914048
"average.6110888158573651261c3100","average","10",10,10.5032258064516,5.32795698924731,0.507268632268632
"average.6110888158573651261c3100","average","20",5,11.4451612903226,7.85806451612903,0.686583990980834
"average.614f39b82ccdbdd51c76cc50","average","2",10,14.110752688172,8.96021505376344,0.634991998780767
"average.614f39b82ccdbdd51c76cc50","average","10",12,13.2410394265233,6.84139784946237,0.516681329092509
"average.614f39b82ccdbdd51c76cc50","average","20",9,13.5149342891278,6.70609318996416,0.496198727015559
"average.6151e479b4ee16668948c7f2","average","2",7,12.6221198156682,8.46082949308756,0.670317634173056
"average.6151e479b4ee16668948c7f2","average","10",10,9.88387096774194,5.86451612903226,0.593342036553525
"average.6151e479b4ee16668948c7f2","average","20",9,10.4838709677419,5.46953405017921,0.521709401709402
"average.62733b8ee687326d23d970ea","average","10",1,7.79347826086957,9.1195652173913,1.17015341701534
"average.62733b8ee687326d23d970ea","average","20",1,12.2065217391304,11.8804347826087,0.973285841495993
"average.628a4816764d2f993ee7493d","average","2",13,12.3625110521662,7.86737400530504,0.636389643827779
"average.628a4816764d2f993ee7493d","average","10",8,11.735632183908,6.81465517241379,0.580680705190989
"average.628a4816764d2f993ee7493d","average","20",13,11.8505747126437,6.78779840848806,0.572782212937402
"average.62e97dfea1a1ef00cb9f0b10","average","2",4,9.5,7.5,0.789473684210526
"average.62e97dfea1a1ef00cb9f0b10","average","10",4,9.5,6,0.631578947368421
"average.62e97dfea1a1ef00cb9f0b10","average","20",3,10.7827715355805,10.0187265917603,0.929142063216395
"average.631a9f635762d2b83a53202b","average","2",10,11.6021276595745,9.71063829787234,0.836970474967908
"average.631a9f635762d2b83a53202b","average","10",7,10.6960486322188,7.5516717325228,0.706024438761012
"average.631a9f635762d2b83a53202b","average","20",6,12.2517730496454,8.75886524822695,0.714905933429812
"average.63b82398bbe6a599972413ad","average","2",11,13.3075435203095,8.64410058027079,0.649563953488372
"average.63b82398bbe6a599972413ad","average","10",14,11.3237082066869,9.23860182370821,0.815863642464099
"average.63b82398bbe6a599972413ad","average","20",8,12.7792553191489,6.45744680851064,0.505306971904266
"average.63dab0380b8791f9560fd329","average","2",1,8.83870967741936,10.0752688172043,1.13990267639903
"average.63dab0380b8791f9560fd329","average","10",1,9.16129032258064,7.9247311827957,0.865023474178404
"average.63dab0380b8791f9560fd329","average","20",3,9.94623655913979,9.02508960573477,0.907387387387387
"average.64509bfcd8d8b7e61f801e95","average","20",7,11.3836276083467,9.74317817014446,0.855893965031021
"average.64a6e31ef9a471c4f100c91f","average","2",1,10.5217391304348,7.56521739130435,0.71900826446281
"average.64a6e31ef9a471c4f100c91f","average","20",1,9.52173913043478,0.565217391304348,0.0593607305936073
"average.650b695bf3b3d34f9c461926","average","2",8,10.7298850574713,9.625,0.897027316550616
"average.650b695bf3b3d34f9c461926","average","10",4,10.25,6.75,0.658536585365854
"average.650b695bf3b3d34f9c461926","average","20",2,9.5,11,1.15789473684211
"average.6544fd4daeb0e81889e217f7","average","2",7,13.2275747508306,7.66611295681063,0.579555443928168
"average.6544fd4daeb0e81889e217f7","average","10",6,12.031007751938,8.8875968992248,0.738724226804124
"average.6544fd4daeb0e81889e217f7","average","20",5,12.5186046511628,9.53255813953488,0.761471298532417
"average.656c1adbdb298e7230d7b396","average","2",8,11.7815934065934,7.9532967032967,0.675061210213361
"average.656c1adbdb298e7230d7b396","average","10",11,11.8521478521479,8.05094905094905,0.67928186109238
"average.656c1adbdb298e7230d7b396","average","20",1,10.3736263736264,6.18681318681319,0.596398305084746
"average.65fa95fafeda35caf378b6f9","average","2",8,11.195652173913,7.75,0.692233009708738
"average.65fa95fafeda35caf378b6f9","average","10",7,11.7344720496894,8.25,0.703056768558952
"average.65fa95fafeda35caf378b6f9","average","20",18,12.2065217391304,8.19444444444444,0.67131690907292
"average.6631a9caa7ecf621ae2ad49f","average","2",2,11.2640449438202,5.33707865168539,0.473815461346633
"average.6631a9caa7ecf621ae2ad49f","average","10",7,10.46227929374,7.23756019261637,0.691776618594661
"average.6631a9caa7ecf621ae2ad49f","average","20",7,10.6645264847512,6.66292134831461,0.624774232390127
"average.66450101a6a8f52f8b5db596","average","2",7,11.0537634408602,8.01075268817204,0.724708171206226
"average.66450101a6a8f52f8b5db596","average","10",10,9.4752688172043,7.51505376344086,0.79312301407172
"average.66450101a6a8f52f8b5db596","average","20",5,12.4258064516129,10.8451612903226,0.872793354101765
"average.66463e4efb99fba5a67a010a","average","2",11,12.8221343873518,7.38636363636364,0.576063501849568
"average.66463e4efb99fba5a67a010a","average","10",8,13.125,8.125,0.619047619047619
"average.66463e4efb99fba5a67a010a","average","20",8,12.9891304347826,6.9375,0.534100418410042
"average.66707f3a4435f4e05d0940a1","average","2",7,13.4270516717325,8.25075987841945,0.614487832484437
"average.66707f3a4435f4e05d0940a1","average","10",9,10.8215130023641,8.50945626477541,0.786346258874932
"average.66707f3a4435f4e05d0940a1","average","20",8,10.3005319148936,7.125,0.691711851278079
"average.66a02d45a7db35d93c9f6a81","average","2",1,8.91489361702128,0.74468085106383,0.0835322195704057
"average.66a02d45a7db35d93c9f6a81","average","10",1,8.08510638297872,6.74468085106383,0.83421052631579
"average.66c3366a3b5834b89124e85a","average","2",2,11.9302325581395,9.05813953488372,0.759259259259259
"average.66c3366a3b5834b89124e85a","average","10",9,10.8656330749354,7.18604651162791,0.661355529131986
"average.66c3366a3b5834b89124e85a","average","20",6,12.6666666666667,10.1666666666667,0.802631578947368
"average.66ca18ce20c4af7baa912758","average","2",3,10.231884057971,5.54347826086957,0.541784702549575
"average.66ca18ce20c4af7baa912758","average","10",8,11.9021739130435,8.09239130434783,0.679908675799087
"average.66ca18ce20c4af7baa912758","average","20",8,13.0978260869565,6.28260869565217,0.479668049792531
"average.66dcc0e54f44ccecf2730c76","average","2",5,10,8.22857142857143,0.822857142857143
"average.66dcc0e54f44ccecf2730c76","average","10",3,13,10.952380952381,0.842490842490842
"average.66dcc0e54f44ccecf2730c76","average","20",7,11.2857142857143,6.12244897959184,0.54249547920434
"average.671f12c5d2543b67c0f12e57","average","2",9,13.0059101654846,8.94444444444444,0.687721530491684
"average.671f12c5d2543b67c0f12e57","average","10",5,10.368085106383,5.5,0.530474040632054
"average.671f12c5d2543b67c0f12e57","average","20",4,11.75,8,0.680851063829787
"average.67620128f5496ea07672039c","average","2",5,10.5096774193548,9.45161290322581,0.899324739103745
"average.67620128f5496ea07672039c","average","10",13,12.8883374689826,8.01985111662531,0.622256449749711
"average.67620128f5496ea07672039c","average","20",8,11.7836021505376,9.20698924731183,0.781339112581271
"average.6766deef2e4e127d7fc3c293","average","2",5,11.2709677419355,8.03225806451613,0.71265025758443
"average.6766deef2e4e127d7fc3c293","average","10",4,10.1424731182796,9.94354838709677,0.980386959978797
"average.6766deef2e4e127d7fc3c293","average","20",3,10.8817204301075,10.2795698924731,0.944664031620553
"average.676e13e5655cf7cc40923c54","average","2",6,12.5,8,0.64
"average.676e13e5655cf7cc40923c54","average","10",9,10.5794504181601,7.72043010752688,0.729757199322417
"average.676e13e5655cf7cc40923c54","average","20",7,10.6835637480799,7.6405529953917,0.715168943206327
"average.6784912ccf5664bd1c08be9f","average","2",5,14.2255319148936,9.22765957446808,0.648668860305115
"average.6784912ccf5664bd1c08be9f","average","10",1,7.87234042553191,7.86170212765957,0.998648648648649
"average.6784912ccf5664bd1c08be9f","average","20",1,11.8723404255319,10.8617021276596,0.914874551971326
"average.678f0bb28ec3307e4f1afb78","average","2",1,10.1505376344086,8.72043010752688,0.859110169491525
"average.678f0bb28ec3307e4f1afb78","average","10",3,10.6164874551971,10.426523297491,0.982106684672519
"average.678f0bb28ec3307e4f1afb78","average","20",3,11.0501792114695,7.24014336917563,0.65520596821278
"average.67e8e0c0be5802df7311d109","average","2",4,11.75,9.75,0.829787234042553
"average.67e8e0c0be5802df7311d109","average","10",2,10.7298850574713,6.5,0.605784681306909
"average.67e8e0c0be5802df7311d109","average","20",2,8.77011494252874,8.25287356321839,0.941022280471822
"average.67eec9e200be02ad51843d9b","average","2",13,11.8436724565757,7.9106699751861,0.66792373769118
"average.67eec9e200be02ad51843d9b","average","10",10,11.2,8,0.714285714285714
"average.67eec9e200be02ad51843d9b","average","20",11,11.9442815249267,7.81231671554252,0.654063343972502
"average.67f15a6eb321af2595c63b9b","average","2",9,11.8191489361702,9.01418439716312,0.762676267626763
"average.67f15a6eb321af2595c63b9b","average","10",7,11.8252279635258,8.24620060790273,0.697339673563809
"average.67f15a6eb321af2595c63b9b","average","20",9,11.8640661938534,8.8581560283688,0.746637441466574
"average.682b8071ffc2da7edd49f10c","average","2",5,11.756043956044,7.42197802197802,0.63133295943167
"average.682b8071ffc2da7edd49f10c","average","10",4,9.89010989010989,7.35989010989011,0.744166666666667
"average.682b8071ffc2da7edd49f10c","average","20",6,10.0732600732601,9.46336996336996,0.939454545454546
"experience.583ec287ad2f4300014b355a","experience","2",5,12.3276595744681,9.44255319148936,0.765964791163272
"experience.583ec287ad2f4300014b355a","experience","10",1,12.6382978723404,9.78723404255319,0.774410774410774
"experience.583ec287ad2f4300014b355a","experience","20",3,10.7872340425532,7.40425531914894,0.686390532544379
"experience.58a1fe40ea3d11000170d9b9","experience","2",2,12.4588235294118,11.3352941176471,0.909820585457979
"experience.58a1fe40ea3d11000170d9b9","experience","10",3,9.84705882352941,9.72156862745098,0.987256073277578
"experience.58a1fe40ea3d11000170d9b9","experience","20",2,11.4588235294118,10.3352941176471,0.901950718685832
"experience.59296fb2e8a7ff000163f033","experience","2",1,8.18681318681319,10.8901098901099,1.33020134228188
"experience.59296fb2e8a7ff000163f033","experience","10",2,11,8.5,0.772727272727273
"experience.5c2fcd716ea6880001dc8e3d","experience","2",5,13.036170212766,6.55106382978723,0.502529786192264
"experience.5c2fcd716ea6880001dc8e3d","experience","10",1,10.6063829787234,1.24468085106383,0.117352056168506
"experience.5c2fcd716ea6880001dc8e3d","experience","20",1,11.6063829787234,5.24468085106383,0.451879010082493
"experience.5c4a4b329ba9e00001ffc4f3","experience","2",6,11.8333333333333,9.63120567375887,0.813904704824693
"experience.5c4a4b329ba9e00001ffc4f3","experience","10",13,12.5687397708674,8.00818330605565,0.637150856175532
"experience.5c4a4b329ba9e00001ffc4f3","experience","20",8,13.9202127659574,8.45478723404255,0.607374856706152
"experience.5caf7f17a85c43001737b4b3","experience","2",9,13.6256038647343,7.54830917874396,0.553979790817231
"experience.5caf7f17a85c43001737b4b3","experience","10",9,12.0990338164251,7.10386473429952,0.587143142343781
"experience.5caf7f17a85c43001737b4b3","experience","20",12,12.2463768115942,6.18840579710145,0.505325443786982
"experience.5d17ce93ac37cd0019535088","experience","2",3,12.9462365591398,7.21505376344086,0.557308970099668
"experience.5d17ce93ac37cd0019535088","experience","10",10,14.2215053763441,7.71397849462366,0.542416452442159
"experience.5d17ce93ac37cd0019535088","experience","20",6,13.5358422939068,5.33333333333333,0.394015622931286
"experience.5d6eea19b26c1100010cb6f3","experience","2",6,11.3723404255319,8.96099290780142,0.787963829123792
"experience.5d6eea19b26c1100010cb6f3","experience","10",12,11.9414893617021,9.55851063829787,0.800445434298441
"experience.5d6eea19b26c1100010cb6f3","experience","20",7,11.8738601823708,9.19756838905775,0.774606425188788
"experience.5d88db42c1d06e001a1fdcab","experience","2",4,11.5,9.75,0.847826086956522
"experience.5d88db42c1d06e001a1fdcab","experience","10",6,10.5,8.21739130434783,0.782608695652174
"experience.5d88db42c1d06e001a1fdcab","experience","20",3,11.5,9.97463768115942,0.867359798361689
"experience.5d982c7ef65bb80019cc6731","experience","2",11,12.5069169960474,7.4100790513834,0.59247847041163
"experience.5d982c7ef65bb80019cc6731","experience","10",9,13.7306763285024,8.72101449275362,0.635148210044859
"experience.5d982c7ef65bb80019cc6731","experience","20",12,14.7373188405797,9.08514492753623,0.616472034419176
"experience.5e84bd7c34d5d9072128fac1","experience","2",2,11,10,0.909090909090909
"experience.5e84bd7c34d5d9072128fac1","experience","20",1,11.7894736842105,11.6,0.983928571428571
"experience.5e8a1827052175000938eb91","experience","20",1,9.65591397849462,11.2258064516129,1.16258351893096
"experience.5ee92b925f0f482bb1e73668","experience","2",4,11.9112903225806,10.0779569892473,0.846084405326111
