"experiment","level","n_trials","r","sd_true","sd_report","z_forward","z_reverse","raw_forward","raw_reverse"
"exp2","2 squares",5012,0.761162417617754,6.5354273005451,7.38216891779447,0.761162417617757,0.761162417617752,0.859779978007316,0.673856382811429
"exp2","10 squares",5019,0.716908711423606,6.61004105758402,6.92490140824217,0.716908711423608,0.716908711423605,0.751057686642109,0.68431241655072
"exp2","20 squares",5003,0.725767332594226,6.59003376945136,7.25963438921512,0.725767332594228,0.725767332594224,0.799511151322772,0.658825358707592
