"experiment","level","n_trials","r","sd_true","sd_report","z_forward","z_reverse","raw_forward","raw_reverse"
"exp1","2 squares",1008,0.744438364233944,6.56075046365821,7.81229717455585,0.744438364233944,0.744438364233944,0.886449463632396,0.625177746594169
"exp1","6 squares",1025,0.702697663407883,6.6393830819682,7.75386754996051,0.70269766340788,0.702697663407884,0.820652241701382,0.601697017405545
"exp1","8 squares",999,0.664735106375831,6.58358871952364,7.47674056662088,0.664735106375833,0.664735106375834,0.754915312549602,0.585327591456763
"exp1","12 squares",1002,0.700369455438246,6.60561326164603,7.69027509805178,0.700369455438246,0.700369455438248,0.815372255270468,0.601587030880951
