"experiment","version","level","report","mean_objective","n"
"exp2","shift_removed","20 squares",17,18.4202127659574,188
"exp2","shift_removed","20 squares",18,18.2385892116183,241
"exp2","shift_removed","20 squares",19,19.6893203883495,206
"exp2","shift_removed","20 squares",20,20.5889679715302,281
"exp2","shift_removed","20 squares",21,20.925702811245,249
"exp2","shift_removed","20 squares",22,22.3129770992366,262
"exp2","shift_removed","20 squares",23,23.397233201581,253
"exp2","shift_removed","20 squares",24,24.2011494252874,261
"exp2","shift_removed","20 squares",25,24.4519650655022,229
"exp2","shift_removed","20 squares",26,26.33984375,256
"exp2","shift_removed","20 squares",27,26.4108910891089,202
"exp2","shift_removed","20 squares",28,27.9521739130435,230
"exp2","shift_removed","20 squares",29,28.049504950495,202
"exp2","shift_removed","20 squares",30,28.8886010362694,193
"exp2","shift_removed","20 squares",31,29.5340909090909,176
"exp2","shift_removed","20 squares",32,29.7397260273973,146
"exp2","shift_removed","20 squares",33,30.8551401869159,107
"exp2","shift_removed","20 squares",34,31.0123966942149,121
"exp2","shift_removed","20 squares",35,30.8372093023256,86
"exp2","shift_removed","20 squares",36,31.9259259259259,54
"exp2","shift_removed","20 squares",37,31.1071428571429,56
"exp2","shift_removed","20 squares",38,31.8947368421053,38
"exp2","shift_removed","20 squares",39,31.4642857142857,28
"exp2","shift_removed","20 squares",40,31.6923076923077,26
"exp2","shift_removed","20 squares",41,31.8333333333333,18
"exp2","shift_removed","20 squares",42,33.2142857142857,7
"exp2","shift_removed","20 squares",43,32.5,4
"exp2","shift_removed","20 squares",44,33,8
"exp2","shift_removed","20 squares",45,34.5,2
"exp2","shift_removed","20 squares",49,34.5,1
"exp2","shift_removed","20 squares",50,29.5,1
"exp2","shift_removed","20 squares",51,28.5,1
