"experiment","version","level","report","mean_objective","n"
"exp2_batch2","shift_removed","2 squares",31,30.1388888888889,108
"exp2_batch2","shift_removed","2 squares",32,31.0819672131148,122
"exp2_batch2","shift_removed","2 squares",33,31.7232142857143,112
"exp2_batch2","shift_removed","2 squares",34,31.7692307692308,104
"exp2_batch2","shift_removed","2 squares",35,32.4805194805195,77
"exp2_batch2","shift_removed","2 squares",36,33.1228070175439,57
"exp2_batch2","shift_removed","2 squares",37,33.4107142857143,56
"exp2_batch2","shift_removed","2 squares",38,33.46,50
"exp2_batch2","shift_removed","2 squares",39,34,32
"exp2_batch2","shift_removed","2 squares",40,33.4193548387097,31
"exp2_batch2","shift_removed","2 squares",41,33.6666666666667,21
"exp2_batch2","shift_removed","2 squares",42,34.3333333333333,9
"exp2_batch2","shift_removed","2 squares",43,34.9090909090909,11
"exp2_batch2","shift_removed","2 squares",44,34.8333333333333,6
"exp2_batch2","shift_removed","2 squares",45,35.5,2
"exp2_batch2","shift_removed","2 squares",46,36,1
"exp2_batch2","shift_removed","2 squares",47,29.5,2
"exp2_batch2","shift_removed","2 squares",48,32.3333333333333,3
"exp2_batch2","shift_removed","10 squares",2,18,2
"exp2_batch2","shift_removed","10 squares",3,14,1
"exp2_batch2","shift_removed","10 squares",4,14,1
"exp2_batch2","shift_removed","10 squares",5,30,1
"exp2_batch2","shift_removed","10 squares",6,17.25,4
"exp2_batch2","shift_removed","10 squares",7,21.6666666666667,6
"exp2_batch2","shift_removed","10 squares",8,15.3076923076923,13
"exp2_batch2","shift_removed","10 squares",9,18.0588235294118,17
"exp2_batch2","shift_removed","10 squares",10,16.3076923076923,13
"exp2_batch2","shift_removed","10 squares",11,17.25,20
"exp2_batch2","shift_removed","10 squares",12,16.8181818181818,33
"exp2_batch2","shift_removed","10 squares",13,16.8529411764706,34
"exp2_batch2","shift_removed","10 squares",14,17.2558139534884,43
"exp2_batch2","shift_removed","10 squares",15,17.6133333333333,75
"exp2_batch2","shift_removed","10 squares",16,18.98,100
"exp2_batch2","shift_removed","10 squares",17,19.7777777777778,90
"exp2_batch2","shift_removed","10 squares",18,18.963503649635,137
"exp2_batch2","shift_removed","10 squares",19,19.8421052631579,133
"exp2_batch2","shift_removed","10 squares",20,21.169014084507,142
"exp2_batch2","shift_removed","10 squares",21,21.3352601156069,173
"exp2_batch2","shift_removed","10 squares",22,21.9621621621622,185
"exp2_batch2","shift_removed","10 squares",23,23.25,176
"exp2_batch2","shift_removed","10 squares",24,22.9814814814815,162
"exp2_batch2","shift_removed","10 squares",25,24.5549132947977,173
"exp2_batch2","shift_removed","10 squares",26,25.7911392405063,158
"exp2_batch2","shift_removed","10 squares",27,26.7396449704142,169
"exp2_batch2","shift_removed","10 squares",28,27.987012987013,154
"exp2_batch2","shift_removed","10 squares",29,28.6056338028169,142
"exp2_batch2","shift_removed","10 squares",30,29.7941176470588,136
"exp2_batch2","shift_removed","10 squares",31,29.8809523809524,126
"exp2_batch2","shift_removed","10 squares",32,31.0425531914894,141
"exp2_batch2","shift_removed","10 squares",33,30.5471698113208,106
"exp2_batch2","shift_removed","10 squares",34,31.4880952380952,84
"exp2_batch2","shift_removed","10 squares",35,32.0615384615385,65
"exp2_batch2","shift_removed","10 squares",36,32.45,60
"exp2_batch2","shift_removed","10 squares",37,33.6904761904762,42
"exp2_batch2","shift_removed","10 squares",38,33.64,25
"exp2_batch2","shift_removed","10 squares",39,33,21
"exp2_batch2","shift_removed","10 squares",40,34.0555555555556,18
"exp2_batch2","shift_removed","10 squares",41,34.2142857142857,14
"exp2_batch2","shift_removed","10 squares",42,34.1666666666667,6
"exp2_batch2","shift_removed","10 squares",43,32.25,4
"exp2_batch2","shift_removed","10 squares",44,34.4,5
"exp2_batch2","shift_removed","10 squares",45,36,3
"exp2_batch2","shift_removed","10 squares",48,35,1
"exp2_batch2","shift_removed","20 squares",2,14,1
"exp2_batch2","shift_removed","20 squares",4,15.6666666666667,3
"exp2_batch2","shift_removed","20 squares",5,18.5,2
"exp2_batch2","shift_removed","20 squares",6,14.5,2
"exp2_batch2","shift_removed","20 squares",7,15.6,5
"exp2_batch2","shift_removed","20 squares",8,16.3333333333333,6
"exp2_batch2","shift_removed","20 squares",9,16.5384615384615,13
"exp2_batch2","shift_removed","20 squares",10,16.8571428571429,14
"exp2_batch2","shift_removed","20 squares",11,16.56,25
"exp2_batch2","shift_removed","20 squares",12,16.7037037037037,27
"exp2_batch2","shift_removed","20 squares",13,16.8510638297872,47
"exp2_batch2","shift_removed","20 squares",14,17.9677419354839,62
"exp2_batch2","shift_removed","20 squares",15,17.4141414141414,99
"exp2_batch2","shift_removed","20 squares",16,17.8315789473684,95
"exp2_batch2","shift_removed","20 squares",17,18.5714285714286,98
"exp2_batch2","shift_removed","20 squares",18,19.9928057553957,139
"exp2_batch2","shift_removed","20 squares",19,19.8296296296296,135
"exp2_batch2","shift_removed","20 squares",20,20.4081632653061,147
"exp2_batch2","shift_removed","20 squares",21,21.489932885906,149
"exp2_batch2","shift_removed","20 squares",22,22.251497005988,167
"exp2_batch2","shift_removed","20 squares",23,23.4133333333333,150
"exp2_batch2","shift_removed","20 squares",24,24.6483516483516,182
"exp2_batch2","shift_removed","20 squares",25,25.1151079136691,139
"exp2_batch2","shift_removed","20 squares",26,25.9316770186335,161
"exp2_batch2","shift_removed","20 squares",27,27.1927710843373,166
"exp2_batch2","shift_removed","20 squares",28,27.4397163120567,141
"exp2_batch2","shift_removed","20 squares",29,28.7575757575758,132
"exp2_batch2","shift_removed","20 squares",30,29.3216783216783,143
"exp2_batch2","shift_removed","20 squares",31,29.6583333333333,120
"exp2_batch2","shift_removed","20 squares",32,31.2558139534884,129
"exp2_batch2","shift_removed","20 squares",33,30.8041237113402,97
"exp2_batch2","shift_removed","20 squares",34,31.9879518072289,83
"exp2_batch2","shift_removed","20 squares",35,32.4838709677419,62
"exp2_batch2","shift_removed","20 squares",36,32.530303030303,66
"exp2_batch2","shift_removed","20 squares",37,33.3529411764706,51
"exp2_batch2","shift_removed","20 squares",38,33.4666666666667,30
"exp2_batch2","shift_removed","20 squares",39,33.4516129032258,31
"exp2_batch2","shift_removed","20 squares",40,32.4285714285714,21
"exp2_batch2","shift_removed","20 squares",41,33.45,20
"exp2_batch2","shift_removed","20 squares",42,32.5833333333333,12
"exp2_batch2","shift_removed","20 squares",43,33.2,10
"exp2_batch2","shift_removed","20 squares",44,34,3
"exp2_batch2","shift_removed","20 squares",45,34.4,5
"exp2_batch2","shift_removed","20 squares",46,35.1666666666667,6
"exp2_batch2","shift_removed","20 squares",47,36,1
"exp2_batch2","shift_removed","20 squares",52,30.5,2
