"participant_id","condition","array_length","n_trials","r","z"
"average.66df49caa6df07d77078a5fd","average","12",24,0.771232389079809,1.0233620797416
"average.6705565ffd67124adcd513ec","average","2",23,0.806876622184852,1.11801288130045
"average.6705565ffd67124adcd513ec","average","6",24,0.761285822520418,0.999266238066128
"average.6705565ffd67124adcd513ec","average","8",24,0.734531979020845,0.938499259063666
"average.6705565ffd67124adcd513ec","average","12",24,0.659310370184847,0.791592734528858
"average.675c611268e0e1825a5fe25d","average","2",24,0.624523136645884,0.732386371794154
"average.675c611268e0e1825a5fe25d","average","6",23,0.716852007649073,0.901138981328058
"average.675c611268e0e1825a5fe25d","average","8",23,0.717725545401823,0.902938248248545
"average.675c611268e0e1825a5fe25d","average","12",24,0.770467140396353,1.0214762567612
"average.678d702b1b04e7a307fdfde5","average","2",23,0.827363513477922,1.17972067708778
"average.678d702b1b04e7a307fdfde5","average","6",22,0.880687394000336,1.37882281709816
"average.678d702b1b04e7a307fdfde5","average","8",24,0.538668342250503,0.602277696523253
"average.678d702b1b04e7a307fdfde5","average","12",23,0.733619611325018,0.936520721386109
"average.67c758c1c0984b56a597d24d","average","2",23,0.737055878911623,0.944002696623515
"average.67c758c1c0984b56a597d24d","average","6",24,0.777752085407282,1.03965574031637
"average.67c758c1c0984b56a597d24d","average","8",22,0.600948174343277,0.694630022175033
"average.67c758c1c0984b56a597d24d","average","12",23,0.762307523253535,1.0017007991986
"average.67d4a65b95f05bc507735cb8","average","2",23,0.77551296114641,1.03401334011519
"average.67d4a65b95f05bc507735cb8","average","6",24,0.535195995133718,0.597398757087193
"average.67d4a65b95f05bc507735cb8","average","8",21,0.710357760441991,0.887905669771772
"average.67d4a65b95f05bc507735cb8","average","12",23,0.663094074002094,0.798315653202427
"average.67d8b5e7ceb82869824198a2","average","2",20,0.898686523411054,1.46534909190205
"average.67d8b5e7ceb82869824198a2","average","6",24,0.769417122333653,1.01889755403474
"average.67d8b5e7ceb82869824198a2","average","8",24,0.669349722769614,0.809564094727873
"average.67d8b5e7ceb82869824198a2","average","12",23,0.825889999763079,1.17506776675374
"average.67db3c988acf7102a0ce9138","average","2",23,0.845066836930129,1.23863848193725
"average.67db3c988acf7102a0ce9138","average","6",24,0.173993438035448,0.175781846604181
"average.67db3c988acf7102a0ce9138","average","8",24,0.173801196001779,0.175583609835041
"average.67db3c988acf7102a0ce9138","average","12",22,0.36002591135023,0.376915670981312
"average.67ddc16bf07d3aedfbdf9f3b","average","2",23,0.916353529184369,1.56579010952314
"average.67ddc16bf07d3aedfbdf9f3b","average","6",23,0.883936236118951,1.39348944045172
"average.67ddc16bf07d3aedfbdf9f3b","average","8",23,0.87845061568875,1.36894097000283
"average.67ddc16bf07d3aedfbdf9f3b","average","12",23,0.889582260667837,1.41992012711532
"average.67e0706e6c8edde0a06d4069","average","2",24,0.747550708518572,0.967380044353065
"average.67e0706e6c8edde0a06d4069","average","6",23,0.679513530189577,0.82820970275616
"average.67e0706e6c8edde0a06d4069","average","8",21,0.409180365223571,0.434626364383769
"average.67e0706e6c8edde0a06d4069","average","12",23,0.670002957329205,0.810748491724162
"average.67e413ce38b79c273d9563dd","average","2",21,0.753763909506498,0.981614384763875
"average.67e413ce38b79c273d9563dd","average","6",21,0.630990916222231,0.743060886065547
"average.67e413ce38b79c273d9563dd","average","8",23,0.639143413119719,0.756724231075938
"average.67e413ce38b79c273d9563dd","average","12",23,0.577557846476885,0.658790370386812
"average.67eaa46b7bb6cbefdcbde74c","average","2",22,0.539032054760404,0.602790227225025
"average.67eaa46b7bb6cbefdcbde74c","average","6",23,0.789862164387575,1.07106510863395
"average.67eaa46b7bb6cbefdcbde74c","average","8",21,0.707853679016892,0.882868963319354
"average.67eaa46b7bb6cbefdcbde74c","average","12",17,0.367571251038085,0.385612035840454
"average.67ef42807f408cca62ea4bb0","average","2",22,0.791331056449171,1.07498261774654
"average.67ef42807f408cca62ea4bb0","average","6",23,0.802907351905221,1.10674096164022
"average.67ef42807f408cca62ea4bb0","average","8",21,0.924827908615604,1.62140590386979
"average.67ef42807f408cca62ea4bb0","average","12",24,0.732899698991499,0.934963581939073
"experience.58ee956a575c01000180b080","experience","2",22,0.731054643451585,0.930988949390854
"experience.58ee956a575c01000180b080","experience","6",23,0.771971890426066,1.02518967944419
"experience.58ee956a575c01000180b080","experience","8",20,0.753761158498687,0.981608014360945
"experience.58ee956a575c01000180b080","experience","12",23,0.654025666771543,0.782301401288727
"experience.5b523bdc608e18000184d8a6","experience","2",23,0.763497311593782,1.00454732493375
"experience.5b523bdc608e18000184d8a6","experience","6",23,0.759540622246803,0.995128438033933
"experience.5b523bdc608e18000184d8a6","experience","8",23,0.656844928727254,0.787243989826513
"experience.5b523bdc608e18000184d8a6","experience","12",23,0.760951143504777,0.99847070648994
"experience.62b628e4351d179f1ff6cc59","experience","2",23,0.874262734536185,1.35088805882805
"experience.62b628e4351d179f1ff6cc59","experience","6",23,0.933910820781519,1.68814726670586
"experience.62b628e4351d179f1ff6cc59","experience","8",23,0.850853487304253,1.25923651333776
"experience.62b628e4351d179f1ff6cc59","experience","12",23,0.919518259311123,1.58589959598762
"experience.636da58a0d76bbb9167dbf3e","experience","2",21,0.897503459063234,1.45923264058786
"experience.636da58a0d76bbb9167dbf3e","experience","6",23,0.763939600222256,1.00560864610064
"experience.636da58a0d76bbb9167dbf3e","experience","8",23,0.799317804424221,1.09672016713383
"experience.636da58a0d76bbb9167dbf3e","experience","12",22,0.766691155206418,1.01225029111536
"experience.653703627539f3a8b2ed4af3","experience","2",23,0.958695818554482,1.92953519577787
"experience.653703627539f3a8b2ed4af3","experience","6",23,0.813382294817866,1.13694344232355
"experience.653703627539f3a8b2ed4af3","experience","8",24,0.814739658885725,1.1409676063414
"experience.653703627539f3a8b2ed4af3","experience","12",22,0.890456649622467,1.42412666382834
"experience.653feb348f4df4e625de5909","experience","2",21,0.776766561625408,1.03716621008713
"experience.653feb348f4df4e625de5909","experience","6",23,0.843217370809678,1.23220378808508
"experience.653feb348f4df4e625de5909","experience","8",21,0.794087313907896,1.08239974318896
"experience.653feb348f4df4e625de5909","experience","12",21,0.850903143396026,1.25941642274394
"experience.659daa1ed4e13d6428103c1f","experience","2",22,0.686343712883069,0.841010110677073
"experience.659daa1ed4e13d6428103c1f","experience","6",23,0.529560862786529,0.58953468121017
"experience.659daa1ed4e13d6428103c1f","experience","8",23,0.571749179873428,0.650117676601838
"experience.659daa1ed4e13d6428103c1f","experience","12",24,0.772212806730183,1.0257861938987
"experience.663299ea88551960f4132bb7","experience","2",24,0.788760908652033,1.06814390150767
"experience.663299ea88551960f4132bb7","experience","6",24,0.868103631058931,1.32533128189767
"experience.663299ea88551960f4132bb7","experience","8",23,0.798071291959407,1.09327758016574
"experience.663299ea88551960f4132bb7","experience","12",24,0.855559913226255,1.27653848617114
"experience.66a337531d9c242e4a71267a","experience","2",23,0.694352819126901,0.856312348114913
"experience.66a337531d9c242e4a71267a","experience","6",24,0.594582781244762,0.684725347616218
"experience.66a337531d9c242e4a71267a","experience","8",24,0.456321362412391,0.492655293886603
"experience.66a337531d9c242e4a71267a","experience","12",24,0.712155604356077,0.891544200872108
"experience.66a9f9fffd341dfea501d53b","experience","2",22,0.766211956159748,1.0110887425575
"experience.66a9f9fffd341dfea501d53b","experience","6",24,0.869956859081215,1.33290219547328
"experience.66a9f9fffd341dfea501d53b","experience","8",21,0.757515401498541,0.990359094959659
"experience.66a9f9fffd341dfea501d53b","experience","12",24,0.895185881714746,1.44744186202238
"experience.66ea6bd034571ff4a00f2171","experience","2",24,0.94371125503691,1.77092991965697
"experience.66ea6bd034571ff4a00f2171","experience","6",24,0.912137735225452,1.54010335648489
"experience.66ea6bd034571ff4a00f2171","experience","8",23,0.92382701508245,1.6145324234957
"experience.66ea6bd034571ff4a00f2171","experience","12",21,0.706107489801233,0.879377822033301
"experience.671d0d96e4bdbdca47815da2","experience","2",23,0.924371923591636,1.6182636623603
"experience.671d0d96e4bdbdca47815da2","experience","6",24,0.92978518273977,1.656802305291
"experience.671d0d96e4bdbdca47815da2","experience","8",23,0.86083475992905,1.29655922855315
"experience.671d0d96e4bdbdca47815da2","experience","12",23,0.910362876787658,1.52963946755125
"experience.678f6e1f6a3d68ee8c1533f5","experience","2",24,0.844819587843212,1.23777418893632
"experience.678f6e1f6a3d68ee8c1533f5","experience","6",24,0.767855845945738,1.01508208619333
"experience.678f6e1f6a3d68ee8c1533f5","experience","8",24,0.790897316042815,1.07382331249828
"experience.678f6e1f6a3d68ee8c1533f5","experience","12",24,0.682068396509721,0.832971613611248
"experience.67ad12becac3e4abb99c57b0","experience","2",24,0.873530782036149,1.34779055301327
"experience.67ad12becac3e4abb99c57b0","experience","6",24,0.875136804450427,1.35460909787477
"experience.67ad12becac3e4abb99c57b0","experience","8",24,0.660543119219405,0.793776538584467
"experience.67ad12becac3e4abb99c57b0","experience","12",23,0.829059051497874,1.18511938381251
"experience.67b6e6cd3ff52d5036ecc0f9","experience","2",23,0.553181067783898,0.622953484703921
"experience.67b6e6cd3ff52d5036ecc0f9","experience","6",23,0.400084332645719,0.423749330232653
"experience.67b6e6cd3ff52d5036ecc0f9","experience","8",22,0.50602679733473,0.55737446590839
"experience.67b6e6cd3ff52d5036ecc0f9","experience","12",23,0.753797459744352,0.981692080681807
"experience.67d086393f43728f3325b593","experience","2",22,0.786133882067175,1.06122925924259
"experience.67d086393f43728f3325b593","experience","6",23,0.47235238419229,0.51309399773914
"experience.67d086393f43728f3325b593","experience","8",20,0.672841313118911,0.815916755313727
"experience.67d086393f43728f3325b593","experience","12",21,0.711747222041937,0.890716049349548
"experience.67d84f3ae6e2db3ba2b69b5e","experience","2",24,0.559043121741582,0.631440219804509
"experience.67d84f3ae6e2db3ba2b69b5e","experience","6",24,0.401373908978044,0.425285608364491
"experience.67d84f3ae6e2db3ba2b69b5e","experience","8",21,0.0876322197255146,0.0878575801503408
"experience.67d84f3ae6e2db3ba2b69b5e","experience","12",23,0.423665326429079,0.452150759153187
"experience.67de239c06b421f44e118eaf","experience","2",24,0.877595392460889,1.36520758895965
"experience.67de239c06b421f44e118eaf","experience","6",23,0.839705575723834,1.22017427432558
"experience.67de239c06b421f44e118eaf","experience","8",24,0.898186981465799,1.46275825496763
"experience.67de239c06b421f44e118eaf","experience","12",23,0.899972524700129,1.47207490155836
"experience.67e6eddcf224e6f2c2da7497","experience","2",22,0.771855647637722,1.02490205593832
"experience.67e6eddcf224e6f2c2da7497","experience","6",22,0.72918934493186,0.926994052014689
"experience.67e6eddcf224e6f2c2da7497","experience","8",22,0.565114339504829,0.640315506795309
"experience.67e6eddcf224e6f2c2da7497","experience","12",23,0.698558461434174,0.864479555514531
"experience.67ef4c37f1e3a6b457d0e046","experience","2",23,0.79750066212441,1.09170792058128
"experience.67ef4c37f1e3a6b457d0e046","experience","6",23,0.598684473328205,0.691094199202208
"experience.67ef4c37f1e3a6b457d0e046","experience","8",24,0.704029914379781,0.875246437749638
"experience.67ef4c37f1e3a6b457d0e046","experience","12",24,0.838110138596619,1.21478849402499
"experience.67f0130f2e5e1c69ddbcfcdd","experience","2",21,0.744975483551839,0.961568050763192
"experience.67f0130f2e5e1c69ddbcfcdd","experience","6",23,0.450862781202034,0.485782663266758
"experience.67f0130f2e5e1c69ddbcfcdd","experience","8",23,0.324191265693755,0.336323543982745
"experience.67f0130f2e5e1c69ddbcfcdd","experience","12",22,0.45164324672032,0.486762691288719
