"participant_id","n_total","n_clean","retained","rho","excluded_reason","condition"
"55ec49b67480920010aaa4e8",96,91,0.947916666666667,0.837943288316754,NA,"average"
"581e0aee4182b600017307ea",96,92,0.958333333333333,0.582134217056837,NA,"average"
"5a8b61fcf1408d000176b02f",96,91,0.947916666666667,0.67082637846329,NA,"average"
"5dd42e7f35cf744223c60d1b",96,93,0.96875,0.783567026074323,NA,"average"
"5e2f4ab6fb987e078bf5f68e",96,92,0.958333333333333,0.754787784203443,NA,"average"
"615921b85071b9caef6148d8",96,93,0.96875,0.879658886981369,NA,"average"
"62cd43d66c2dd7ae9ab53ae7",96,92,0.958333333333333,0.320010043226244,NA,"average"
"6422f34be2b8257efb345837",96,95,0.989583333333333,0.650576651918977,NA,"average"
"661415341b1fdb1844c6f6a6",96,95,0.989583333333333,0.701073176812134,NA,"average"
"66ba25f31c96638d878c9235",96,92,0.958333333333333,0.791336683138117,NA,"average"
"66df49caa6df07d77078a5fd",96,93,0.96875,0.727486030272739,NA,"average"
"6705565ffd67124adcd513ec",96,95,0.989583333333333,0.706436962484422,NA,"average"
"675c611268e0e1825a5fe25d",96,94,0.979166666666667,0.710588494897657,NA,"average"
"678d702b1b04e7a307fdfde5",96,92,0.958333333333333,0.758339797473326,NA,"average"
"67c758c1c0984b56a597d24d",96,92,0.958333333333333,0.74539293434384,NA,"average"
"67d4a65b95f05bc507735cb8",96,91,0.947916666666667,0.660174034705855,NA,"average"
"67d8b5e7ceb82869824198a2",96,91,0.947916666666667,0.765316698495083,NA,"average"
"67db3c988acf7102a0ce9138",96,93,0.96875,0.386705724535787,NA,"average"
"67ddc16bf07d3aedfbdf9f3b",96,92,0.958333333333333,0.892227388364342,NA,"average"
"67e0706e6c8edde0a06d4069",96,91,0.947916666666667,0.588834716030398,NA,"average"
"67e413ce38b79c273d9563dd",96,88,0.916666666666667,0.635982900661669,NA,"average"
"67eaa46b7bb6cbefdcbde74c",96,83,0.864583333333333,0.64920037418108,NA,"average"
"67ef42807f408cca62ea4bb0",96,90,0.9375,0.792411816842494,NA,"average"
"60e37439f7c69f9e2d4466eb",96,60,0.625,NA,"low_retention","average"
"62b473736986d2b27c1427d2",96,19,0.197916666666667,NA,"low_retention","average"
"66b93ba9ccbb002158c59355",96,78,0.8125,NA,"low_retention","average"
"67ad0557981df85a8b4f3fb5",96,81,0.84375,NA,"low_retention","average"
"67d0aced826014f4736f06a0",96,29,0.302083333333333,NA,"low_retention","average"
"67eade9122bddfb4cd165d09",96,79,0.822916666666667,NA,"low_retention","average"
"67eaf9e474539bd9571a69c8",96,72,0.75,NA,"low_retention","average"
"67eb1f71eefa16dadba33cf4",96,69,0.71875,NA,"low_retention","average"
"67ec1478d81b19d683842861",96,93,0.96875,-0.038396144024089,"low_tracking","average"
"58ee956a575c01000180b080",96,88,0.916666666666667,0.773970064853501,NA,"experience"
"5b523bdc608e18000184d8a6",96,92,0.958333333333333,0.778756736902611,NA,"experience"
"62b628e4351d179f1ff6cc59",96,92,0.958333333333333,0.8987923440203,NA,"experience"
"636da58a0d76bbb9167dbf3e",96,89,0.927083333333333,0.792039384021416,NA,"experience"
"653703627539f3a8b2ed4af3",96,92,0.958333333333333,0.848196271419187,NA,"experience"
"653feb348f4df4e625de5909",96,86,0.895833333333333,0.792208215173698,NA,"experience"
"659daa1ed4e13d6428103c1f",96,92,0.958333333333333,0.602919884394764,NA,"experience"
"663299ea88551960f4132bb7",96,95,0.989583333333333,0.831864299257598,NA,"experience"
"66a337531d9c242e4a71267a",96,95,0.989583333333333,0.587660848607554,NA,"experience"
"66a9f9fffd341dfea501d53b",96,91,0.947916666666667,0.808433498354626,NA,"experience"
"66ea6bd034571ff4a00f2171",96,92,0.958333333333333,0.816279950315179,NA,"experience"
"671d0d96e4bdbdca47815da2",96,93,0.96875,0.897346354953741,NA,"experience"
"678f6e1f6a3d68ee8c1533f5",96,96,1,0.749614667696779,NA,"experience"
"67ad12becac3e4abb99c57b0",96,95,0.989583333333333,0.778983704529026,NA,"experience"
"67b6e6cd3ff52d5036ecc0f9",96,91,0.947916666666667,0.523383048644865,NA,"experience"
"67d086393f43728f3325b593",96,86,0.895833333333333,0.629392887159317,NA,"experience"
"67d84f3ae6e2db3ba2b69b5e",96,92,0.958333333333333,0.370934720135977,NA,"experience"
"67de239c06b421f44e118eaf",96,94,0.979166666666667,0.897245256899412,NA,"experience"
"67e6eddcf224e6f2c2da7497",96,89,0.927083333333333,0.665389462426657,NA,"experience"
"67ef4c37f1e3a6b457d0e046",96,94,0.979166666666667,0.751504428989522,NA,"experience"
"67f0130f2e5e1c69ddbcfcdd",96,89,0.927083333333333,0.490935050582579,NA,"experience"
"6100372e3a116cb5cb36ebea",96,78,0.8125,NA,"low_retention","experience"
"66572be86b6f84a5be724517",96,56,0.583333333333333,NA,"low_retention","experience"
"66f23f43364a3d1b7b018f27",96,73,0.760416666666667,NA,"low_retention","experience"
"677ad429ed36352f4c58ea48",96,75,0.78125,NA,"low_retention","experience"
"67899bebbf12a390ddcc0848",96,34,0.354166666666667,NA,"low_retention","experience"
"678c25598730346bf11e22ce",96,69,0.71875,NA,"low_retention","experience"
"67c44dd612fd47cf995211d8",96,82,0.854166666666667,0.129829635133052,"low_tracking","experience"
"67d590ca31f877cde527c19a",96,89,0.927083333333333,-0.022338958460939,"low_tracking","experience"
"67d885df79b2e67e70bca0a9",96,91,0.947916666666667,-0.158642022582952,"low_tracking","experience"
