"experiment","analysis","effect","df1","df2","MSE","F","ges","p"
"exp1","compression","condition",1,42,16.9854146314313,0.227977485198949,0.00354867656469634,0.635503049603239
"exp1","compression","array_length",2.74604085694718,115.333715991782,3.24218808179522,2.58575775716505,0.0207336650856314,0.0616438967455722
"exp1","compression","condition:array_length",2.74604085694718,115.333715991782,3.24218808179522,2.93649759769954,0.0234800062257705,0.0406519460699665
