"experiment","tail","effect","Sum Sq","Mean Sq","df1","df2","F","p"
"exp1","low","array_length",30.6957389085116,10.2319129695039,3,346.610706963184,0.700942874436488,0.552015006049989
"exp1","low","condition",1.71253545079157,1.71253545079157,1,41.915800528272,0.117318191136885,0.733673229331085
"exp1","low","array_length:condition",74.6340407087616,24.8780135695872,3,346.61070696779,1.70428212140881,0.165833042458262
"exp1","high","array_length",107.470657704113,35.8235525680378,3,307.357563295147,2.58576896537005,0.0532653028131466
"exp1","high","condition",9.60760998990729,9.60760998990729,1,38.8469415752048,0.693483978064386,0.410072565205348
"exp1","high","array_length:condition",14.2743298353297,4.7581099451099,3,307.3575632932,0.343443688520746,0.793925987393582
