"experiment","tail","array_length","emmean","SE","df","ci_low","ci_high","t.ratio","p.value"
"exp1","low","2",18.1192364196868,0.415329733810239,103.29469336218,17.2955557788681,18.9429170605054,43.6261479607075,2.31350905289804e-68
"exp1","low","6",18.0763330321946,0.475894338368187,146.737848912328,17.1358408444214,19.0168252199679,37.9839211665708,8.35924912394584e-78
"exp1","low","8",17.7985401070169,0.517236547204848,167.124816391395,16.7773805801706,18.8196996338632,34.4108323419922,9.32071385835625e-78
"exp1","low","12",17.2872947858664,0.565679452746984,206.506356145595,16.1720475034688,18.4025420682641,30.560231067114,1.441741282422e-78
"exp1","high","2",33.8608619257246,0.549243975344558,195.087550491308,32.7776437678933,34.9440800835558,61.6499469192768,7.08922835158331e-130
"exp1","high","6",32.9400336829841,0.498199082174123,153.303367282919,31.955811926884,33.9242554390842,66.1182143074912,1.35930468109346e-114
"exp1","high","8",32.6329069579029,0.490098716321555,155.350827409349,31.6647894621083,33.6010244536975,66.5843550924389,3.98070544041057e-116
"exp1","high","12",32.1585933763854,0.426662554560858,112.702782251856,31.3132737774008,33.00391297537,75.3724296463855,2.88895471385033e-98
