"participant_id","condition","array_length","band","n_trials","dist","inward"
"average.67c758c1c0984b56a597d24d","average","12","middle",8,2.23097826086956,-3.29166666666667
"average.67d4a65b95f05bc507735cb8","average","2","extreme",8,8.65842490842491,1.625
"average.67d4a65b95f05bc507735cb8","average","2","middle",15,2.18778998778999,-0.4
"average.67d4a65b95f05bc507735cb8","average","6","extreme",12,8.74175824175825,5.41666666666667
"average.67d4a65b95f05bc507735cb8","average","6","middle",12,2.88614163614164,3.41666666666667
"average.67d4a65b95f05bc507735cb8","average","8","extreme",6,10.1221001221001,-5.5
"average.67d4a65b95f05bc507735cb8","average","8","middle",15,2.35213675213675,-5.73333333333333
"average.67d4a65b95f05bc507735cb8","average","12","extreme",11,8.43190143190142,4.60606060606059
"average.67d4a65b95f05bc507735cb8","average","12","middle",12,1.91666666666667,0.333333333333333
"average.67d8b5e7ceb82869824198a2","average","2","extreme",10,7.72783882783883,0.2
"average.67d8b5e7ceb82869824198a2","average","2","middle",10,2.97216117216117,-2.3
"average.67d8b5e7ceb82869824198a2","average","6","extreme",17,7.14630467571644,3
"average.67d8b5e7ceb82869824198a2","average","6","middle",7,2.9701726844584,0.714285714285714
"average.67d8b5e7ceb82869824198a2","average","8","extreme",12,8.35653235653236,3.41666666666667
"average.67d8b5e7ceb82869824198a2","average","8","middle",12,2.64346764346764,-0.416666666666667
"average.67d8b5e7ceb82869824198a2","average","12","extreme",10,6.44175824175823,0.19999999999998
"average.67d8b5e7ceb82869824198a2","average","12","middle",13,2.47534516765287,0.435897435897454
"average.67db3c988acf7102a0ce9138","average","2","extreme",12,7.90800477897252,-1.66666666666667
"average.67db3c988acf7102a0ce9138","average","2","middle",11,2.67709351580319,1
"average.67db3c988acf7102a0ce9138","average","6","extreme",13,7.79569892473118,5.15384615384615
"average.67db3c988acf7102a0ce9138","average","6","middle",11,2.15998696643858,5.63636363636364
"average.67db3c988acf7102a0ce9138","average","8","extreme",7,9.07885304659498,6.85714285714286
"average.67db3c988acf7102a0ce9138","average","8","middle",17,2.15011596036264,3.23529411764706
"average.67db3c988acf7102a0ce9138","average","12","extreme",17,8.17098882563777,5.80392156862744
"average.67db3c988acf7102a0ce9138","average","12","middle",5,1.75627240143369,0.66666666666666
"average.67ddc16bf07d3aedfbdf9f3b","average","2","extreme",14,8.28571428571429,-0.214285714285714
"average.67ddc16bf07d3aedfbdf9f3b","average","2","middle",9,2.88526570048309,0.333333333333333
"average.67ddc16bf07d3aedfbdf9f3b","average","6","extreme",15,7.75628019323671,1.26666666666667
"average.67ddc16bf07d3aedfbdf9f3b","average","6","middle",8,2.04710144927536,-2.75
"average.67ddc16bf07d3aedfbdf9f3b","average","8","extreme",11,8.57674571805006,2.18181818181818
