"difference","experiment","condition","array_length","two_stage","two_stage_se","lmm","lmm_se"
0.0113780264867641,"exp1","average","2",0.913616168457831,0.0536911226865891,0.902238141971067,0.0603277063687437
0.0164149220496499,"exp1","average","6",0.819904903089878,0.0674136075013486,0.803489981040228,0.0598313176028197
0.00011101473395625,"exp1","average","8",0.752185304808485,0.0674771236642314,0.752074290074529,0.0603463590757576
-0.000667910736397492,"exp1","average","12",0.706782389483639,0.0635192948632469,0.707450300220037,0.0596580795206814
0.00905096900461977,"exp1","experience","2",0.893569400149192,0.060792654383021,0.884518431144573,0.0623263552594599
0.0171414686373111,"exp1","experience","6",0.842071108082851,0.0682883968565517,0.82492963944554,0.0619294320609467
0.00242067865705697,"exp1","experience","8",0.761414415479668,0.0609145507325603,0.758993736822611,0.0623080547958026
0.0191165394464125,"exp1","experience","12",0.943629595663229,0.0727591234450046,0.924513056216816,0.062895027464882
