"participant_id","condition","array_length","n_trials","mean_abs_resp","mean_abs_obj","ratio"
"average.55ec49b67480920010aaa4e8","average","2",8,13,8,0.615384615384615
"average.55ec49b67480920010aaa4e8","average","6",6,13.5897435897436,7.66666666666667,0.564150943396227
"average.55ec49b67480920010aaa4e8","average","8",9,12.5299145299145,8,0.638472032742156
"average.55ec49b67480920010aaa4e8","average","12",3,14.9230769230769,8.44444444444444,0.56586483390607
"average.581e0aee4182b600017307ea","average","2",2,13.2608695652174,9.13405797101449,0.68879781420765
"average.581e0aee4182b600017307ea","average","6",2,9.73913043478261,7.86594202898551,0.807663690476191
"average.581e0aee4182b600017307ea","average","8",5,10.3521739130435,8.2268115942029,0.794694106117877
"average.581e0aee4182b600017307ea","average","12",1,12.2391304347826,5.19927536231882,0.424807578448784
"average.5a8b61fcf1408d000176b02f","average","2",3,13.8168498168498,10.4358974358974,0.755302226935312
"average.5a8b61fcf1408d000176b02f","average","6",7,12.0690737833595,6.82417582417582,0.565426638917794
"average.5a8b61fcf1408d000176b02f","average","8",6,12.5054945054945,6.74358974358975,0.539250146455771
"average.5a8b61fcf1408d000176b02f","average","12",5,13.5032967032967,7.28717948717949,0.539659288194445
"average.5dd42e7f35cf744223c60d1b","average","2",4,11.25,6.25,0.555555555555556
"average.5dd42e7f35cf744223c60d1b","average","6",3,10.7204301075269,8.11111111111112,0.756603142761619
"average.5dd42e7f35cf744223c60d1b","average","8",3,11.573476702509,9.5925925925926,0.828842778982141
"average.5dd42e7f35cf744223c60d1b","average","12",3,12.9068100358423,10.037037037037,0.777654355271683
"average.5e2f4ab6fb987e078bf5f68e","average","2",2,11.5,9,0.782608695652174
"average.5e2f4ab6fb987e078bf5f68e","average","6",3,12.304347826087,8.6171497584541,0.7003337259521
"average.5e2f4ab6fb987e078bf5f68e","average","8",1,10.0869565217391,9.14855072463769,0.906968390804599
"average.5e2f4ab6fb987e078bf5f68e","average","12",4,12.0434782608696,8.2409420289855,0.684265944645005
"average.615921b85071b9caef6148d8","average","2",8,10.4744623655914,7.11379928315413,0.679156507977245
"average.615921b85071b9caef6148d8","average","6",5,12.9397849462366,9.74551971326165,0.753143870145699
"average.615921b85071b9caef6148d8","average","8",7,13.2150537634409,10.4802867383512,0.793056685652291
"average.615921b85071b9caef6148d8","average","12",11,10.6099706744868,9.49560117302055,0.894969596462136
"average.62cd43d66c2dd7ae9ab53ae7","average","2",10,15.1978260869565,5.77391304347826,0.379917036189387
"average.62cd43d66c2dd7ae9ab53ae7","average","6",6,12.6630434782609,4.56521739130434,0.360515021459227
"average.62cd43d66c2dd7ae9ab53ae7","average","8",8,13.375,6.375,0.476635514018692
"average.62cd43d66c2dd7ae9ab53ae7","average","12",6,12.8333333333333,7.08937198067632,0.552418595896856
"average.6422f34be2b8257efb345837","average","2",8,13.6092105263158,6.99868421052631,0.514260852750652
"average.6422f34be2b8257efb345837","average","6",4,10.75,6.25,0.581395348837209
"average.6422f34be2b8257efb345837","average","8",1,14.0315789473684,9.16842105263159,0.653413353338335
"average.6422f34be2b8257efb345837","average","12",4,11.7657894736842,6.75087719298244,0.573771714008796
"average.661415341b1fdb1844c6f6a6","average","2",4,11,6.5,0.590909090909091
"average.661415341b1fdb1844c6f6a6","average","6",2,14.7473684210526,9.7561403508772,0.66155127290031
"average.661415341b1fdb1844c6f6a6","average","8",6,12.2491228070175,3.83333333333333,0.312947579490117
"average.661415341b1fdb1844c6f6a6","average","12",8,14.6868421052632,7.89736842105262,0.537717254972227
"average.66ba25f31c96638d878c9235","average","2",4,13.25,7.25,0.547169811320755
"average.66ba25f31c96638d878c9235","average","6",7,13.1925465838509,9.02950310559006,0.684439736346516
"average.66ba25f31c96638d878c9235","average","8",6,11.2826086956522,4.73550724637681,0.419717405266538
"average.66ba25f31c96638d878c9235","average","12",3,13.4492753623188,8.51328502415458,0.632992097701149
"average.66df49caa6df07d77078a5fd","average","2",6,13.4534050179211,7.69534050179211,0.57199946716398
"average.66df49caa6df07d77078a5fd","average","6",10,11.8440860215054,5.3516129032258,0.451838402178847
"average.66df49caa6df07d77078a5fd","average","8",4,11.8198924731183,7.25,0.613372754150557
"average.66df49caa6df07d77078a5fd","average","12",7,11.2027649769585,5.46390168970814,0.487727958316193
"average.6705565ffd67124adcd513ec","average","2",1,11.9263157894737,9.4421052631579,0.79170344218888
"average.6705565ffd67124adcd513ec","average","6",1,10.0736842105263,8.5578947368421,0.849529780564263
"average.6705565ffd67124adcd513ec","average","8",1,12.9263157894737,10.4421052631579,0.807817589576548
"average.6705565ffd67124adcd513ec","average","12",1,11.9263157894737,1.7754385964912,0.148867313915855
"average.675c611268e0e1825a5fe25d","average","2",2,12.5,9.5,0.76
"average.675c611268e0e1825a5fe25d","average","6",3,10.6666666666667,8.30496453900709,0.778590425531915
"average.675c611268e0e1825a5fe25d","average","8",3,11.3333333333333,6.7517730496454,0.595744680851065
"average.675c611268e0e1825a5fe25d","average","12",5,9.8,6.71631205673759,0.685337964973224
"average.678d702b1b04e7a307fdfde5","average","2",6,11.8260869565217,5.32125603864735,0.449959150326798
"average.678d702b1b04e7a307fdfde5","average","6",3,11.3369565217391,9.83937198067633,0.867902418237988
"average.678d702b1b04e7a307fdfde5","average","8",2,11.0108695652174,5.5,0.499506416584403
"average.678d702b1b04e7a307fdfde5","average","12",3,10.9963768115942,9.60507246376811,0.873476112026358
"average.67c758c1c0984b56a597d24d","average","2",5,17.8065217391304,7.11811594202899,0.399747690554674
"average.67c758c1c0984b56a597d24d","average","6",9,14.7669082125604,8.13647342995169,0.550993702461765
"average.67c758c1c0984b56a597d24d","average","8",7,11.6909937888199,6.34420289855072,0.542657280736707
"average.67c758c1c0984b56a597d24d","average","12",13,14.2382943143813,8.43227424749163,0.592225027893593
"average.67d4a65b95f05bc507735cb8","average","2",7,14.0486656200942,7.63579277864992,0.543524416135881
"average.67d4a65b95f05bc507735cb8","average","6",8,13.5700549450549,6.25,0.460572932483045
"average.67d4a65b95f05bc507735cb8","average","8",6,12.3333333333333,7,0.567567567567568
"average.67d4a65b95f05bc507735cb8","average","12",7,11.6656200941915,5.97854526425955,0.512492710716369
"average.67d8b5e7ceb82869824198a2","average","2",5,12.967032967033,6.55824175824175,0.505762711864406
"average.67d8b5e7ceb82869824198a2","average","6",3,11.981684981685,9.64346764346764,0.804850708244166
"average.67d8b5e7ceb82869824198a2","average","8",4,11.6950549450549,8.93040293040292,0.76360504267481
"average.67d8b5e7ceb82869824198a2","average","12",3,12.018315018315,6.80097680097679,0.565884384842019
"average.67db3c988acf7102a0ce9138","average","2",3,12.3548387096774,7.81600955794504,0.632627405473359
"average.67db3c988acf7102a0ce9138","average","6",1,10.0645161290323,3.55197132616487,0.352920227920227
"average.67db3c988acf7102a0ce9138","average","8",1,10.0645161290323,2.55197132616487,0.253561253561253
"average.67db3c988acf7102a0ce9138","average","12",1,8.93548387096774,12.2186379928316,1.3674288006418
"average.67ddc16bf07d3aedfbdf9f3b","average","2",6,12.7101449275362,9.44806763285024,0.743348536678069
"average.67ddc16bf07d3aedfbdf9f3b","average","6",2,12.1304347826087,8.34420289855072,0.687873357228195
"average.67ddc16bf07d3aedfbdf9f3b","average","8",2,10.5,7,0.666666666666667
"average.67ddc16bf07d3aedfbdf9f3b","average","12",2,11,10.5,0.954545454545455
"average.67e0706e6c8edde0a06d4069","average","2",6,14.5732600732601,6.83333333333333,0.468895312303632
"average.67e0706e6c8edde0a06d4069","average","6",3,11.2197802197802,7.89743589743591,0.703885079986942
"average.67e0706e6c8edde0a06d4069","average","8",4,13,8.75,0.673076923076923
"average.67e0706e6c8edde0a06d4069","average","12",6,10.4468864468864,7.93589743589746,0.759642356241237
"average.67e413ce38b79c273d9563dd","average","6",2,15.0681818181818,6.53030303030302,0.433383609854197
"average.67eaa46b7bb6cbefdcbde74c","average","2",7,13.7314974182444,7.57257601835916,0.551474889278851
"average.67eaa46b7bb6cbefdcbde74c","average","6",14,18.9638554216867,7.20022948938612,0.379681732921885
"average.67eaa46b7bb6cbefdcbde74c","average","8",13,17.6830398517146,6.19987642879209,0.350611460517121
"average.67eaa46b7bb6cbefdcbde74c","average","12",8,16.0933734939759,4.44126506024097,0.275968556990455
"average.67ef42807f408cca62ea4bb0","average","2",1,10.6222222222222,8.55555555555556,0.805439330543934
"average.67ef42807f408cca62ea4bb0","average","6",4,12.9388888888889,7.97222222222222,0.616144267926148
"average.67ef42807f408cca62ea4bb0","average","8",9,13.3185185185185,8.74074074074074,0.656284760845384
"average.67ef42807f408cca62ea4bb0","average","12",2,8.37777777777778,11.1111111111111,1.32625994694961
"experience.58ee956a575c01000180b080","experience","2",1,8.44318181818182,11.0719696969697,1.31135038133692
"experience.58ee956a575c01000180b080","experience","6",4,13.4715909090909,8.78598484848485,0.652186138057079
"experience.58ee956a575c01000180b080","experience","8",3,15.8522727272727,9.30934343434343,0.587256073277578
"experience.58ee956a575c01000180b080","experience","12",6,15.3143939393939,6,0.391788276032649
"experience.5b523bdc608e18000184d8a6","experience","2",6,14.3333333333333,8.5,0.593023255813953
"experience.5b523bdc608e18000184d8a6","experience","6",6,15.3768115942029,7.48792270531402,0.486961985548225
"experience.5b523bdc608e18000184d8a6","experience","8",5,11.7608695652174,7.16086956521739,0.608872458410351
"experience.5b523bdc608e18000184d8a6","experience","12",5,11.5608695652174,8.5608695652174,0.740503948852953
"experience.62b628e4351d179f1ff6cc59","experience","2",7,13.1490683229814,7.13561076604555,0.542670445599118
"experience.62b628e4351d179f1ff6cc59","experience","6",11,12.4268774703557,8.032279314888,0.646363443596268
"experience.62b628e4351d179f1ff6cc59","experience","8",6,13.8333333333333,7.83333333333333,0.566265060240964
"experience.62b628e4351d179f1ff6cc59","experience","12",8,15.1358695652174,9.07065217391304,0.599281867145422
"experience.636da58a0d76bbb9167dbf3e","experience","2",3,11.9887640449438,8.94007490636705,0.745704467353952
"experience.636da58a0d76bbb9167dbf3e","experience","6",3,12.3220973782772,6.60674157303372,0.536170212765958
"experience.636da58a0d76bbb9167dbf3e","experience","8",5,11.8022471910112,6.78801498127341,0.575145976136075
"experience.636da58a0d76bbb9167dbf3e","experience","12",2,11.0112359550562,6.22659176029965,0.565476190476193
"experience.653703627539f3a8b2ed4af3","experience","2",3,10.268115942029,10.5132850241546,1.02387673488591
"experience.653703627539f3a8b2ed4af3","experience","6",3,12.6014492753623,8.84661835748792,0.702031819053096
"experience.653703627539f3a8b2ed4af3","experience","8",2,11,11,1
"experience.653703627539f3a8b2ed4af3","experience","12",2,11.5,9.5,0.826086956521739
"experience.653feb348f4df4e625de5909","experience","2",2,10,6.5,0.65
"experience.653feb348f4df4e625de5909","experience","6",2,13,9,0.692307692307692
"experience.653feb348f4df4e625de5909","experience","8",5,12,8,0.666666666666667
"experience.653feb348f4df4e625de5909","experience","12",1,10,8.66666666666669,0.866666666666669
"experience.659daa1ed4e13d6428103c1f","experience","2",5,12.2152173913043,7.69347826086957,0.629827371418402
