"experiment","comparison_set","contrast","condition","estimate","SE","df","t.ratio","p.value","array_length"
"exp3","noise_within_condition","array_length2 - array_length10","average",0.125039175430643,0.0261961234775116,7553.84456046203,4.77319384824188,5.51776728030529e-06,NA
"exp3","noise_within_condition","array_length2 - array_length20","average",0.0843486273239023,0.0260190799733152,7548.24807755264,3.24179899559897,0.00341807156737572,NA
"exp3","noise_within_condition","array_length10 - array_length20","average",-0.0406905481067405,0.0265305415819411,7559.07641887637,-1.53372474440695,0.275154758703224,NA
"exp3","noise_within_condition","array_length2 - array_length10","experience",0.0791456541899132,0.0289400337177793,7550.25223196853,2.73481554865259,0.0172064647153517,NA
"exp3","noise_within_condition","array_length2 - array_length20","experience",-0.00541066812900943,0.0291280669927918,7550.58774274645,-0.185754452238399,0.981157764395243,NA
"exp3","noise_within_condition","array_length10 - array_length20","experience",-0.0845563223189227,0.0284971076689724,7551.04039987657,-2.96718962854562,0.00847171832725746,NA
"exp3","condition_within_noise","average - experience",NA,-0.0545696543997412,0.0565787637159576,116.059467295277,-0.964490045659132,0.336805667825783,"2"
"exp3","condition_within_noise","average - experience",NA,-0.100463175640471,0.0564299278647606,114.834915192337,-1.78031727917923,0.0776685963081383,"10"
"exp3","condition_within_noise","average - experience",NA,-0.144328949852653,0.0564912232785624,115.348541721256,-2.55489156503049,0.0119240515315715,"20"
