"experiment","window","array_length","emmean","SE","df","ci_low","ci_high","t.ratio","p.value"
"exp3","low","2",18.324982366732,0.271238563761904,203.466282848611,17.7901835277697,18.8597812056942,67.5603871093264,2.50730968135712e-141
"exp3","low","10",17.5666042361259,0.350360297662615,358.179324063694,16.8775824587324,18.2556260135194,50.13868395854,5.48835271840947e-164
"exp3","low","20",17.5089875204239,0.315450285355024,294.599475182406,16.8881658587038,18.1298091821441,55.5047445930139,4.81877717177535e-158
