"experiment","condition","array_length","slope","SE","df","ci_low","ci_high","t.ratio","p.value"
"exp3","average","2",0.825895523562813,0.0378434768912733,113.515846276606,0.750924457462214,0.900866589663412,21.8239863619208,1.99608923019568e-42
"exp3","experience","2",0.880465177962554,0.0420598117019778,118.181488602227,0.797176625031063,0.963753730894045,20.9336452621625,1.43612990617339e-41
"exp3","average","10",0.70085634813217,0.0381300096698201,116.949827961989,0.625341523546803,0.776371172717537,18.3807020821948,2.75789965718465e-36
"exp3","experience","10",0.801319523772641,0.0415985471068584,113.101803253466,0.718906102071063,0.883732945474218,19.2631613242215,1.64936549526891e-37
"exp3","average","20",0.74154689623891,0.0380348375245999,115.830020593979,0.66621294286279,0.816880849615031,19.4965180476793,2.21787202190268e-38
"exp3","experience","20",0.885875846091564,0.0417685221427055,114.951555934614,0.803140071733393,0.968611620449735,21.2091738143116,1.52220616866629e-41
