"experiment","condition","array_length","slope","SE","df","ci_low","ci_high","t.ratio","p.value"
"exp3","experience","2",0.880531137938611,0.0436380142042422,52.8207964357836,0.792997433239315,0.968064842637906,20.1780753316912,1.73791369657107e-26
"exp3","experience","10",0.801346864839222,0.0431680288309953,50.5902102863298,0.7146663832,0.888027346478445,18.5634342484465,3.12123945552263e-24
"exp3","experience","20",0.886099651159551,0.0433412112427406,51.4026433616079,0.79910508435467,0.973094217964431,20.4447366779111,2.40527863242646e-26
"exp3","average","2",0.825904838338454,0.0366212843027208,62.8084108490077,0.752718672194087,0.899091004482822,22.552590769655,8.14335640662819e-32
"exp3","average","10",0.700744894235622,0.0369030801727397,64.7390552886191,0.627038721824983,0.77445106664626,18.988791476362,3.68052312569325e-28
"exp3","average","20",0.741559721823328,0.0368096675779294,64.111130620034,0.668026412168327,0.815093031478328,20.1457869798302,1.9739305565429e-29
