"experiment","effect","Sum Sq","Mean Sq","df1","df2","F","p"
"exp3","meanVal_c",19635.2664906263,19635.2664906263,1,81.711163643469,967.78008620352,4.62547484331907e-47
"exp3","array_length",7963.91611970442,3981.95805985221,2,7548.45652814694,196.262154947695,8.06545970661868e-84
"exp3","condition",13.3172048542502,13.3172048542502,1,82.0297433372374,0.656376406604357,0.420186262796433
"exp3","meanVal_c:array_length",565.198483041913,282.599241520956,2,7552.08674903354,13.9287092666027,9.16152668089485e-07
"exp3","meanVal_c:condition",75.2426659267137,75.2426659267137,1,81.7111640288032,3.70854929580408,0.0576126149445953
"exp3","array_length:condition",300.523519067998,150.261759533999,2,7548.45652786243,7.40607919247383,0.000611973059446828
"exp3","meanVal_c:array_length:condition",107.168999660992,53.5844998304959,2,7552.08674902721,2.64106483555425,0.071351161904435
