"experiment","analysis","effect","df1","df2","MSE","F","ges","p"
"exp3","matched_tail_ratio","condition",1,74,0.04263594121521,1.23468749696697,0.00947544387408202,0.270094659809591
"exp3","matched_tail_ratio","array_length",1.91608577355322,141.790347242938,0.0165591570890963,0.512134802964789,0.00294413937077309,0.592491198500388
"exp3","matched_tail_ratio","condition:array_length",1.91608577355322,141.790347242938,0.0165591570890963,2.46369762295495,0.0140060680156924,0.0911108922103904
