"difference","experiment","condition","array_length","two_stage","two_stage_se","lmm","lmm_se"
0.00212078207002608,"exp3","average","2",0.828016305632839,0.037768494582831,0.825895523562813,0.0378434768912733
-0.00280127481124937,"exp3","average","10",0.698055073320921,0.0406903463099565,0.70085634813217,0.0381300096698201
-0.00508915415988076,"exp3","average","20",0.73645774207903,0.0405628463181043,0.74154689623891,0.0380348375245999
0.00537153180187988,"exp3","experience","2",0.885836709764434,0.0435713431086214,0.880465177962554,0.0420598117019778
-0.00350770296415825,"exp3","experience","10",0.797811820808483,0.0411616507939425,0.801319523772641,0.0415985471068584
-0.0074246587086868,"exp3","experience","20",0.878451187382877,0.0472550904052278,0.885875846091564,0.0417685221427055
