"experiment","condition","contrast","estimate","SE","df","t.ratio","p.value"
"exp3","experience","array_length2 - array_length10",0.0791842730993883,0.0297511092595572,3434.54935704054,2.66155699972603,0.0213184609504897
"exp3","experience","array_length2 - array_length20",-0.00556851322094003,0.0299447776473705,3434.57478962047,-0.185959411237405,0.981116616378648
"exp3","experience","array_length10 - array_length20",-0.0847527863203283,0.0292961702128953,3434.74646850119,-2.89296470168045,0.010721026135982
"exp3","average","array_length2 - array_length10",0.125159944102833,0.0255647753304824,4119.0278972931,4.89579675490428,3.07066212079654e-06
"exp3","average","array_length2 - array_length20",0.0843451165151267,0.0253923391670635,4115.81475711333,3.32167572117701,0.00259783588377716
"exp3","average","array_length10 - array_length20",-0.0408148275877059,0.0258903132979032,4122.25769301383,-1.5764516681616,0.255957826224315
