"trial_type","trial_index","time_elapsed","internal_node_id","participant_id","rt","url","view_history","responses","stimulus","key_press","Name","config"
"pavlovia","0","2","0.0-0.0","66c16fd31aec0c423915666b","","","","","","","",""
"external-html","1","8557","0.0-1.0","66c16fd31aec0c423915666b","8440.89999961853","external_page.html","","","","","",""
"instructions","2","125993","0.0-2.0","66c16fd31aec0c423915666b","117436.39999961853","","[{""page_index"":0,""viewing_time"":12866.80000114441},{""page_index"":1,""viewing_time"":46400.29999923706},{""page_index"":2,""viewing_time"":52868.10000038147},{""page_index"":3,""viewing_time"":5300.10000038147}]","","","","",""
"survey-text","3","129440","0.0-3.0","66c16fd31aec0c423915666b","3443.5","","","{""Q0"":""66c16fd31aec0c423915666b""}","","","",""
"instructions","4","131857","0.0-4.0","66c16fd31aec0c423915666b","2416.3999996185303","","[{""page_index"":0,""viewing_time"":2416.199998855591}]","","","","",""
"survey-text","5","160810","0.0-5.0","66c16fd31aec0c423915666b","28952.29999923706","","","{""Q0"":""3 giraffes in a landscape  ""}","","","",""
"survey-text","6","167476","0.0-6.0-0.0","66c16fd31aec0c423915666b","6663","","","{""Q0"":""but""}","","","",""
"html-keyboard-response","7","167881","0.0-7.0","66c16fd31aec0c423915666b","null","","","","<p style=""font-size: 48px;""> + </p>","null","fixation",""
"html-keyboard-response","8","169388","0.0-8.0","66c16fd31aec0c423915666b","null","","","","<span class='grid'><div class='red' style='background-position:4400% 0%;margin-top:24px'></div> <div> </div> <div class='red' style='background-position:3600% 0%;margin-top:25px'></div> <div class='red' style='background-position:4100% 0%;margin-top:22px'></div> <div class='red' style='background-position:3900% 0%;margin-top:41px'></div> <div class='red' style='background-position:4500% 0%;margin-top:48px'></div> <div> </div> <div> </div> <div class='red' style='background-position:4800% 0%;margin-top:21px'></div> <div> </div> <div> </div> <div class='red' style='background-position:3800% 0%;margin-top:23px'></div> <div> </div> <div class='red' style='background-position:3000% 0%;margin-top:45px'></div> <div class='red' style='background-position:4000% 0%;margin-top:28px'></div> <div> </div> <div> </div> <div class='red' style='background-position:4200% 0%;margin-top:22px'></div></span>","null","stimulus",""
