"participant_id","trial","condition","array_length","n_items","shown_mean","item_sd","item_min","item_max","skew","n_at_edge"
"678f0bb28ec3307e4f1afb78",21,"average",2,2,15,4,11,19,0,0
"678f0bb28ec3307e4f1afb78",22,"average",20,20,23.5,5.5,15,34,0.398497370398196,0
"678f0bb28ec3307e4f1afb78",23,"average",10,10,31.2,5.9464274989274,22,40,-0.125669583629514,0
"678f0bb28ec3307e4f1afb78",24,"average",20,20,29.5,5.5,21,40,0.398497370398196,0
"678f0bb28ec3307e4f1afb78",25,"average",2,2,30,4,26,34,0,0
"678f0bb28ec3307e4f1afb78",26,"average",20,20,31.5,5.5,23,42,0.398497370398196,0
"678f0bb28ec3307e4f1afb78",27,"average",2,2,14,4,10,18,0,0
"678f0bb28ec3307e4f1afb78",28,"average",10,10,35.2,5.9464274989274,26,44,-0.125669583629516,0
"678f0bb28ec3307e4f1afb78",29,"average",10,10,27.2,5.9464274989274,18,36,-0.125669583629514,0
"678f0bb28ec3307e4f1afb78",30,"average",2,2,34,4,30,38,0,0
"678f0bb28ec3307e4f1afb78",31,"average",20,20,22.5,5.5,14,33,0.398497370398196,0
"678f0bb28ec3307e4f1afb78",32,"average",20,20,33.5,5.5,25,44,0.398497370398196,0
"678f0bb28ec3307e4f1afb78",33,"average",2,2,33,4,29,37,0,0
"678f0bb28ec3307e4f1afb78",34,"average",10,10,20.2,5.9464274989274,11,29,-0.125669583629514,0
"678f0bb28ec3307e4f1afb78",35,"average",20,20,17.5,5.5,9,28,0.398497370398196,0
"678f0bb28ec3307e4f1afb78",36,"average",20,20,19.5,5.5,11,30,0.398497370398196,0
"678f0bb28ec3307e4f1afb78",37,"average",2,2,20,4,16,24,0,0
"678f0bb28ec3307e4f1afb78",38,"average",10,10,22.2,5.9464274989274,13,31,-0.125669583629514,0
"678f0bb28ec3307e4f1afb78",39,"average",2,2,23,4,19,27,0,0
"678f0bb28ec3307e4f1afb78",40,"average",10,10,27.2,5.9464274989274,18,36,-0.125669583629514,0
"678f0bb28ec3307e4f1afb78",41,"average",20,20,14.5,5.5,6,25,0.398497370398196,0
"678f0bb28ec3307e4f1afb78",42,"average",2,2,36,4,32,40,0,0
"678f0bb28ec3307e4f1afb78",43,"average",2,2,26,4,22,30,0,0
"678f0bb28ec3307e4f1afb78",44,"average",20,20,21.5,5.5,13,32,0.398497370398196,0
"678f0bb28ec3307e4f1afb78",45,"average",20,20,19.5,5.5,11,30,0.398497370398196,0
"678f0bb28ec3307e4f1afb78",46,"average",2,2,18,4,14,22,0,0
"678f0bb28ec3307e4f1afb78",47,"average",20,20,30.5,5.5,22,41,0.398497370398196,0
"678f0bb28ec3307e4f1afb78",48,"average",10,10,16.2,5.9464274989274,7,25,-0.125669583629514,0
"678f0bb28ec3307e4f1afb78",49,"average",10,10,27.2,5.9464274989274,18,36,-0.125669583629514,0
"678f0bb28ec3307e4f1afb78",50,"average",10,10,21.2,5.9464274989274,12,30,-0.125669583629514,0
"678f0bb28ec3307e4f1afb78",51,"average",2,2,28,4,24,32,0,0
"678f0bb28ec3307e4f1afb78",52,"average",10,10,23.2,5.9464274989274,14,32,-0.125669583629514,0
"678f0bb28ec3307e4f1afb78",53,"average",2,2,18,4,14,22,0,0
"678f0bb28ec3307e4f1afb78",54,"average",10,10,36.2,5.9464274989274,27,45,-0.125669583629516,0
"678f0bb28ec3307e4f1afb78",55,"average",10,10,33.2,5.9464274989274,24,42,-0.125669583629516,0
"678f0bb28ec3307e4f1afb78",56,"average",2,2,26,4,22,30,0,0
"678f0bb28ec3307e4f1afb78",57,"average",20,20,26.5,5.5,18,37,0.398497370398196,0
"678f0bb28ec3307e4f1afb78",58,"average",20,20,14.5,5.5,6,25,0.398497370398196,0
"678f0bb28ec3307e4f1afb78",59,"average",10,10,14.2,5.9464274989274,5,23,-0.125669583629514,0
"678f0bb28ec3307e4f1afb78",60,"average",20,20,15.5,5.5,7,26,0.398497370398196,0
"678f0bb28ec3307e4f1afb78",61,"average",2,2,24,4,20,28,0,0
"678f0bb28ec3307e4f1afb78",62,"average",2,2,27,4,23,31,0,0
"678f0bb28ec3307e4f1afb78",63,"average",10,10,19.2,5.9464274989274,10,28,-0.125669583629514,0
"678f0bb28ec3307e4f1afb78",64,"average",2,2,20,4,16,24,0,0
"678f0bb28ec3307e4f1afb78",65,"average",20,20,27.5,5.5,19,38,0.398497370398196,0
"678f0bb28ec3307e4f1afb78",66,"average",20,20,25.5,5.5,17,36,0.398497370398196,0
"678f0bb28ec3307e4f1afb78",67,"average",2,2,15,4,11,19,0,0
"678f0bb28ec3307e4f1afb78",68,"average",2,2,17,4,13,21,0,0
"678f0bb28ec3307e4f1afb78",69,"average",20,20,27.5,5.5,19,38,0.398497370398196,0
"678f0bb28ec3307e4f1afb78",70,"average",2,2,30,4,26,34,0,0
"678f0bb28ec3307e4f1afb78",71,"average",20,20,34.5,5.5,26,45,0.398497370398196,0
"678f0bb28ec3307e4f1afb78",72,"average",2,2,15,4,11,19,0,0
"678f0bb28ec3307e4f1afb78",73,"average",10,10,36.2,5.9464274989274,27,45,-0.125669583629516,0
"678f0bb28ec3307e4f1afb78",74,"average",2,2,27,4,23,31,0,0
"678f0bb28ec3307e4f1afb78",75,"average",20,20,18.5,5.5,10,29,0.398497370398196,0
"678f0bb28ec3307e4f1afb78",76,"average",2,2,16,4,12,20,0,0
"678f0bb28ec3307e4f1afb78",77,"average",20,20,17.5,5.5,9,28,0.398497370398196,0
"678f0bb28ec3307e4f1afb78",78,"average",2,2,25,4,21,29,0,0
"678f0bb28ec3307e4f1afb78",79,"average",2,2,28,4,24,32,0,0
"678f0bb28ec3307e4f1afb78",80,"average",10,10,18.2,5.9464274989274,9,27,-0.125669583629514,0
"678f0bb28ec3307e4f1afb78",81,"average",2,2,29,4,25,33,0,0
"678f0bb28ec3307e4f1afb78",82,"average",20,20,12.5,5.5,4,23,0.398497370398196,0
"678f0bb28ec3307e4f1afb78",83,"average",20,20,31.5,5.5,23,42,0.398497370398196,0
"678f0bb28ec3307e4f1afb78",84,"average",20,20,26.5,5.5,18,37,0.398497370398196,0
"678f0bb28ec3307e4f1afb78",85,"average",20,20,23.5,5.5,15,34,0.398497370398196,0
"678f0bb28ec3307e4f1afb78",86,"average",10,10,15.2,5.9464274989274,6,24,-0.125669583629514,0
"678f0bb28ec3307e4f1afb78",87,"average",10,10,23.2,5.9464274989274,14,32,-0.125669583629514,0
"678f0bb28ec3307e4f1afb78",88,"average",20,20,30.5,5.5,22,41,0.398497370398196,0
"678f0bb28ec3307e4f1afb78",89,"average",10,10,25.2,5.9464274989274,16,34,-0.125669583629514,0
"678f0bb28ec3307e4f1afb78",90,"average",10,10,29.2,5.9464274989274,20,38,-0.125669583629514,0
"678f0bb28ec3307e4f1afb78",91,"average",2,2,36,4,32,40,0,0
"678f0bb28ec3307e4f1afb78",92,"average",10,10,24.2,5.9464274989274,15,33,-0.125669583629514,0
"678f0bb28ec3307e4f1afb78",93,"average",10,10,24.2,5.9464274989274,15,33,-0.125669583629514,0
"678f0bb28ec3307e4f1afb78",94,"average",10,10,29.2,5.9464274989274,20,38,-0.125669583629514,0
"678f0bb28ec3307e4f1afb78",95,"average",20,20,18.5,5.5,10,29,0.398497370398196,0
"678f0bb28ec3307e4f1afb78",96,"average",20,20,15.5,5.5,7,26,0.398497370398196,0
"678f0bb28ec3307e4f1afb78",97,"average",10,10,22.2,5.9464274989274,13,31,-0.125669583629514,0
"678f0bb28ec3307e4f1afb78",98,"average",2,2,21,4,17,25,0,0
"678f0bb28ec3307e4f1afb78",99,"average",10,10,17.2,5.9464274989274,8,26,-0.125669583629514,0
"678f0bb28ec3307e4f1afb78",100,"average",20,20,23.5,5.5,15,34,0.398497370398196,0
"678f0bb28ec3307e4f1afb78",101,"average",2,2,28,4,24,32,0,0
"678f0bb28ec3307e4f1afb78",102,"average",10,10,22.2,5.9464274989274,13,31,-0.125669583629514,0
"678f0bb28ec3307e4f1afb78",103,"average",10,10,29.2,5.9464274989274,20,38,-0.125669583629514,0
"678f0bb28ec3307e4f1afb78",104,"average",10,10,36.2,5.9464274989274,27,45,-0.125669583629516,0
"678f0bb28ec3307e4f1afb78",105,"average",20,20,18.5,5.5,10,29,0.398497370398196,0
"678f0bb28ec3307e4f1afb78",106,"average",10,10,34.2,5.9464274989274,25,43,-0.125669583629516,0
"678f0bb28ec3307e4f1afb78",107,"average",2,2,27,4,23,31,0,0
"678f0bb28ec3307e4f1afb78",108,"average",20,20,25.5,5.5,17,36,0.398497370398196,0
"5858c6178604ae000165e66a",1,"average",8,8,12.75,5.14174095030078,2,19,-0.871051935044165,0
"5858c6178604ae000165e66a",2,"average",5,5,13.6,3.9293765408777,8,20,0.280074491020707,0
"566a17d07da0350012b3e876",1,"average",5,5,14.8,4.66476151587624,7,20,-0.523480515862383,0
"566a17d07da0350012b3e876",2,"average",6,6,38.5,5.5,30,48,0.216378662659654,0
"566a17d07da0350012b3e876",3,"average",6,6,35.1666666666667,5.52016505389306,29,44,0.498930382423467,0
"566a17d07da0350012b3e876",4,"average",5,5,7.4,4.92341345003647,1,13,-0.301247971937173,1
"566a17d07da0350012b3e876",5,"average",8,8,37,4.66368952654441,30,44,0.0443632773036329,0
"566a17d07da0350012b3e876",6,"average",3,3,35.6666666666667,1.24721912892465,34,37,-0.381801774160601,0
"566a17d07da0350012b3e876",7,"average",6,6,39.6666666666667,3.8151743807532,35,45,0.0947068519434121,0
"566a17d07da0350012b3e876",8,"average",9,9,37.1111111111111,5.78204970278119,29,48,0.522310103238006,0
"566a17d07da0350012b3e876",9,"average",12,12,39.5833333333333,4.75146176338281,31,47,-0.252853808434406,0
"566a17d07da0350012b3e876",10,"average",7,7,8.71428571428571,6.54029893843406,1,20,0.332328511055827,1
"566a17d07da0350012b3e876",11,"average",11,11,37.9090909090909,5.69616370829838,29,46,-0.265444931180294,0
"566a17d07da0350012b3e876",12,"average",8,8,12.875,4.80722113075735,4,18,-0.875014761734075,0
"566a17d07da0350012b3e876",13,"average",2,2,34,4,30,38,0,0
"566a17d07da0350012b3e876",14,"average",2,2,32,4,28,36,0,0
"566a17d07da0350012b3e876",15,"average",2,2,18,4,14,22,0,0
"566a17d07da0350012b3e876",16,"average",2,2,32,4,28,36,0,0
"566a17d07da0350012b3e876",17,"average",2,2,35,4,31,39,0,0
"566a17d07da0350012b3e876",18,"average",2,2,30,4,26,34,0,0
"566a17d07da0350012b3e876",19,"average",2,2,24,4,20,28,0,0
"566a17d07da0350012b3e876",20,"average",2,2,16,4,12,20,0,0
"566a17d07da0350012b3e876",21,"average",2,2,17,4,13,21,0,0
"566a17d07da0350012b3e876",22,"average",2,2,15,4,11,19,0,0
"566a17d07da0350012b3e876",23,"average",2,2,17,4,13,21,0,0
"566a17d07da0350012b3e876",24,"average",2,2,18,4,14,22,0,0
"566a17d07da0350012b3e876",25,"average",2,2,34,4,30,38,0,0
"566a17d07da0350012b3e876",26,"average",2,2,18,4,14,22,0,0
"566a17d07da0350012b3e876",27,"average",2,2,14,4,10,18,0,0
"566a17d07da0350012b3e876",28,"average",2,2,26,4,22,30,0,0
"566a17d07da0350012b3e876",29,"average",10,10,14.2,5.9464274989274,5,23,-0.125669583629514,0
"566a17d07da0350012b3e876",30,"average",10,10,20.2,5.9464274989274,11,29,-0.125669583629514,0
"566a17d07da0350012b3e876",31,"average",10,10,25.2,5.9464274989274,16,34,-0.125669583629514,0
"566a17d07da0350012b3e876",32,"average",10,10,17.2,5.9464274989274,8,26,-0.125669583629514,0
"566a17d07da0350012b3e876",33,"average",10,10,20.2,5.9464274989274,11,29,-0.125669583629514,0
"566a17d07da0350012b3e876",34,"average",10,10,35.2,5.9464274989274,26,44,-0.125669583629516,0
"566a17d07da0350012b3e876",35,"average",10,10,32.2,5.9464274989274,23,41,-0.125669583629516,0
"566a17d07da0350012b3e876",36,"average",10,10,27.2,5.9464274989274,18,36,-0.125669583629514,0
"566a17d07da0350012b3e876",37,"average",10,10,32.2,5.9464274989274,23,41,-0.125669583629516,0
"566a17d07da0350012b3e876",38,"average",10,10,16.2,5.9464274989274,7,25,-0.125669583629514,0
"566a17d07da0350012b3e876",39,"average",10,10,24.2,5.9464274989274,15,33,-0.125669583629514,0
"566a17d07da0350012b3e876",40,"average",10,10,30.2,5.9464274989274,21,39,-0.125669583629514,0
"566a17d07da0350012b3e876",41,"average",10,10,29.2,5.9464274989274,20,38,-0.125669583629514,0
"566a17d07da0350012b3e876",42,"average",10,10,25.2,5.9464274989274,16,34,-0.125669583629514,0
"566a17d07da0350012b3e876",43,"average",10,10,26.2,5.9464274989274,17,35,-0.125669583629514,0
"566a17d07da0350012b3e876",44,"average",10,10,24.2,5.9464274989274,15,33,-0.125669583629514,0
"566a17d07da0350012b3e876",45,"average",20,20,19.5,5.5,11,30,0.398497370398196,0
"566a17d07da0350012b3e876",46,"average",20,20,19.5,5.5,11,30,0.398497370398196,0
"566a17d07da0350012b3e876",47,"average",20,20,21.5,5.5,13,32,0.398497370398196,0
"566a17d07da0350012b3e876",48,"average",20,20,20.5,5.5,12,31,0.398497370398196,0
"566a17d07da0350012b3e876",49,"average",20,20,19.5,5.5,11,30,0.398497370398196,0
"566a17d07da0350012b3e876",50,"average",20,20,15.5,5.5,7,26,0.398497370398196,0
"566a17d07da0350012b3e876",51,"average",20,20,33.5,5.5,25,44,0.398497370398196,0
"566a17d07da0350012b3e876",52,"average",20,20,28.5,5.5,20,39,0.398497370398196,0
"566a17d07da0350012b3e876",53,"average",20,20,14.5,5.5,6,25,0.398497370398196,0
"566a17d07da0350012b3e876",54,"average",20,20,17.5,5.5,9,28,0.398497370398196,0
"566a17d07da0350012b3e876",55,"average",20,20,21.5,5.5,13,32,0.398497370398196,0
"566a17d07da0350012b3e876",56,"average",20,20,14.5,5.5,6,25,0.398497370398196,0
"566a17d07da0350012b3e876",57,"average",20,20,22.5,5.5,14,33,0.398497370398196,0
"566a17d07da0350012b3e876",58,"average",20,20,23.5,5.5,15,34,0.398497370398196,0
"566a17d07da0350012b3e876",59,"average",20,20,28.5,5.5,20,39,0.398497370398196,0
"566a17d07da0350012b3e876",60,"average",20,20,17.5,5.5,9,28,0.398497370398196,0
"566a17d07da0350012b3e876",61,"average",2,2,15,4,11,19,0,0
"566a17d07da0350012b3e876",62,"average",2,2,31,4,27,35,0,0
"566a17d07da0350012b3e876",63,"average",20,20,20.5,5.5,12,31,0.398497370398196,0
"566a17d07da0350012b3e876",64,"average",2,2,14,4,10,18,0,0
"566a17d07da0350012b3e876",65,"average",20,20,13.5,5.5,5,24,0.398497370398196,0
"566a17d07da0350012b3e876",66,"average",20,20,19.5,5.5,11,30,0.398497370398196,0
"566a17d07da0350012b3e876",67,"average",2,2,17,4,13,21,0,0
"566a17d07da0350012b3e876",68,"average",20,20,34.5,5.5,26,45,0.398497370398196,0
"566a17d07da0350012b3e876",69,"average",2,2,15,4,11,19,0,0
"566a17d07da0350012b3e876",70,"average",20,20,34.5,5.5,26,45,0.398497370398196,0
"566a17d07da0350012b3e876",71,"average",2,2,35,4,31,39,0,0
"566a17d07da0350012b3e876",72,"average",20,20,14.5,5.5,6,25,0.398497370398196,0
"566a17d07da0350012b3e876",73,"average",20,20,20.5,5.5,12,31,0.398497370398196,0
"566a17d07da0350012b3e876",74,"average",20,20,14.5,5.5,6,25,0.398497370398196,0
"566a17d07da0350012b3e876",75,"average",2,2,19,4,15,23,0,0
"566a17d07da0350012b3e876",76,"average",2,2,20,4,16,24,0,0
"566a17d07da0350012b3e876",77,"average",20,20,24.5,5.5,16,35,0.398497370398196,0
"566a17d07da0350012b3e876",78,"average",2,2,15,4,11,19,0,0
"566a17d07da0350012b3e876",79,"average",2,2,28,4,24,32,0,0
"566a17d07da0350012b3e876",80,"average",2,2,32,4,28,36,0,0
"566a17d07da0350012b3e876",81,"average",2,2,25,4,21,29,0,0
"566a17d07da0350012b3e876",82,"average",20,20,22.5,5.5,14,33,0.398497370398196,0
"566a17d07da0350012b3e876",83,"average",20,20,21.5,5.5,13,32,0.398497370398196,0
"566a17d07da0350012b3e876",84,"average",20,20,31.5,5.5,23,42,0.398497370398196,0
"566a17d07da0350012b3e876",85,"average",20,20,17.5,5.5,9,28,0.398497370398196,0
"566a17d07da0350012b3e876",86,"average",2,2,24,4,20,28,0,0
"566a17d07da0350012b3e876",87,"average",20,20,19.5,5.5,11,30,0.398497370398196,0
"566a17d07da0350012b3e876",88,"average",2,2,20,4,16,24,0,0
"566a17d07da0350012b3e876",89,"average",20,20,16.5,5.5,8,27,0.398497370398196,0
"566a17d07da0350012b3e876",90,"average",20,20,23.5,5.5,15,34,0.398497370398196,0
"566a17d07da0350012b3e876",91,"average",2,2,35,4,31,39,0,0
"566a17d07da0350012b3e876",92,"average",2,2,32,4,28,36,0,0
"566a17d07da0350012b3e876",93,"average",10,10,26.2,5.9464274989274,17,35,-0.125669583629514,0
"566a17d07da0350012b3e876",94,"average",10,10,31.2,5.9464274989274,22,40,-0.125669583629514,0
"566a17d07da0350012b3e876",95,"average",10,10,36.2,5.9464274989274,27,45,-0.125669583629516,0
"566a17d07da0350012b3e876",96,"average",10,10,26.2,5.9464274989274,17,35,-0.125669583629514,0
"566a17d07da0350012b3e876",97,"average",10,10,29.2,5.9464274989274,20,38,-0.125669583629514,0
"566a17d07da0350012b3e876",98,"average",10,10,28.2,5.9464274989274,19,37,-0.125669583629514,0
"566a17d07da0350012b3e876",99,"average",10,10,36.2,5.9464274989274,27,45,-0.125669583629516,0
"566a17d07da0350012b3e876",100,"average",10,10,19.2,5.9464274989274,10,28,-0.125669583629514,0
"566a17d07da0350012b3e876",101,"average",10,10,26.2,5.9464274989274,17,35,-0.125669583629514,0
"566a17d07da0350012b3e876",102,"average",10,10,14.2,5.9464274989274,5,23,-0.125669583629514,0
"566a17d07da0350012b3e876",103,"average",10,10,19.2,5.9464274989274,10,28,-0.125669583629514,0
"566a17d07da0350012b3e876",104,"average",10,10,21.2,5.9464274989274,12,30,-0.125669583629514,0
"566a17d07da0350012b3e876",105,"average",10,10,23.2,5.9464274989274,14,32,-0.125669583629514,0
"566a17d07da0350012b3e876",106,"average",10,10,16.2,5.9464274989274,7,25,-0.125669583629514,0
"566a17d07da0350012b3e876",107,"average",10,10,36.2,5.9464274989274,27,45,-0.125669583629516,0
"566a17d07da0350012b3e876",108,"average",10,10,28.2,5.9464274989274,19,37,-0.125669583629514,0
"682b8071ffc2da7edd49f10c",1,"average",11,11,9.09090909090909,5.29930605155988,1,19,0.498926022194099,1
"682b8071ffc2da7edd49f10c",2,"average",4,4,12.5,5.59016994374947,5,20,0,0
"682b8071ffc2da7edd49f10c",3,"average",12,12,11.5,6.10327780786685,2,20,-0.087971212941642,0
"682b8071ffc2da7edd49f10c",4,"average",12,12,38.5,6.29152869605896,29,47,-0.15660155194268,0
"682b8071ffc2da7edd49f10c",5,"average",3,3,16,4.32049379893857,10,20,-0.595170064139497,0
"682b8071ffc2da7edd49f10c",6,"average",5,5,37.6,6.74091981854109,29,45,-0.308866194757934,0
"682b8071ffc2da7edd49f10c",7,"average",12,12,9.33333333333333,4.80162009696264,2,17,-0.0610570359259588,0
"682b8071ffc2da7edd49f10c",8,"average",8,8,9.75,6.77772085586298,1,20,0.309838667696593,1
"682b8071ffc2da7edd49f10c",9,"average",2,2,7.5,5.5,2,13,0,0
"682b8071ffc2da7edd49f10c",10,"average",8,8,38,6.67083203206317,30,48,0.293075312101753,0
"682b8071ffc2da7edd49f10c",11,"average",6,6,39,5.62731433871138,31,48,0.252527679465718,0
"682b8071ffc2da7edd49f10c",12,"average",3,3,39,3.55902608401044,36,44,0.665468866123835,0
"682b8071ffc2da7edd49f10c",13,"average",10,10,27.2,5.9464274989274,18,36,-0.125669583629514,0
"682b8071ffc2da7edd49f10c",14,"average",10,10,14.2,5.9464274989274,5,23,-0.125669583629514,0
"682b8071ffc2da7edd49f10c",15,"average",10,10,34.2,5.9464274989274,25,43,-0.125669583629516,0
"682b8071ffc2da7edd49f10c",16,"average",20,20,14.5,5.5,6,25,0.398497370398196,0
"682b8071ffc2da7edd49f10c",17,"average",2,2,21,4,17,25,0,0
"682b8071ffc2da7edd49f10c",18,"average",20,20,34.5,5.5,26,45,0.398497370398196,0
"682b8071ffc2da7edd49f10c",19,"average",2,2,14,4,10,18,0,0
"682b8071ffc2da7edd49f10c",20,"average",20,20,16.5,5.5,8,27,0.398497370398196,0
"682b8071ffc2da7edd49f10c",21,"average",2,2,30,4,26,34,0,0
"682b8071ffc2da7edd49f10c",22,"average",20,20,32.5,5.5,24,43,0.398497370398196,0
"682b8071ffc2da7edd49f10c",23,"average",2,2,24,4,20,28,0,0
"682b8071ffc2da7edd49f10c",24,"average",10,10,19.2,5.9464274989274,10,28,-0.125669583629514,0
"682b8071ffc2da7edd49f10c",25,"average",2,2,34,4,30,38,0,0
"682b8071ffc2da7edd49f10c",26,"average",2,2,19,4,15,23,0,0
"682b8071ffc2da7edd49f10c",27,"average",10,10,15.2,5.9464274989274,6,24,-0.125669583629514,0
"682b8071ffc2da7edd49f10c",28,"average",10,10,22.2,5.9464274989274,13,31,-0.125669583629514,0
"682b8071ffc2da7edd49f10c",29,"average",10,10,18.2,5.9464274989274,9,27,-0.125669583629514,0
"682b8071ffc2da7edd49f10c",30,"average",2,2,20,4,16,24,0,0
"682b8071ffc2da7edd49f10c",31,"average",20,20,34.5,5.5,26,45,0.398497370398196,0
"682b8071ffc2da7edd49f10c",32,"average",10,10,19.2,5.9464274989274,10,28,-0.125669583629514,0
"682b8071ffc2da7edd49f10c",33,"average",10,10,23.2,5.9464274989274,14,32,-0.125669583629514,0
"682b8071ffc2da7edd49f10c",34,"average",20,20,34.5,5.5,26,45,0.398497370398196,0
"682b8071ffc2da7edd49f10c",35,"average",10,10,19.2,5.9464274989274,10,28,-0.125669583629514,0
"682b8071ffc2da7edd49f10c",36,"average",20,20,16.5,5.5,8,27,0.398497370398196,0
"682b8071ffc2da7edd49f10c",37,"average",20,20,18.5,5.5,10,29,0.398497370398196,0
"682b8071ffc2da7edd49f10c",38,"average",10,10,33.2,5.9464274989274,24,42,-0.125669583629516,0
"682b8071ffc2da7edd49f10c",39,"average",20,20,28.5,5.5,20,39,0.398497370398196,0
"682b8071ffc2da7edd49f10c",40,"average",2,2,23,4,19,27,0,0
"682b8071ffc2da7edd49f10c",41,"average",20,20,32.5,5.5,24,43,0.398497370398196,0
"682b8071ffc2da7edd49f10c",42,"average",20,20,16.5,5.5,8,27,0.398497370398196,0
"682b8071ffc2da7edd49f10c",43,"average",10,10,14.2,5.9464274989274,5,23,-0.125669583629514,0
"682b8071ffc2da7edd49f10c",44,"average",2,2,34,4,30,38,0,0
"682b8071ffc2da7edd49f10c",45,"average",2,2,29,4,25,33,0,0
"682b8071ffc2da7edd49f10c",46,"average",20,20,15.5,5.5,7,26,0.398497370398196,0
"682b8071ffc2da7edd49f10c",47,"average",20,20,32.5,5.5,24,43,0.398497370398196,0
"682b8071ffc2da7edd49f10c",48,"average",2,2,32,4,28,36,0,0
"682b8071ffc2da7edd49f10c",49,"average",10,10,25.2,5.9464274989274,16,34,-0.125669583629514,0
"682b8071ffc2da7edd49f10c",50,"average",2,2,31,4,27,35,0,0
"682b8071ffc2da7edd49f10c",51,"average",2,2,24,4,20,28,0,0
"682b8071ffc2da7edd49f10c",52,"average",20,20,33.5,5.5,25,44,0.398497370398196,0
"682b8071ffc2da7edd49f10c",53,"average",2,2,28,4,24,32,0,0
"682b8071ffc2da7edd49f10c",54,"average",2,2,32,4,28,36,0,0
"682b8071ffc2da7edd49f10c",55,"average",2,2,14,4,10,18,0,0
"682b8071ffc2da7edd49f10c",56,"average",10,10,24.2,5.9464274989274,15,33,-0.125669583629514,0
"682b8071ffc2da7edd49f10c",57,"average",20,20,32.5,5.5,24,43,0.398497370398196,0
"682b8071ffc2da7edd49f10c",58,"average",20,20,17.5,5.5,9,28,0.398497370398196,0
"682b8071ffc2da7edd49f10c",59,"average",10,10,19.2,5.9464274989274,10,28,-0.125669583629514,0
"682b8071ffc2da7edd49f10c",60,"average",10,10,36.2,5.9464274989274,27,45,-0.125669583629516,0
"682b8071ffc2da7edd49f10c",61,"average",10,10,29.2,5.9464274989274,20,38,-0.125669583629514,0
"682b8071ffc2da7edd49f10c",62,"average",2,2,15,4,11,19,0,0
"682b8071ffc2da7edd49f10c",63,"average",20,20,25.5,5.5,17,36,0.398497370398196,0
"682b8071ffc2da7edd49f10c",64,"average",2,2,25,4,21,29,0,0
"682b8071ffc2da7edd49f10c",65,"average",20,20,19.5,5.5,11,30,0.398497370398196,0
"682b8071ffc2da7edd49f10c",66,"average",20,20,18.5,5.5,10,29,0.398497370398196,0
"682b8071ffc2da7edd49f10c",67,"average",20,20,34.5,5.5,26,45,0.398497370398196,0
"682b8071ffc2da7edd49f10c",68,"average",2,2,19,4,15,23,0,0
"682b8071ffc2da7edd49f10c",69,"average",10,10,27.2,5.9464274989274,18,36,-0.125669583629514,0
"682b8071ffc2da7edd49f10c",70,"average",20,20,12.5,5.5,4,23,0.398497370398196,0
"682b8071ffc2da7edd49f10c",71,"average",2,2,36,4,32,40,0,0
"682b8071ffc2da7edd49f10c",72,"average",10,10,14.2,5.9464274989274,5,23,-0.125669583629514,0
"682b8071ffc2da7edd49f10c",73,"average",10,10,28.2,5.9464274989274,19,37,-0.125669583629514,0
"682b8071ffc2da7edd49f10c",74,"average",10,10,20.2,5.9464274989274,11,29,-0.125669583629514,0
"682b8071ffc2da7edd49f10c",75,"average",10,10,19.2,5.9464274989274,10,28,-0.125669583629514,0
