"participant_id","trial","array_length","item_sd","n_items","condition","level","experiment"
"64a6e31ef9a471c4f100c91f",60,20,5.5,20,"average",20,"exp3"
"64a6e31ef9a471c4f100c91f",61,10,5.9464274989274,10,"average",10,"exp3"
"64a6e31ef9a471c4f100c91f",62,20,5.5,20,"average",20,"exp3"
"64a6e31ef9a471c4f100c91f",63,2,4,2,"average",2,"exp3"
"64a6e31ef9a471c4f100c91f",64,2,4,2,"average",2,"exp3"
"64a6e31ef9a471c4f100c91f",65,2,4,2,"average",2,"exp3"
"64a6e31ef9a471c4f100c91f",66,20,5.5,20,"average",20,"exp3"
"64a6e31ef9a471c4f100c91f",67,20,5.5,20,"average",20,"exp3"
"64a6e31ef9a471c4f100c91f",68,2,4,2,"average",2,"exp3"
"64a6e31ef9a471c4f100c91f",69,10,5.9464274989274,10,"average",10,"exp3"
"64a6e31ef9a471c4f100c91f",70,10,5.9464274989274,10,"average",10,"exp3"
"64a6e31ef9a471c4f100c91f",71,2,4,2,"average",2,"exp3"
"64a6e31ef9a471c4f100c91f",72,20,5.5,20,"average",20,"exp3"
"64a6e31ef9a471c4f100c91f",73,2,4,2,"average",2,"exp3"
"64a6e31ef9a471c4f100c91f",74,2,4,2,"average",2,"exp3"
"64a6e31ef9a471c4f100c91f",75,2,4,2,"average",2,"exp3"
"64a6e31ef9a471c4f100c91f",76,20,5.5,20,"average",20,"exp3"
"64a6e31ef9a471c4f100c91f",77,20,5.5,20,"average",20,"exp3"
"64a6e31ef9a471c4f100c91f",78,10,5.9464274989274,10,"average",10,"exp3"
"64a6e31ef9a471c4f100c91f",79,10,5.9464274989274,10,"average",10,"exp3"
"64a6e31ef9a471c4f100c91f",80,20,5.5,20,"average",20,"exp3"
"64a6e31ef9a471c4f100c91f",81,20,5.5,20,"average",20,"exp3"
"64a6e31ef9a471c4f100c91f",82,20,5.5,20,"average",20,"exp3"
"64a6e31ef9a471c4f100c91f",83,20,5.5,20,"average",20,"exp3"
"64a6e31ef9a471c4f100c91f",84,10,5.9464274989274,10,"average",10,"exp3"
"64a6e31ef9a471c4f100c91f",85,2,4,2,"average",2,"exp3"
"64a6e31ef9a471c4f100c91f",86,20,5.5,20,"average",20,"exp3"
"64a6e31ef9a471c4f100c91f",87,10,5.9464274989274,10,"average",10,"exp3"
"64a6e31ef9a471c4f100c91f",88,10,5.9464274989274,10,"average",10,"exp3"
"64a6e31ef9a471c4f100c91f",89,10,5.9464274989274,10,"average",10,"exp3"
"64a6e31ef9a471c4f100c91f",90,2,4,2,"average",2,"exp3"
"64a6e31ef9a471c4f100c91f",91,10,5.9464274989274,10,"average",10,"exp3"
"64a6e31ef9a471c4f100c91f",92,20,5.5,20,"average",20,"exp3"
"64a6e31ef9a471c4f100c91f",93,2,4,2,"average",2,"exp3"
"64a6e31ef9a471c4f100c91f",94,2,4,2,"average",2,"exp3"
"64a6e31ef9a471c4f100c91f",95,20,5.5,20,"average",20,"exp3"
"64a6e31ef9a471c4f100c91f",96,2,4,2,"average",2,"exp3"
"64a6e31ef9a471c4f100c91f",97,10,5.9464274989274,10,"average",10,"exp3"
"64a6e31ef9a471c4f100c91f",98,20,5.5,20,"average",20,"exp3"
"64a6e31ef9a471c4f100c91f",99,10,5.9464274989274,10,"average",10,"exp3"
"64a6e31ef9a471c4f100c91f",100,2,4,2,"average",2,"exp3"
"64a6e31ef9a471c4f100c91f",101,10,5.9464274989274,10,"average",10,"exp3"
"64a6e31ef9a471c4f100c91f",102,2,4,2,"average",2,"exp3"
"64a6e31ef9a471c4f100c91f",103,10,5.9464274989274,10,"average",10,"exp3"
"64a6e31ef9a471c4f100c91f",104,2,4,2,"average",2,"exp3"
"64a6e31ef9a471c4f100c91f",105,20,5.5,20,"average",20,"exp3"
"64a6e31ef9a471c4f100c91f",106,20,5.5,20,"average",20,"exp3"
"64a6e31ef9a471c4f100c91f",107,10,5.9464274989274,10,"average",10,"exp3"
"64a6e31ef9a471c4f100c91f",108,10,5.9464274989274,10,"average",10,"exp3"
"676e13e5655cf7cc40923c54",3,2,2.5,2,"average",2,"exp3"
"676e13e5655cf7cc40923c54",8,2,3,2,"average",2,"exp3"
"676e13e5655cf7cc40923c54",10,10,5.41202365109392,10,"average",10,"exp3"
"676e13e5655cf7cc40923c54",13,20,5.5,20,"average",20,"exp3"
"676e13e5655cf7cc40923c54",14,2,4,2,"average",2,"exp3"
"676e13e5655cf7cc40923c54",15,10,5.9464274989274,10,"average",10,"exp3"
"676e13e5655cf7cc40923c54",16,10,5.9464274989274,10,"average",10,"exp3"
"676e13e5655cf7cc40923c54",17,2,4,2,"average",2,"exp3"
"676e13e5655cf7cc40923c54",18,10,5.9464274989274,10,"average",10,"exp3"
"676e13e5655cf7cc40923c54",19,2,4,2,"average",2,"exp3"
"676e13e5655cf7cc40923c54",20,2,4,2,"average",2,"exp3"
"676e13e5655cf7cc40923c54",21,10,5.9464274989274,10,"average",10,"exp3"
"676e13e5655cf7cc40923c54",22,10,5.9464274989274,10,"average",10,"exp3"
"676e13e5655cf7cc40923c54",23,2,4,2,"average",2,"exp3"
"676e13e5655cf7cc40923c54",24,20,5.5,20,"average",20,"exp3"
"676e13e5655cf7cc40923c54",25,2,4,2,"average",2,"exp3"
"676e13e5655cf7cc40923c54",26,20,5.5,20,"average",20,"exp3"
"676e13e5655cf7cc40923c54",27,20,5.5,20,"average",20,"exp3"
"676e13e5655cf7cc40923c54",28,10,5.9464274989274,10,"average",10,"exp3"
"676e13e5655cf7cc40923c54",29,10,5.9464274989274,10,"average",10,"exp3"
"676e13e5655cf7cc40923c54",30,10,5.9464274989274,10,"average",10,"exp3"
"676e13e5655cf7cc40923c54",31,10,5.9464274989274,10,"average",10,"exp3"
"676e13e5655cf7cc40923c54",32,20,5.5,20,"average",20,"exp3"
"676e13e5655cf7cc40923c54",33,10,5.9464274989274,10,"average",10,"exp3"
"676e13e5655cf7cc40923c54",34,10,5.9464274989274,10,"average",10,"exp3"
"676e13e5655cf7cc40923c54",35,20,5.5,20,"average",20,"exp3"
"676e13e5655cf7cc40923c54",36,2,4,2,"average",2,"exp3"
"676e13e5655cf7cc40923c54",37,10,5.9464274989274,10,"average",10,"exp3"
"676e13e5655cf7cc40923c54",38,20,5.5,20,"average",20,"exp3"
"676e13e5655cf7cc40923c54",39,20,5.5,20,"average",20,"exp3"
"676e13e5655cf7cc40923c54",40,2,4,2,"average",2,"exp3"
"676e13e5655cf7cc40923c54",41,2,4,2,"average",2,"exp3"
"676e13e5655cf7cc40923c54",42,2,4,2,"average",2,"exp3"
"676e13e5655cf7cc40923c54",43,20,5.5,20,"average",20,"exp3"
"676e13e5655cf7cc40923c54",44,2,4,2,"average",2,"exp3"
"676e13e5655cf7cc40923c54",45,20,5.5,20,"average",20,"exp3"
"676e13e5655cf7cc40923c54",46,20,5.5,20,"average",20,"exp3"
"676e13e5655cf7cc40923c54",47,10,5.9464274989274,10,"average",10,"exp3"
"676e13e5655cf7cc40923c54",48,2,4,2,"average",2,"exp3"
"676e13e5655cf7cc40923c54",49,2,4,2,"average",2,"exp3"
"676e13e5655cf7cc40923c54",50,20,5.5,20,"average",20,"exp3"
"676e13e5655cf7cc40923c54",51,20,5.5,20,"average",20,"exp3"
"676e13e5655cf7cc40923c54",52,20,5.5,20,"average",20,"exp3"
"676e13e5655cf7cc40923c54",53,2,4,2,"average",2,"exp3"
"676e13e5655cf7cc40923c54",54,2,4,2,"average",2,"exp3"
"676e13e5655cf7cc40923c54",55,10,5.9464274989274,10,"average",10,"exp3"
"676e13e5655cf7cc40923c54",56,20,5.5,20,"average",20,"exp3"
"676e13e5655cf7cc40923c54",57,20,5.5,20,"average",20,"exp3"
"676e13e5655cf7cc40923c54",58,10,5.9464274989274,10,"average",10,"exp3"
"676e13e5655cf7cc40923c54",59,10,5.9464274989274,10,"average",10,"exp3"
"676e13e5655cf7cc40923c54",60,2,4,2,"average",2,"exp3"
"676e13e5655cf7cc40923c54",61,2,4,2,"average",2,"exp3"
"676e13e5655cf7cc40923c54",62,2,4,2,"average",2,"exp3"
"676e13e5655cf7cc40923c54",63,2,4,2,"average",2,"exp3"
"676e13e5655cf7cc40923c54",64,20,5.5,20,"average",20,"exp3"
"676e13e5655cf7cc40923c54",65,10,5.9464274989274,10,"average",10,"exp3"
"676e13e5655cf7cc40923c54",66,2,4,2,"average",2,"exp3"
"676e13e5655cf7cc40923c54",67,2,4,2,"average",2,"exp3"
"676e13e5655cf7cc40923c54",68,20,5.5,20,"average",20,"exp3"
"676e13e5655cf7cc40923c54",69,20,5.5,20,"average",20,"exp3"
"676e13e5655cf7cc40923c54",70,20,5.5,20,"average",20,"exp3"
"676e13e5655cf7cc40923c54",71,20,5.5,20,"average",20,"exp3"
"676e13e5655cf7cc40923c54",72,20,5.5,20,"average",20,"exp3"
"676e13e5655cf7cc40923c54",73,20,5.5,20,"average",20,"exp3"
"676e13e5655cf7cc40923c54",74,20,5.5,20,"average",20,"exp3"
"676e13e5655cf7cc40923c54",75,10,5.9464274989274,10,"average",10,"exp3"
"676e13e5655cf7cc40923c54",76,2,4,2,"average",2,"exp3"
"676e13e5655cf7cc40923c54",77,2,4,2,"average",2,"exp3"
"676e13e5655cf7cc40923c54",78,2,4,2,"average",2,"exp3"
"676e13e5655cf7cc40923c54",79,10,5.9464274989274,10,"average",10,"exp3"
"676e13e5655cf7cc40923c54",80,20,5.5,20,"average",20,"exp3"
"676e13e5655cf7cc40923c54",81,10,5.9464274989274,10,"average",10,"exp3"
"676e13e5655cf7cc40923c54",82,20,5.5,20,"average",20,"exp3"
"676e13e5655cf7cc40923c54",83,10,5.9464274989274,10,"average",10,"exp3"
"676e13e5655cf7cc40923c54",84,2,4,2,"average",2,"exp3"
"676e13e5655cf7cc40923c54",85,2,4,2,"average",2,"exp3"
"676e13e5655cf7cc40923c54",86,10,5.9464274989274,10,"average",10,"exp3"
"676e13e5655cf7cc40923c54",87,20,5.5,20,"average",20,"exp3"
"676e13e5655cf7cc40923c54",88,20,5.5,20,"average",20,"exp3"
"676e13e5655cf7cc40923c54",89,20,5.5,20,"average",20,"exp3"
"676e13e5655cf7cc40923c54",90,2,4,2,"average",2,"exp3"
"676e13e5655cf7cc40923c54",91,20,5.5,20,"average",20,"exp3"
"676e13e5655cf7cc40923c54",92,10,5.9464274989274,10,"average",10,"exp3"
"676e13e5655cf7cc40923c54",93,10,5.9464274989274,10,"average",10,"exp3"
"676e13e5655cf7cc40923c54",94,10,5.9464274989274,10,"average",10,"exp3"
"676e13e5655cf7cc40923c54",95,10,5.9464274989274,10,"average",10,"exp3"
"676e13e5655cf7cc40923c54",96,10,5.9464274989274,10,"average",10,"exp3"
"676e13e5655cf7cc40923c54",97,2,4,2,"average",2,"exp3"
"676e13e5655cf7cc40923c54",98,10,5.9464274989274,10,"average",10,"exp3"
"676e13e5655cf7cc40923c54",99,10,5.9464274989274,10,"average",10,"exp3"
"676e13e5655cf7cc40923c54",100,2,4,2,"average",2,"exp3"
"676e13e5655cf7cc40923c54",101,2,4,2,"average",2,"exp3"
"676e13e5655cf7cc40923c54",102,2,4,2,"average",2,"exp3"
"676e13e5655cf7cc40923c54",103,10,5.9464274989274,10,"average",10,"exp3"
"676e13e5655cf7cc40923c54",104,10,5.9464274989274,10,"average",10,"exp3"
"676e13e5655cf7cc40923c54",105,20,5.5,20,"average",20,"exp3"
"676e13e5655cf7cc40923c54",106,2,4,2,"average",2,"exp3"
"676e13e5655cf7cc40923c54",107,20,5.5,20,"average",20,"exp3"
"676e13e5655cf7cc40923c54",108,10,5.9464274989274,10,"average",10,"exp3"
"5d7ff85ffec5620017b07c40",1,10,5.93632883186233,10,"average",10,"exp3"
"5d7ff85ffec5620017b07c40",7,10,5.14684369298311,10,"average",10,"exp3"
"5d7ff85ffec5620017b07c40",13,2,4,2,"average",2,"exp3"
"5d7ff85ffec5620017b07c40",14,10,5.9464274989274,10,"average",10,"exp3"
"5d7ff85ffec5620017b07c40",15,2,4,2,"average",2,"exp3"
"5d7ff85ffec5620017b07c40",16,20,5.5,20,"average",20,"exp3"
"5d7ff85ffec5620017b07c40",17,10,5.9464274989274,10,"average",10,"exp3"
"5d7ff85ffec5620017b07c40",18,2,4,2,"average",2,"exp3"
"5d7ff85ffec5620017b07c40",19,10,5.9464274989274,10,"average",10,"exp3"
"5d7ff85ffec5620017b07c40",20,20,5.5,20,"average",20,"exp3"
"5d7ff85ffec5620017b07c40",21,10,5.9464274989274,10,"average",10,"exp3"
"5d7ff85ffec5620017b07c40",22,20,5.5,20,"average",20,"exp3"
"5d7ff85ffec5620017b07c40",23,20,5.5,20,"average",20,"exp3"
"5d7ff85ffec5620017b07c40",24,20,5.5,20,"average",20,"exp3"
"5d7ff85ffec5620017b07c40",25,10,5.9464274989274,10,"average",10,"exp3"
"5d7ff85ffec5620017b07c40",26,20,5.5,20,"average",20,"exp3"
"5d7ff85ffec5620017b07c40",27,20,5.5,20,"average",20,"exp3"
"5d7ff85ffec5620017b07c40",28,10,5.9464274989274,10,"average",10,"exp3"
"5d7ff85ffec5620017b07c40",29,2,4,2,"average",2,"exp3"
"5d7ff85ffec5620017b07c40",30,10,5.9464274989274,10,"average",10,"exp3"
"5d7ff85ffec5620017b07c40",31,20,5.5,20,"average",20,"exp3"
"5d7ff85ffec5620017b07c40",32,10,5.9464274989274,10,"average",10,"exp3"
"5d7ff85ffec5620017b07c40",33,2,4,2,"average",2,"exp3"
"5d7ff85ffec5620017b07c40",34,20,5.5,20,"average",20,"exp3"
"5d7ff85ffec5620017b07c40",35,20,5.5,20,"average",20,"exp3"
"5d7ff85ffec5620017b07c40",36,20,5.5,20,"average",20,"exp3"
"5d7ff85ffec5620017b07c40",37,10,5.9464274989274,10,"average",10,"exp3"
"5d7ff85ffec5620017b07c40",38,2,4,2,"average",2,"exp3"
"5d7ff85ffec5620017b07c40",39,10,5.9464274989274,10,"average",10,"exp3"
"5d7ff85ffec5620017b07c40",40,2,4,2,"average",2,"exp3"
"5d7ff85ffec5620017b07c40",41,10,5.9464274989274,10,"average",10,"exp3"
"5d7ff85ffec5620017b07c40",42,10,5.9464274989274,10,"average",10,"exp3"
"5d7ff85ffec5620017b07c40",43,10,5.9464274989274,10,"average",10,"exp3"
"5d7ff85ffec5620017b07c40",44,10,5.9464274989274,10,"average",10,"exp3"
"5d7ff85ffec5620017b07c40",45,2,4,2,"average",2,"exp3"
"5d7ff85ffec5620017b07c40",46,2,4,2,"average",2,"exp3"
"5d7ff85ffec5620017b07c40",47,20,5.5,20,"average",20,"exp3"
"5d7ff85ffec5620017b07c40",48,2,4,2,"average",2,"exp3"
"5d7ff85ffec5620017b07c40",49,2,4,2,"average",2,"exp3"
"5d7ff85ffec5620017b07c40",50,20,5.5,20,"average",20,"exp3"
"5d7ff85ffec5620017b07c40",51,2,4,2,"average",2,"exp3"
"5d7ff85ffec5620017b07c40",52,2,4,2,"average",2,"exp3"
"5d7ff85ffec5620017b07c40",53,2,4,2,"average",2,"exp3"
"5d7ff85ffec5620017b07c40",54,20,5.5,20,"average",20,"exp3"
"5d7ff85ffec5620017b07c40",55,20,5.5,20,"average",20,"exp3"
"5d7ff85ffec5620017b07c40",56,20,5.5,20,"average",20,"exp3"
"5d7ff85ffec5620017b07c40",57,2,4,2,"average",2,"exp3"
"5d7ff85ffec5620017b07c40",58,10,5.9464274989274,10,"average",10,"exp3"
"5d7ff85ffec5620017b07c40",59,2,4,2,"average",2,"exp3"
"5d7ff85ffec5620017b07c40",60,10,5.9464274989274,10,"average",10,"exp3"
"5d7ff85ffec5620017b07c40",61,10,5.9464274989274,10,"average",10,"exp3"
"5d7ff85ffec5620017b07c40",62,2,4,2,"average",2,"exp3"
"5d7ff85ffec5620017b07c40",63,20,5.5,20,"average",20,"exp3"
"5d7ff85ffec5620017b07c40",64,2,4,2,"average",2,"exp3"
"5d7ff85ffec5620017b07c40",65,10,5.9464274989274,10,"average",10,"exp3"
"5d7ff85ffec5620017b07c40",66,10,5.9464274989274,10,"average",10,"exp3"
"5d7ff85ffec5620017b07c40",67,20,5.5,20,"average",20,"exp3"
"5d7ff85ffec5620017b07c40",68,2,4,2,"average",2,"exp3"
"5d7ff85ffec5620017b07c40",69,2,4,2,"average",2,"exp3"
"5d7ff85ffec5620017b07c40",70,10,5.9464274989274,10,"average",10,"exp3"
"5d7ff85ffec5620017b07c40",71,20,5.5,20,"average",20,"exp3"
"5d7ff85ffec5620017b07c40",72,20,5.5,20,"average",20,"exp3"
"5d7ff85ffec5620017b07c40",73,10,5.9464274989274,10,"average",10,"exp3"
"5d7ff85ffec5620017b07c40",74,20,5.5,20,"average",20,"exp3"
"5d7ff85ffec5620017b07c40",75,10,5.9464274989274,10,"average",10,"exp3"
"5d7ff85ffec5620017b07c40",76,20,5.5,20,"average",20,"exp3"
"5d7ff85ffec5620017b07c40",77,2,4,2,"average",2,"exp3"
"5d7ff85ffec5620017b07c40",78,10,5.9464274989274,10,"average",10,"exp3"
"5d7ff85ffec5620017b07c40",79,10,5.9464274989274,10,"average",10,"exp3"
"5d7ff85ffec5620017b07c40",80,2,4,2,"average",2,"exp3"
"5d7ff85ffec5620017b07c40",81,2,4,2,"average",2,"exp3"
"5d7ff85ffec5620017b07c40",82,10,5.9464274989274,10,"average",10,"exp3"
"5d7ff85ffec5620017b07c40",83,20,5.5,20,"average",20,"exp3"
"5d7ff85ffec5620017b07c40",84,2,4,2,"average",2,"exp3"
"5d7ff85ffec5620017b07c40",85,2,4,2,"average",2,"exp3"
"5d7ff85ffec5620017b07c40",86,20,5.5,20,"average",20,"exp3"
"5d7ff85ffec5620017b07c40",87,20,5.5,20,"average",20,"exp3"
"5d7ff85ffec5620017b07c40",88,10,5.9464274989274,10,"average",10,"exp3"
"5d7ff85ffec5620017b07c40",89,2,4,2,"average",2,"exp3"
"5d7ff85ffec5620017b07c40",90,2,4,2,"average",2,"exp3"
"5d7ff85ffec5620017b07c40",91,2,4,2,"average",2,"exp3"
"5d7ff85ffec5620017b07c40",92,20,5.5,20,"average",20,"exp3"
"5d7ff85ffec5620017b07c40",93,10,5.9464274989274,10,"average",10,"exp3"
"5d7ff85ffec5620017b07c40",94,20,5.5,20,"average",20,"exp3"
"5d7ff85ffec5620017b07c40",95,2,4,2,"average",2,"exp3"
"5d7ff85ffec5620017b07c40",96,2,4,2,"average",2,"exp3"
"5d7ff85ffec5620017b07c40",97,20,5.5,20,"average",20,"exp3"
"5d7ff85ffec5620017b07c40",98,10,5.9464274989274,10,"average",10,"exp3"
"5d7ff85ffec5620017b07c40",99,2,4,2,"average",2,"exp3"
"5d7ff85ffec5620017b07c40",100,10,5.9464274989274,10,"average",10,"exp3"
"5d7ff85ffec5620017b07c40",101,10,5.9464274989274,10,"average",10,"exp3"
"5d7ff85ffec5620017b07c40",102,20,5.5,20,"average",20,"exp3"
"5d7ff85ffec5620017b07c40",103,20,5.5,20,"average",20,"exp3"
"5d7ff85ffec5620017b07c40",104,10,5.9464274989274,10,"average",10,"exp3"
"5d7ff85ffec5620017b07c40",105,20,5.5,20,"average",20,"exp3"
"5d7ff85ffec5620017b07c40",106,20,5.5,20,"average",20,"exp3"
"5d7ff85ffec5620017b07c40",107,2,4,2,"average",2,"exp3"
"5d7ff85ffec5620017b07c40",108,10,5.9464274989274,10,"average",10,"exp3"
"5a907927873cda0001dc4719",3,2,3,2,"average",2,"exp3"
"5a907927873cda0001dc4719",9,10,6.46606526413088,10,"average",10,"exp3"
"5a907927873cda0001dc4719",13,2,4,2,"average",2,"exp3"
"5a907927873cda0001dc4719",14,10,5.9464274989274,10,"average",10,"exp3"
"5a907927873cda0001dc4719",15,10,5.9464274989274,10,"average",10,"exp3"
"5a907927873cda0001dc4719",16,2,4,2,"average",2,"exp3"
"5a907927873cda0001dc4719",17,2,4,2,"average",2,"exp3"
"5a907927873cda0001dc4719",18,2,4,2,"average",2,"exp3"
"5a907927873cda0001dc4719",19,10,5.9464274989274,10,"average",10,"exp3"
"5a907927873cda0001dc4719",20,10,5.9464274989274,10,"average",10,"exp3"
"5a907927873cda0001dc4719",21,20,5.5,20,"average",20,"exp3"
"5a907927873cda0001dc4719",22,20,5.5,20,"average",20,"exp3"
"5a907927873cda0001dc4719",23,10,5.9464274989274,10,"average",10,"exp3"
"5a907927873cda0001dc4719",24,20,5.5,20,"average",20,"exp3"
"5a907927873cda0001dc4719",25,2,4,2,"average",2,"exp3"
"5a907927873cda0001dc4719",26,20,5.5,20,"average",20,"exp3"
"5a907927873cda0001dc4719",27,10,5.9464274989274,10,"average",10,"exp3"
"5a907927873cda0001dc4719",28,2,4,2,"average",2,"exp3"
"5a907927873cda0001dc4719",29,10,5.9464274989274,10,"average",10,"exp3"
"5a907927873cda0001dc4719",30,10,5.9464274989274,10,"average",10,"exp3"
"5a907927873cda0001dc4719",31,20,5.5,20,"average",20,"exp3"
"5a907927873cda0001dc4719",32,10,5.9464274989274,10,"average",10,"exp3"
"5a907927873cda0001dc4719",33,2,4,2,"average",2,"exp3"
"5a907927873cda0001dc4719",34,2,4,2,"average",2,"exp3"
"5a907927873cda0001dc4719",35,20,5.5,20,"average",20,"exp3"
"5a907927873cda0001dc4719",36,20,5.5,20,"average",20,"exp3"
"5a907927873cda0001dc4719",37,20,5.5,20,"average",20,"exp3"
"5a907927873cda0001dc4719",38,20,5.5,20,"average",20,"exp3"
"5a907927873cda0001dc4719",39,2,4,2,"average",2,"exp3"
"5a907927873cda0001dc4719",40,20,5.5,20,"average",20,"exp3"
"5a907927873cda0001dc4719",41,10,5.9464274989274,10,"average",10,"exp3"
"5a907927873cda0001dc4719",42,2,4,2,"average",2,"exp3"
"5a907927873cda0001dc4719",43,2,4,2,"average",2,"exp3"
"5a907927873cda0001dc4719",44,2,4,2,"average",2,"exp3"
"5a907927873cda0001dc4719",45,10,5.9464274989274,10,"average",10,"exp3"
"5a907927873cda0001dc4719",46,2,4,2,"average",2,"exp3"
"5a907927873cda0001dc4719",47,10,5.9464274989274,10,"average",10,"exp3"
"5a907927873cda0001dc4719",48,10,5.9464274989274,10,"average",10,"exp3"
"5a907927873cda0001dc4719",49,10,5.9464274989274,10,"average",10,"exp3"
"5a907927873cda0001dc4719",50,20,5.5,20,"average",20,"exp3"
"5a907927873cda0001dc4719",51,2,4,2,"average",2,"exp3"
"5a907927873cda0001dc4719",52,10,5.9464274989274,10,"average",10,"exp3"
"5a907927873cda0001dc4719",53,2,4,2,"average",2,"exp3"
"5a907927873cda0001dc4719",54,20,5.5,20,"average",20,"exp3"
"5a907927873cda0001dc4719",55,20,5.5,20,"average",20,"exp3"
"5a907927873cda0001dc4719",56,20,5.5,20,"average",20,"exp3"
"5a907927873cda0001dc4719",57,20,5.5,20,"average",20,"exp3"
"5a907927873cda0001dc4719",58,2,4,2,"average",2,"exp3"
"5a907927873cda0001dc4719",59,20,5.5,20,"average",20,"exp3"
"5a907927873cda0001dc4719",60,10,5.9464274989274,10,"average",10,"exp3"
"5a907927873cda0001dc4719",61,10,5.9464274989274,10,"average",10,"exp3"
"5a907927873cda0001dc4719",62,10,5.9464274989274,10,"average",10,"exp3"
"5a907927873cda0001dc4719",63,2,4,2,"average",2,"exp3"
"5a907927873cda0001dc4719",64,10,5.9464274989274,10,"average",10,"exp3"
"5a907927873cda0001dc4719",65,10,5.9464274989274,10,"average",10,"exp3"
"5a907927873cda0001dc4719",66,2,4,2,"average",2,"exp3"
"5a907927873cda0001dc4719",67,20,5.5,20,"average",20,"exp3"
"5a907927873cda0001dc4719",68,20,5.5,20,"average",20,"exp3"
"5a907927873cda0001dc4719",69,20,5.5,20,"average",20,"exp3"
"5a907927873cda0001dc4719",70,10,5.9464274989274,10,"average",10,"exp3"
"5a907927873cda0001dc4719",71,20,5.5,20,"average",20,"exp3"
"5a907927873cda0001dc4719",72,10,5.9464274989274,10,"average",10,"exp3"
"5a907927873cda0001dc4719",73,2,4,2,"average",2,"exp3"
"5a907927873cda0001dc4719",74,2,4,2,"average",2,"exp3"
"5a907927873cda0001dc4719",75,10,5.9464274989274,10,"average",10,"exp3"
"5a907927873cda0001dc4719",76,20,5.5,20,"average",20,"exp3"
"5a907927873cda0001dc4719",77,2,4,2,"average",2,"exp3"
"5a907927873cda0001dc4719",78,2,4,2,"average",2,"exp3"
"5a907927873cda0001dc4719",79,20,5.5,20,"average",20,"exp3"
"5a907927873cda0001dc4719",80,2,4,2,"average",2,"exp3"
"5a907927873cda0001dc4719",81,2,4,2,"average",2,"exp3"
"5a907927873cda0001dc4719",82,20,5.5,20,"average",20,"exp3"
"5a907927873cda0001dc4719",83,20,5.5,20,"average",20,"exp3"
"5a907927873cda0001dc4719",84,10,5.9464274989274,10,"average",10,"exp3"
"5a907927873cda0001dc4719",85,2,4,2,"average",2,"exp3"
"5a907927873cda0001dc4719",86,10,5.9464274989274,10,"average",10,"exp3"
"5a907927873cda0001dc4719",87,2,4,2,"average",2,"exp3"
"5a907927873cda0001dc4719",88,10,5.9464274989274,10,"average",10,"exp3"
"5a907927873cda0001dc4719",89,2,4,2,"average",2,"exp3"
"5a907927873cda0001dc4719",90,10,5.9464274989274,10,"average",10,"exp3"
"5a907927873cda0001dc4719",91,10,5.9464274989274,10,"average",10,"exp3"
"5a907927873cda0001dc4719",92,2,4,2,"average",2,"exp3"
"5a907927873cda0001dc4719",93,20,5.5,20,"average",20,"exp3"
"5a907927873cda0001dc4719",94,20,5.5,20,"average",20,"exp3"
"5a907927873cda0001dc4719",95,2,4,2,"average",2,"exp3"
"5a907927873cda0001dc4719",96,20,5.5,20,"average",20,"exp3"
"5a907927873cda0001dc4719",97,2,4,2,"average",2,"exp3"
"5a907927873cda0001dc4719",98,20,5.5,20,"average",20,"exp3"
"5a907927873cda0001dc4719",99,20,5.5,20,"average",20,"exp3"
"5a907927873cda0001dc4719",100,2,4,2,"average",2,"exp3"
"5a907927873cda0001dc4719",101,10,5.9464274989274,10,"average",10,"exp3"
"5a907927873cda0001dc4719",102,20,5.5,20,"average",20,"exp3"
"5a907927873cda0001dc4719",103,10,5.9464274989274,10,"average",10,"exp3"
"5a907927873cda0001dc4719",104,10,5.9464274989274,10,"average",10,"exp3"
"5a907927873cda0001dc4719",105,10,5.9464274989274,10,"average",10,"exp3"
"5a907927873cda0001dc4719",106,20,5.5,20,"average",20,"exp3"
"5a907927873cda0001dc4719",107,20,5.5,20,"average",20,"exp3"
"5a907927873cda0001dc4719",108,2,4,2,"average",2,"exp3"
"67620128f5496ea07672039c",12,10,5.80430874437258,10,"average",10,"exp3"
"67620128f5496ea07672039c",13,2,4,2,"average",2,"exp3"
"67620128f5496ea07672039c",14,10,5.9464274989274,10,"average",10,"exp3"
"67620128f5496ea07672039c",15,20,5.5,20,"average",20,"exp3"
"67620128f5496ea07672039c",16,10,5.9464274989274,10,"average",10,"exp3"
"67620128f5496ea07672039c",17,20,5.5,20,"average",20,"exp3"
"67620128f5496ea07672039c",18,20,5.5,20,"average",20,"exp3"
"67620128f5496ea07672039c",19,2,4,2,"average",2,"exp3"
"67620128f5496ea07672039c",20,2,4,2,"average",2,"exp3"
"67620128f5496ea07672039c",21,2,4,2,"average",2,"exp3"
"67620128f5496ea07672039c",22,20,5.5,20,"average",20,"exp3"
"67620128f5496ea07672039c",23,10,5.9464274989274,10,"average",10,"exp3"
"67620128f5496ea07672039c",24,10,5.9464274989274,10,"average",10,"exp3"
"67620128f5496ea07672039c",25,10,5.9464274989274,10,"average",10,"exp3"
"67620128f5496ea07672039c",26,10,5.9464274989274,10,"average",10,"exp3"
"67620128f5496ea07672039c",27,10,5.9464274989274,10,"average",10,"exp3"
"67620128f5496ea07672039c",28,20,5.5,20,"average",20,"exp3"
"67620128f5496ea07672039c",29,2,4,2,"average",2,"exp3"
