"participant_id","trial","condition","array_length","n_items","shown_mean","item_sd","item_min","item_max","skew","n_at_edge"
"666fb6f24d1c14f333eb4a0a",41,"average",10,10,19.2,5.9464274989274,10,28,-0.125669583629514,0
"666fb6f24d1c14f333eb4a0a",42,"average",10,10,28.2,5.9464274989274,19,37,-0.125669583629514,0
"666fb6f24d1c14f333eb4a0a",43,"average",10,10,29.2,5.9464274989274,20,38,-0.125669583629514,0
"666fb6f24d1c14f333eb4a0a",44,"average",10,10,30.2,5.9464274989274,21,39,-0.125669583629514,0
"666fb6f24d1c14f333eb4a0a",45,"average",10,10,17.2,5.9464274989274,8,26,-0.125669583629514,0
"666fb6f24d1c14f333eb4a0a",46,"average",10,10,35.2,5.9464274989274,26,44,-0.125669583629516,0
"666fb6f24d1c14f333eb4a0a",47,"average",10,10,24.2,5.9464274989274,15,33,-0.125669583629514,0
"666fb6f24d1c14f333eb4a0a",48,"average",10,10,20.2,5.9464274989274,11,29,-0.125669583629514,0
"666fb6f24d1c14f333eb4a0a",49,"average",10,10,33.2,5.9464274989274,24,42,-0.125669583629516,0
"666fb6f24d1c14f333eb4a0a",50,"average",10,10,19.2,5.9464274989274,10,28,-0.125669583629514,0
"666fb6f24d1c14f333eb4a0a",51,"average",10,10,18.2,5.9464274989274,9,27,-0.125669583629514,0
"666fb6f24d1c14f333eb4a0a",52,"average",10,10,18.2,5.9464274989274,9,27,-0.125669583629514,0
"666fb6f24d1c14f333eb4a0a",53,"average",20,20,24.5,5.5,16,35,0.398497370398196,0
"666fb6f24d1c14f333eb4a0a",54,"average",20,20,17.5,5.5,9,28,0.398497370398196,0
"666fb6f24d1c14f333eb4a0a",55,"average",20,20,13.5,5.5,5,24,0.398497370398196,0
"666fb6f24d1c14f333eb4a0a",56,"average",20,20,19.5,5.5,11,30,0.398497370398196,0
"666fb6f24d1c14f333eb4a0a",57,"average",20,20,24.5,5.5,16,35,0.398497370398196,0
"666fb6f24d1c14f333eb4a0a",58,"average",20,20,34.5,5.5,26,45,0.398497370398196,0
"666fb6f24d1c14f333eb4a0a",59,"average",20,20,20.5,5.5,12,31,0.398497370398196,0
"666fb6f24d1c14f333eb4a0a",60,"average",20,20,28.5,5.5,20,39,0.398497370398196,0
"666fb6f24d1c14f333eb4a0a",61,"average",20,20,13.5,5.5,5,24,0.398497370398196,0
"666fb6f24d1c14f333eb4a0a",62,"average",20,20,14.5,5.5,6,25,0.398497370398196,0
"666fb6f24d1c14f333eb4a0a",63,"average",20,20,13.5,5.5,5,24,0.398497370398196,0
"666fb6f24d1c14f333eb4a0a",64,"average",20,20,16.5,5.5,8,27,0.398497370398196,0
"666fb6f24d1c14f333eb4a0a",65,"average",20,20,32.5,5.5,24,43,0.398497370398196,0
"666fb6f24d1c14f333eb4a0a",66,"average",20,20,34.5,5.5,26,45,0.398497370398196,0
"666fb6f24d1c14f333eb4a0a",67,"average",20,20,18.5,5.5,10,29,0.398497370398196,0
"666fb6f24d1c14f333eb4a0a",68,"average",20,20,19.5,5.5,11,30,0.398497370398196,0
"666fb6f24d1c14f333eb4a0a",69,"average",2,2,32,4,28,36,0,0
"666fb6f24d1c14f333eb4a0a",70,"average",2,2,27,4,23,31,0,0
"666fb6f24d1c14f333eb4a0a",71,"average",2,2,14,4,10,18,0,0
"666fb6f24d1c14f333eb4a0a",72,"average",2,2,21,4,17,25,0,0
"666fb6f24d1c14f333eb4a0a",73,"average",2,2,25,4,21,29,0,0
"666fb6f24d1c14f333eb4a0a",74,"average",2,2,32,4,28,36,0,0
"666fb6f24d1c14f333eb4a0a",75,"average",2,2,22,4,18,26,0,0
"666fb6f24d1c14f333eb4a0a",76,"average",2,2,23,4,19,27,0,0
"666fb6f24d1c14f333eb4a0a",77,"average",2,2,33,4,29,37,0,0
"666fb6f24d1c14f333eb4a0a",78,"average",2,2,18,4,14,22,0,0
"666fb6f24d1c14f333eb4a0a",79,"average",2,2,22,4,18,26,0,0
"666fb6f24d1c14f333eb4a0a",80,"average",2,2,17,4,13,21,0,0
"666fb6f24d1c14f333eb4a0a",81,"average",2,2,20,4,16,24,0,0
"666fb6f24d1c14f333eb4a0a",82,"average",2,2,36,4,32,40,0,0
"666fb6f24d1c14f333eb4a0a",83,"average",2,2,21,4,17,25,0,0
"666fb6f24d1c14f333eb4a0a",84,"average",2,2,24,4,20,28,0,0
"666fb6f24d1c14f333eb4a0a",85,"average",10,10,35.2,5.9464274989274,26,44,-0.125669583629516,0
"666fb6f24d1c14f333eb4a0a",86,"average",10,10,24.2,5.9464274989274,15,33,-0.125669583629514,0
"666fb6f24d1c14f333eb4a0a",87,"average",10,10,30.2,5.9464274989274,21,39,-0.125669583629514,0
"666fb6f24d1c14f333eb4a0a",88,"average",10,10,15.2,5.9464274989274,6,24,-0.125669583629514,0
"666fb6f24d1c14f333eb4a0a",89,"average",10,10,14.2,5.9464274989274,5,23,-0.125669583629514,0
"666fb6f24d1c14f333eb4a0a",90,"average",10,10,27.2,5.9464274989274,18,36,-0.125669583629514,0
"666fb6f24d1c14f333eb4a0a",91,"average",10,10,22.2,5.9464274989274,13,31,-0.125669583629514,0
"666fb6f24d1c14f333eb4a0a",92,"average",10,10,18.2,5.9464274989274,9,27,-0.125669583629514,0
"666fb6f24d1c14f333eb4a0a",93,"average",10,10,31.2,5.9464274989274,22,40,-0.125669583629514,0
"666fb6f24d1c14f333eb4a0a",94,"average",10,10,26.2,5.9464274989274,17,35,-0.125669583629514,0
"666fb6f24d1c14f333eb4a0a",95,"average",10,10,28.2,5.9464274989274,19,37,-0.125669583629514,0
"666fb6f24d1c14f333eb4a0a",96,"average",10,10,31.2,5.9464274989274,22,40,-0.125669583629514,0
"666fb6f24d1c14f333eb4a0a",97,"average",10,10,26.2,5.9464274989274,17,35,-0.125669583629514,0
"666fb6f24d1c14f333eb4a0a",98,"average",10,10,31.2,5.9464274989274,22,40,-0.125669583629514,0
"666fb6f24d1c14f333eb4a0a",99,"average",10,10,32.2,5.9464274989274,23,41,-0.125669583629516,0
"666fb6f24d1c14f333eb4a0a",100,"average",10,10,35.2,5.9464274989274,26,44,-0.125669583629516,0
"666fb6f24d1c14f333eb4a0a",101,"average",20,20,16.5,5.5,8,27,0.398497370398196,0
"666fb6f24d1c14f333eb4a0a",102,"average",20,20,26.5,5.5,18,37,0.398497370398196,0
"666fb6f24d1c14f333eb4a0a",103,"average",20,20,33.5,5.5,25,44,0.398497370398196,0
"666fb6f24d1c14f333eb4a0a",104,"average",20,20,18.5,5.5,10,29,0.398497370398196,0
"666fb6f24d1c14f333eb4a0a",105,"average",20,20,30.5,5.5,22,41,0.398497370398196,0
"666fb6f24d1c14f333eb4a0a",106,"average",20,20,21.5,5.5,13,32,0.398497370398196,0
"666fb6f24d1c14f333eb4a0a",107,"average",20,20,12.5,5.5,4,23,0.398497370398196,0
"666fb6f24d1c14f333eb4a0a",108,"average",20,20,13.5,5.5,5,24,0.398497370398196,0
"666fb6f24d1c14f333eb4a0a",109,"average",20,20,28.5,5.5,20,39,0.398497370398196,0
"666fb6f24d1c14f333eb4a0a",110,"average",20,20,28.5,5.5,20,39,0.398497370398196,0
"666fb6f24d1c14f333eb4a0a",111,"average",20,20,27.5,5.5,19,38,0.398497370398196,0
"666fb6f24d1c14f333eb4a0a",112,"average",20,20,14.5,5.5,6,25,0.398497370398196,0
"666fb6f24d1c14f333eb4a0a",113,"average",20,20,19.5,5.5,11,30,0.398497370398196,0
"666fb6f24d1c14f333eb4a0a",114,"average",20,20,33.5,5.5,25,44,0.398497370398196,0
"666fb6f24d1c14f333eb4a0a",115,"average",20,20,34.5,5.5,26,45,0.398497370398196,0
"666fb6f24d1c14f333eb4a0a",116,"average",20,20,31.5,5.5,23,42,0.398497370398196,0
"58509fbda6946500016117ed",1,"average",10,10,12.7,5.91692487699481,1,20,-0.616765871181999,1
"58509fbda6946500016117ed",2,"average",7,7,38.8571428571429,6.5993196928292,29,48,-0.0876439858053752,0
"58509fbda6946500016117ed",3,"average",7,7,35.8571428571429,4.32364170012044,30,43,0.203439787476351,0
"58509fbda6946500016117ed",4,"average",12,12,12.3333333333333,5.86420402858639,2,20,-0.352530856727222,0
"58509fbda6946500016117ed",5,"average",4,4,42.5,5.3619026473818,34,48,-0.656807734499699,0
"58509fbda6946500016117ed",6,"average",7,7,9.57142857142857,7.04794079059658,1,19,0.0541126554179181,1
"58509fbda6946500016117ed",7,"average",7,7,39.5714285714286,5.15078753637713,32,46,-0.116743056682478,0
"58509fbda6946500016117ed",8,"average",10,10,11.4,6.35924523823386,3,20,0.0179182565333394,0
"58509fbda6946500016117ed",9,"average",8,8,37.25,6.43719659479187,29,48,0.238644116643185,0
"58509fbda6946500016117ed",10,"average",11,11,35.8181818181818,3.66353485083816,30,42,-0.0321795027916085,0
"58509fbda6946500016117ed",11,"average",9,9,38.4444444444444,5.7176357023416,30,48,0.05047603122438,0
"58509fbda6946500016117ed",12,"average",6,6,39.1666666666667,7.42555646998182,30,48,-0.0425154791827335,0
"58509fbda6946500016117ed",13,"average",7,7,8.57142857142857,3.84919816723071,2,13,-0.588908127491072,0
"58509fbda6946500016117ed",14,"average",5,5,38.4,4.4988887516808,32,44,-0.0126513455186378,0
"58509fbda6946500016117ed",15,"average",7,7,36.8571428571429,5.89015089373951,29,48,0.533464240668152,0
"58509fbda6946500016117ed",16,"average",9,9,8.44444444444444,5.43877255578685,1,20,0.643851560317068,1
"58509fbda6946500016117ed",17,"average",4,4,13.75,7.49583217528247,1,20,-1.03305461266648,1
"58509fbda6946500016117ed",18,"average",3,3,41.6666666666667,4.98887651569859,35,47,-0.381801774160605,0
"58509fbda6946500016117ed",19,"average",4,4,8.75,7.29297607290741,1,17,0.0210269442326518,1
"58509fbda6946500016117ed",20,"average",9,9,38,5.45690184791497,30,46,0.0574378730928898,0
"58509fbda6946500016117ed",21,"average",2,2,21,4,17,25,0,0
"58509fbda6946500016117ed",22,"average",20,20,27.5,5.5,19,38,0.398497370398196,0
"58509fbda6946500016117ed",23,"average",2,2,34,4,30,38,0,0
"58509fbda6946500016117ed",24,"average",10,10,14.2,5.9464274989274,5,23,-0.125669583629514,0
"58509fbda6946500016117ed",25,"average",2,2,35,4,31,39,0,0
"58509fbda6946500016117ed",26,"average",20,20,25.5,5.5,17,36,0.398497370398196,0
"58509fbda6946500016117ed",27,"average",2,2,32,4,28,36,0,0
"58509fbda6946500016117ed",28,"average",10,10,30.2,5.9464274989274,21,39,-0.125669583629514,0
"58509fbda6946500016117ed",29,"average",10,10,34.2,5.9464274989274,25,43,-0.125669583629516,0
"58509fbda6946500016117ed",30,"average",10,10,33.2,5.9464274989274,24,42,-0.125669583629516,0
"58509fbda6946500016117ed",31,"average",10,10,28.2,5.9464274989274,19,37,-0.125669583629514,0
"58509fbda6946500016117ed",32,"average",2,2,25,4,21,29,0,0
"58509fbda6946500016117ed",33,"average",2,2,20,4,16,24,0,0
"58509fbda6946500016117ed",34,"average",20,20,18.5,5.5,10,29,0.398497370398196,0
"58509fbda6946500016117ed",35,"average",2,2,14,4,10,18,0,0
"58509fbda6946500016117ed",36,"average",20,20,18.5,5.5,10,29,0.398497370398196,0
"58509fbda6946500016117ed",37,"average",2,2,32,4,28,36,0,0
"58509fbda6946500016117ed",38,"average",10,10,33.2,5.9464274989274,24,42,-0.125669583629516,0
"58509fbda6946500016117ed",39,"average",20,20,15.5,5.5,7,26,0.398497370398196,0
"58509fbda6946500016117ed",40,"average",20,20,28.5,5.5,20,39,0.398497370398196,0
"58509fbda6946500016117ed",41,"average",20,20,27.5,5.5,19,38,0.398497370398196,0
"58509fbda6946500016117ed",42,"average",20,20,26.5,5.5,18,37,0.398497370398196,0
"58509fbda6946500016117ed",43,"average",20,20,25.5,5.5,17,36,0.398497370398196,0
"58509fbda6946500016117ed",44,"average",10,10,26.2,5.9464274989274,17,35,-0.125669583629514,0
"58509fbda6946500016117ed",45,"average",2,2,34,4,30,38,0,0
"58509fbda6946500016117ed",46,"average",10,10,36.2,5.9464274989274,27,45,-0.125669583629516,0
"58509fbda6946500016117ed",47,"average",10,10,16.2,5.9464274989274,7,25,-0.125669583629514,0
"58509fbda6946500016117ed",48,"average",10,10,35.2,5.9464274989274,26,44,-0.125669583629516,0
"58509fbda6946500016117ed",49,"average",20,20,13.5,5.5,5,24,0.398497370398196,0
"58509fbda6946500016117ed",50,"average",20,20,20.5,5.5,12,31,0.398497370398196,0
"58509fbda6946500016117ed",51,"average",2,2,16,4,12,20,0,0
"58509fbda6946500016117ed",52,"average",20,20,21.5,5.5,13,32,0.398497370398196,0
"58509fbda6946500016117ed",53,"average",20,20,26.5,5.5,18,37,0.398497370398196,0
"58509fbda6946500016117ed",54,"average",10,10,35.2,5.9464274989274,26,44,-0.125669583629516,0
"58509fbda6946500016117ed",55,"average",20,20,18.5,5.5,10,29,0.398497370398196,0
"58509fbda6946500016117ed",56,"average",20,20,26.5,5.5,18,37,0.398497370398196,0
"58509fbda6946500016117ed",57,"average",2,2,14,4,10,18,0,0
"58509fbda6946500016117ed",58,"average",2,2,16,4,12,20,0,0
"58509fbda6946500016117ed",59,"average",10,10,18.2,5.9464274989274,9,27,-0.125669583629514,0
"58509fbda6946500016117ed",60,"average",2,2,27,4,23,31,0,0
"58509fbda6946500016117ed",61,"average",10,10,33.2,5.9464274989274,24,42,-0.125669583629516,0
"58509fbda6946500016117ed",62,"average",2,2,35,4,31,39,0,0
"58509fbda6946500016117ed",63,"average",10,10,16.2,5.9464274989274,7,25,-0.125669583629514,0
"58509fbda6946500016117ed",64,"average",10,10,29.2,5.9464274989274,20,38,-0.125669583629514,0
"58509fbda6946500016117ed",65,"average",10,10,16.2,5.9464274989274,7,25,-0.125669583629514,0
"58509fbda6946500016117ed",66,"average",20,20,34.5,5.5,26,45,0.398497370398196,0
"58509fbda6946500016117ed",67,"average",2,2,32,4,28,36,0,0
"58509fbda6946500016117ed",68,"average",2,2,32,4,28,36,0,0
"58509fbda6946500016117ed",69,"average",20,20,25.5,5.5,17,36,0.398497370398196,0
"58509fbda6946500016117ed",70,"average",2,2,27,4,23,31,0,0
"58509fbda6946500016117ed",71,"average",20,20,19.5,5.5,11,30,0.398497370398196,0
"58509fbda6946500016117ed",72,"average",2,2,25,4,21,29,0,0
"58509fbda6946500016117ed",73,"average",20,20,29.5,5.5,21,40,0.398497370398196,0
"58509fbda6946500016117ed",74,"average",20,20,12.5,5.5,4,23,0.398497370398196,0
"58509fbda6946500016117ed",75,"average",2,2,21,4,17,25,0,0
"58509fbda6946500016117ed",76,"average",2,2,35,4,31,39,0,0
"58509fbda6946500016117ed",77,"average",2,2,25,4,21,29,0,0
"58509fbda6946500016117ed",78,"average",10,10,14.2,5.9464274989274,5,23,-0.125669583629514,0
"58509fbda6946500016117ed",79,"average",20,20,27.5,5.5,19,38,0.398497370398196,0
"58509fbda6946500016117ed",80,"average",20,20,31.5,5.5,23,42,0.398497370398196,0
"58509fbda6946500016117ed",81,"average",2,2,21,4,17,25,0,0
"58509fbda6946500016117ed",82,"average",10,10,20.2,5.9464274989274,11,29,-0.125669583629514,0
"58509fbda6946500016117ed",83,"average",10,10,16.2,5.9464274989274,7,25,-0.125669583629514,0
"58509fbda6946500016117ed",84,"average",2,2,32,4,28,36,0,0
"58509fbda6946500016117ed",85,"average",2,2,20,4,16,24,0,0
"58509fbda6946500016117ed",86,"average",10,10,27.2,5.9464274989274,18,36,-0.125669583629514,0
"58509fbda6946500016117ed",87,"average",20,20,20.5,5.5,12,31,0.398497370398196,0
"58509fbda6946500016117ed",88,"average",2,2,17,4,13,21,0,0
"58509fbda6946500016117ed",89,"average",10,10,21.2,5.9464274989274,12,30,-0.125669583629514,0
"58509fbda6946500016117ed",90,"average",2,2,28,4,24,32,0,0
"58509fbda6946500016117ed",91,"average",2,2,25,4,21,29,0,0
"58509fbda6946500016117ed",92,"average",20,20,29.5,5.5,21,40,0.398497370398196,0
"58509fbda6946500016117ed",93,"average",20,20,20.5,5.5,12,31,0.398497370398196,0
"58509fbda6946500016117ed",94,"average",20,20,15.5,5.5,7,26,0.398497370398196,0
"58509fbda6946500016117ed",95,"average",10,10,35.2,5.9464274989274,26,44,-0.125669583629516,0
"58509fbda6946500016117ed",96,"average",10,10,14.2,5.9464274989274,5,23,-0.125669583629514,0
"58509fbda6946500016117ed",97,"average",2,2,32,4,28,36,0,0
"58509fbda6946500016117ed",98,"average",10,10,35.2,5.9464274989274,26,44,-0.125669583629516,0
"58509fbda6946500016117ed",99,"average",20,20,34.5,5.5,26,45,0.398497370398196,0
"58509fbda6946500016117ed",100,"average",10,10,34.2,5.9464274989274,25,43,-0.125669583629516,0
"58509fbda6946500016117ed",101,"average",20,20,25.5,5.5,17,36,0.398497370398196,0
"58509fbda6946500016117ed",102,"average",2,2,32,4,28,36,0,0
"58509fbda6946500016117ed",103,"average",2,2,35,4,31,39,0,0
"58509fbda6946500016117ed",104,"average",2,2,24,4,20,28,0,0
"58509fbda6946500016117ed",105,"average",20,20,22.5,5.5,14,33,0.398497370398196,0
"58509fbda6946500016117ed",106,"average",20,20,32.5,5.5,24,43,0.398497370398196,0
"58509fbda6946500016117ed",107,"average",10,10,17.2,5.9464274989274,8,26,-0.125669583629514,0
"58509fbda6946500016117ed",108,"average",2,2,31,4,27,35,0,0
"58509fbda6946500016117ed",109,"average",10,10,35.2,5.9464274989274,26,44,-0.125669583629516,0
"58509fbda6946500016117ed",110,"average",10,10,34.2,5.9464274989274,25,43,-0.125669583629516,0
"58509fbda6946500016117ed",111,"average",10,10,15.2,5.9464274989274,6,24,-0.125669583629514,0
"58509fbda6946500016117ed",112,"average",20,20,25.5,5.5,17,36,0.398497370398196,0
"58509fbda6946500016117ed",113,"average",10,10,15.2,5.9464274989274,6,24,-0.125669583629514,0
"58509fbda6946500016117ed",114,"average",10,10,22.2,5.9464274989274,13,31,-0.125669583629514,0
"58509fbda6946500016117ed",115,"average",20,20,17.5,5.5,9,28,0.398497370398196,0
"58509fbda6946500016117ed",116,"average",10,10,15.2,5.9464274989274,6,24,-0.125669583629514,0
"66aa5c3f0d9d6bcf931c3533",1,"average",3,3,12.6666666666667,4.78423336480244,6,17,-0.615560235927545,0
"66aa5c3f0d9d6bcf931c3533",2,"average",3,3,43.3333333333333,4.64279609239471,37,48,-0.492208428330719,0
"66aa5c3f0d9d6bcf931c3533",3,"average",8,8,35,4.89897948556636,29,43,0.47841596538734,0
"66aa5c3f0d9d6bcf931c3533",4,"average",2,2,16.5,3.5,13,20,0,0
"66aa5c3f0d9d6bcf931c3533",5,"average",2,2,9.5,2.5,7,12,0,0
"66aa5c3f0d9d6bcf931c3533",6,"average",9,9,9.77777777777778,5.02831488843767,3,18,0.19384583176876,0
"66aa5c3f0d9d6bcf931c3533",7,"average",7,7,40.2857142857143,5.3642809587196,31,48,-0.213616077411513,0
"66aa5c3f0d9d6bcf931c3533",8,"average",10,10,37.6,6.56048778674269,29,48,0.120100553682241,0
"66aa5c3f0d9d6bcf931c3533",9,"average",11,11,38.0909090909091,5.21282588612053,29,46,-0.18645628848022,0
"66aa5c3f0d9d6bcf931c3533",10,"average",6,6,10,6.58280588604383,1,19,-0.0631014528721361,1
"66aa5c3f0d9d6bcf931c3533",11,"average",4,4,10.75,3.11247489949718,8,16,0.979409375242402,0
"66aa5c3f0d9d6bcf931c3533",12,"average",9,9,11.4444444444444,7.19739321808962,1,20,-0.212904702280106,1
"66aa5c3f0d9d6bcf931c3533",13,"average",5,5,11.4,6.43739077577243,4,20,0.260183595068842,0
"66aa5c3f0d9d6bcf931c3533",14,"average",12,12,12.8333333333333,5.61001089323561,3,20,-0.475340728817846,0
"66aa5c3f0d9d6bcf931c3533",15,"average",7,7,38.5714285714286,7.16852530873964,29,48,-0.0752181831306768,0
"66aa5c3f0d9d6bcf931c3533",16,"average",6,6,39,5.22812904711937,30,45,-0.461854350682467,0
"66aa5c3f0d9d6bcf931c3533",17,"average",7,7,9.71428571428571,5.17450579322138,3,20,0.695794367604969,0
"66aa5c3f0d9d6bcf931c3533",18,"average",7,7,10.4285714285714,4.86553896169326,2,16,-0.551430159583937,0
"66aa5c3f0d9d6bcf931c3533",19,"average",6,6,6.66666666666667,4.14996653266291,2,14,0.558626088101222,0
"66aa5c3f0d9d6bcf931c3533",20,"average",4,4,15.25,1.92028643696715,13,18,0.278030555653963,0
"66aa5c3f0d9d6bcf931c3533",21,"average",2,2,26,4,22,30,0,0
"66aa5c3f0d9d6bcf931c3533",22,"average",2,2,28,4,24,32,0,0
"66aa5c3f0d9d6bcf931c3533",23,"average",2,2,23,4,19,27,0,0
"66aa5c3f0d9d6bcf931c3533",24,"average",2,2,27,4,23,31,0,0
"66aa5c3f0d9d6bcf931c3533",25,"average",2,2,34,4,30,38,0,0
"66aa5c3f0d9d6bcf931c3533",26,"average",2,2,23,4,19,27,0,0
"66aa5c3f0d9d6bcf931c3533",27,"average",2,2,31,4,27,35,0,0
"66aa5c3f0d9d6bcf931c3533",28,"average",2,2,20,4,16,24,0,0
"66aa5c3f0d9d6bcf931c3533",29,"average",2,2,19,4,15,23,0,0
"66aa5c3f0d9d6bcf931c3533",30,"average",2,2,15,4,11,19,0,0
"66aa5c3f0d9d6bcf931c3533",31,"average",2,2,23,4,19,27,0,0
"66aa5c3f0d9d6bcf931c3533",32,"average",2,2,22,4,18,26,0,0
"66aa5c3f0d9d6bcf931c3533",33,"average",2,2,28,4,24,32,0,0
"66aa5c3f0d9d6bcf931c3533",34,"average",2,2,15,4,11,19,0,0
"66aa5c3f0d9d6bcf931c3533",35,"average",2,2,31,4,27,35,0,0
"66aa5c3f0d9d6bcf931c3533",36,"average",2,2,15,4,11,19,0,0
"66aa5c3f0d9d6bcf931c3533",37,"average",10,10,24.2,5.9464274989274,15,33,-0.125669583629514,0
"66aa5c3f0d9d6bcf931c3533",38,"average",10,10,26.2,5.9464274989274,17,35,-0.125669583629514,0
"66aa5c3f0d9d6bcf931c3533",39,"average",10,10,15.2,5.9464274989274,6,24,-0.125669583629514,0
"66aa5c3f0d9d6bcf931c3533",40,"average",10,10,19.2,5.9464274989274,10,28,-0.125669583629514,0
"66aa5c3f0d9d6bcf931c3533",41,"average",10,10,21.2,5.9464274989274,12,30,-0.125669583629514,0
"66aa5c3f0d9d6bcf931c3533",42,"average",10,10,31.2,5.9464274989274,22,40,-0.125669583629514,0
"66aa5c3f0d9d6bcf931c3533",43,"average",10,10,32.2,5.9464274989274,23,41,-0.125669583629516,0
"66aa5c3f0d9d6bcf931c3533",44,"average",10,10,26.2,5.9464274989274,17,35,-0.125669583629514,0
"66aa5c3f0d9d6bcf931c3533",45,"average",10,10,27.2,5.9464274989274,18,36,-0.125669583629514,0
"66aa5c3f0d9d6bcf931c3533",46,"average",10,10,18.2,5.9464274989274,9,27,-0.125669583629514,0
"66aa5c3f0d9d6bcf931c3533",47,"average",10,10,24.2,5.9464274989274,15,33,-0.125669583629514,0
"66aa5c3f0d9d6bcf931c3533",48,"average",10,10,18.2,5.9464274989274,9,27,-0.125669583629514,0
"66aa5c3f0d9d6bcf931c3533",49,"average",10,10,19.2,5.9464274989274,10,28,-0.125669583629514,0
"66aa5c3f0d9d6bcf931c3533",50,"average",10,10,27.2,5.9464274989274,18,36,-0.125669583629514,0
"66aa5c3f0d9d6bcf931c3533",51,"average",10,10,18.2,5.9464274989274,9,27,-0.125669583629514,0
"66aa5c3f0d9d6bcf931c3533",52,"average",10,10,31.2,5.9464274989274,22,40,-0.125669583629514,0
"66aa5c3f0d9d6bcf931c3533",53,"average",20,20,32.5,5.5,24,43,0.398497370398196,0
"66aa5c3f0d9d6bcf931c3533",54,"average",20,20,24.5,5.5,16,35,0.398497370398196,0
