"participant_id","trial","array_length","item_sd","n_items","condition","level","experiment"
"65b98fe25e75b5acc3f44626",107,2,4,2,"experience",2,"short_exposure"
"65b98fe25e75b5acc3f44626",108,10,5.9464274989274,10,"experience",10,"short_exposure"
"65b98fe25e75b5acc3f44626",109,10,5.9464274989274,10,"experience",10,"short_exposure"
"65b98fe25e75b5acc3f44626",110,10,5.9464274989274,10,"experience",10,"short_exposure"
"65b98fe25e75b5acc3f44626",111,10,5.9464274989274,10,"experience",10,"short_exposure"
"65b98fe25e75b5acc3f44626",112,10,5.9464274989274,10,"experience",10,"short_exposure"
"65b98fe25e75b5acc3f44626",113,10,5.9464274989274,10,"experience",10,"short_exposure"
"65b98fe25e75b5acc3f44626",114,10,5.9464274989274,10,"experience",10,"short_exposure"
"65b98fe25e75b5acc3f44626",115,10,5.9464274989274,10,"experience",10,"short_exposure"
"65b98fe25e75b5acc3f44626",116,10,5.9464274989274,10,"experience",10,"short_exposure"
"651c4484ba17050f6b716614",6,10,6.16765757804371,10,"experience",10,"short_exposure"
"651c4484ba17050f6b716614",15,2,3.5,2,"experience",2,"short_exposure"
"651c4484ba17050f6b716614",17,2,7.5,2,"experience",2,"short_exposure"
"651c4484ba17050f6b716614",21,20,5.5,20,"experience",20,"short_exposure"
"651c4484ba17050f6b716614",22,2,4,2,"experience",2,"short_exposure"
"651c4484ba17050f6b716614",23,20,5.5,20,"experience",20,"short_exposure"
"651c4484ba17050f6b716614",24,10,5.9464274989274,10,"experience",10,"short_exposure"
"651c4484ba17050f6b716614",25,20,5.5,20,"experience",20,"short_exposure"
"651c4484ba17050f6b716614",26,20,5.5,20,"experience",20,"short_exposure"
"651c4484ba17050f6b716614",27,20,5.5,20,"experience",20,"short_exposure"
"651c4484ba17050f6b716614",28,10,5.9464274989274,10,"experience",10,"short_exposure"
"651c4484ba17050f6b716614",29,10,5.9464274989274,10,"experience",10,"short_exposure"
"651c4484ba17050f6b716614",30,20,5.5,20,"experience",20,"short_exposure"
"651c4484ba17050f6b716614",31,20,5.5,20,"experience",20,"short_exposure"
"651c4484ba17050f6b716614",32,10,5.9464274989274,10,"experience",10,"short_exposure"
"651c4484ba17050f6b716614",33,2,4,2,"experience",2,"short_exposure"
"651c4484ba17050f6b716614",34,2,4,2,"experience",2,"short_exposure"
"651c4484ba17050f6b716614",35,10,5.9464274989274,10,"experience",10,"short_exposure"
"651c4484ba17050f6b716614",36,10,5.9464274989274,10,"experience",10,"short_exposure"
"651c4484ba17050f6b716614",37,20,5.5,20,"experience",20,"short_exposure"
"651c4484ba17050f6b716614",38,2,4,2,"experience",2,"short_exposure"
"651c4484ba17050f6b716614",39,10,5.9464274989274,10,"experience",10,"short_exposure"
"651c4484ba17050f6b716614",40,20,5.5,20,"experience",20,"short_exposure"
"651c4484ba17050f6b716614",41,2,4,2,"experience",2,"short_exposure"
"651c4484ba17050f6b716614",42,2,4,2,"experience",2,"short_exposure"
"651c4484ba17050f6b716614",43,20,5.5,20,"experience",20,"short_exposure"
"651c4484ba17050f6b716614",44,20,5.5,20,"experience",20,"short_exposure"
"651c4484ba17050f6b716614",45,10,5.9464274989274,10,"experience",10,"short_exposure"
"651c4484ba17050f6b716614",46,2,4,2,"experience",2,"short_exposure"
"651c4484ba17050f6b716614",47,20,5.5,20,"experience",20,"short_exposure"
"651c4484ba17050f6b716614",48,10,5.9464274989274,10,"experience",10,"short_exposure"
"651c4484ba17050f6b716614",49,10,5.9464274989274,10,"experience",10,"short_exposure"
"651c4484ba17050f6b716614",50,2,4,2,"experience",2,"short_exposure"
"651c4484ba17050f6b716614",51,2,4,2,"experience",2,"short_exposure"
"651c4484ba17050f6b716614",52,2,4,2,"experience",2,"short_exposure"
"651c4484ba17050f6b716614",53,2,4,2,"experience",2,"short_exposure"
"651c4484ba17050f6b716614",54,10,5.9464274989274,10,"experience",10,"short_exposure"
"651c4484ba17050f6b716614",55,2,4,2,"experience",2,"short_exposure"
"651c4484ba17050f6b716614",56,10,5.9464274989274,10,"experience",10,"short_exposure"
"651c4484ba17050f6b716614",57,20,5.5,20,"experience",20,"short_exposure"
"651c4484ba17050f6b716614",58,20,5.5,20,"experience",20,"short_exposure"
"651c4484ba17050f6b716614",59,2,4,2,"experience",2,"short_exposure"
"651c4484ba17050f6b716614",60,10,5.9464274989274,10,"experience",10,"short_exposure"
"651c4484ba17050f6b716614",61,20,5.5,20,"experience",20,"short_exposure"
"651c4484ba17050f6b716614",62,10,5.9464274989274,10,"experience",10,"short_exposure"
"651c4484ba17050f6b716614",63,2,4,2,"experience",2,"short_exposure"
"651c4484ba17050f6b716614",64,10,5.9464274989274,10,"experience",10,"short_exposure"
"651c4484ba17050f6b716614",65,20,5.5,20,"experience",20,"short_exposure"
"651c4484ba17050f6b716614",66,2,4,2,"experience",2,"short_exposure"
"651c4484ba17050f6b716614",67,2,4,2,"experience",2,"short_exposure"
"651c4484ba17050f6b716614",68,10,5.9464274989274,10,"experience",10,"short_exposure"
"651c4484ba17050f6b716614",69,2,4,2,"experience",2,"short_exposure"
"651c4484ba17050f6b716614",70,2,4,2,"experience",2,"short_exposure"
"651c4484ba17050f6b716614",71,20,5.5,20,"experience",20,"short_exposure"
"651c4484ba17050f6b716614",72,20,5.5,20,"experience",20,"short_exposure"
"651c4484ba17050f6b716614",73,10,5.9464274989274,10,"experience",10,"short_exposure"
"651c4484ba17050f6b716614",74,2,4,2,"experience",2,"short_exposure"
"651c4484ba17050f6b716614",75,2,4,2,"experience",2,"short_exposure"
"651c4484ba17050f6b716614",76,2,4,2,"experience",2,"short_exposure"
"651c4484ba17050f6b716614",77,10,5.9464274989274,10,"experience",10,"short_exposure"
"651c4484ba17050f6b716614",78,2,4,2,"experience",2,"short_exposure"
"651c4484ba17050f6b716614",79,20,5.5,20,"experience",20,"short_exposure"
"651c4484ba17050f6b716614",80,2,4,2,"experience",2,"short_exposure"
"651c4484ba17050f6b716614",81,2,4,2,"experience",2,"short_exposure"
"651c4484ba17050f6b716614",82,2,4,2,"experience",2,"short_exposure"
"651c4484ba17050f6b716614",83,2,4,2,"experience",2,"short_exposure"
"651c4484ba17050f6b716614",84,10,5.9464274989274,10,"experience",10,"short_exposure"
"651c4484ba17050f6b716614",85,10,5.9464274989274,10,"experience",10,"short_exposure"
"651c4484ba17050f6b716614",86,10,5.9464274989274,10,"experience",10,"short_exposure"
"651c4484ba17050f6b716614",87,2,4,2,"experience",2,"short_exposure"
"651c4484ba17050f6b716614",88,20,5.5,20,"experience",20,"short_exposure"
"651c4484ba17050f6b716614",89,2,4,2,"experience",2,"short_exposure"
"651c4484ba17050f6b716614",90,20,5.5,20,"experience",20,"short_exposure"
"651c4484ba17050f6b716614",91,10,5.9464274989274,10,"experience",10,"short_exposure"
"651c4484ba17050f6b716614",92,10,5.9464274989274,10,"experience",10,"short_exposure"
"651c4484ba17050f6b716614",93,10,5.9464274989274,10,"experience",10,"short_exposure"
"651c4484ba17050f6b716614",94,20,5.5,20,"experience",20,"short_exposure"
"651c4484ba17050f6b716614",95,2,4,2,"experience",2,"short_exposure"
"651c4484ba17050f6b716614",96,20,5.5,20,"experience",20,"short_exposure"
"651c4484ba17050f6b716614",97,10,5.9464274989274,10,"experience",10,"short_exposure"
"651c4484ba17050f6b716614",98,10,5.9464274989274,10,"experience",10,"short_exposure"
"651c4484ba17050f6b716614",99,2,4,2,"experience",2,"short_exposure"
"651c4484ba17050f6b716614",100,10,5.9464274989274,10,"experience",10,"short_exposure"
"651c4484ba17050f6b716614",101,10,5.9464274989274,10,"experience",10,"short_exposure"
"651c4484ba17050f6b716614",102,2,4,2,"experience",2,"short_exposure"
"651c4484ba17050f6b716614",103,20,5.5,20,"experience",20,"short_exposure"
"651c4484ba17050f6b716614",104,20,5.5,20,"experience",20,"short_exposure"
"651c4484ba17050f6b716614",105,20,5.5,20,"experience",20,"short_exposure"
"651c4484ba17050f6b716614",106,10,5.9464274989274,10,"experience",10,"short_exposure"
"651c4484ba17050f6b716614",107,20,5.5,20,"experience",20,"short_exposure"
"651c4484ba17050f6b716614",108,20,5.5,20,"experience",20,"short_exposure"
"651c4484ba17050f6b716614",109,10,5.9464274989274,10,"experience",10,"short_exposure"
"651c4484ba17050f6b716614",110,2,4,2,"experience",2,"short_exposure"
"651c4484ba17050f6b716614",111,20,5.5,20,"experience",20,"short_exposure"
"651c4484ba17050f6b716614",112,10,5.9464274989274,10,"experience",10,"short_exposure"
"651c4484ba17050f6b716614",113,20,5.5,20,"experience",20,"short_exposure"
"651c4484ba17050f6b716614",114,10,5.9464274989274,10,"experience",10,"short_exposure"
"651c4484ba17050f6b716614",115,20,5.5,20,"experience",20,"short_exposure"
"651c4484ba17050f6b716614",116,20,5.5,20,"experience",20,"short_exposure"
"6945b7f9c69fe2317b25e4a2",12,10,4.85386443980464,10,"experience",10,"short_exposure"
"6945b7f9c69fe2317b25e4a2",16,10,5.27257053058563,10,"experience",10,"short_exposure"
"6945b7f9c69fe2317b25e4a2",19,10,5.2773099207835,10,"experience",10,"short_exposure"
"6945b7f9c69fe2317b25e4a2",21,20,5.5,20,"experience",20,"short_exposure"
"6945b7f9c69fe2317b25e4a2",22,2,4,2,"experience",2,"short_exposure"
"6945b7f9c69fe2317b25e4a2",23,2,4,2,"experience",2,"short_exposure"
"6945b7f9c69fe2317b25e4a2",24,20,5.5,20,"experience",20,"short_exposure"
"6945b7f9c69fe2317b25e4a2",25,10,5.9464274989274,10,"experience",10,"short_exposure"
"6945b7f9c69fe2317b25e4a2",26,10,5.9464274989274,10,"experience",10,"short_exposure"
"6945b7f9c69fe2317b25e4a2",27,10,5.9464274989274,10,"experience",10,"short_exposure"
"6945b7f9c69fe2317b25e4a2",28,10,5.9464274989274,10,"experience",10,"short_exposure"
"6945b7f9c69fe2317b25e4a2",29,2,4,2,"experience",2,"short_exposure"
"6945b7f9c69fe2317b25e4a2",30,20,5.5,20,"experience",20,"short_exposure"
"6945b7f9c69fe2317b25e4a2",31,20,5.5,20,"experience",20,"short_exposure"
"6945b7f9c69fe2317b25e4a2",32,10,5.9464274989274,10,"experience",10,"short_exposure"
"6945b7f9c69fe2317b25e4a2",33,20,5.5,20,"experience",20,"short_exposure"
"6945b7f9c69fe2317b25e4a2",34,2,4,2,"experience",2,"short_exposure"
"6945b7f9c69fe2317b25e4a2",35,2,4,2,"experience",2,"short_exposure"
"6945b7f9c69fe2317b25e4a2",36,10,5.9464274989274,10,"experience",10,"short_exposure"
"6945b7f9c69fe2317b25e4a2",37,2,4,2,"experience",2,"short_exposure"
"6945b7f9c69fe2317b25e4a2",38,2,4,2,"experience",2,"short_exposure"
"6945b7f9c69fe2317b25e4a2",39,2,4,2,"experience",2,"short_exposure"
"6945b7f9c69fe2317b25e4a2",40,10,5.9464274989274,10,"experience",10,"short_exposure"
"6945b7f9c69fe2317b25e4a2",41,20,5.5,20,"experience",20,"short_exposure"
"6945b7f9c69fe2317b25e4a2",42,10,5.9464274989274,10,"experience",10,"short_exposure"
"6945b7f9c69fe2317b25e4a2",43,20,5.5,20,"experience",20,"short_exposure"
"6945b7f9c69fe2317b25e4a2",44,20,5.5,20,"experience",20,"short_exposure"
"6945b7f9c69fe2317b25e4a2",45,20,5.5,20,"experience",20,"short_exposure"
"6945b7f9c69fe2317b25e4a2",46,20,5.5,20,"experience",20,"short_exposure"
"6945b7f9c69fe2317b25e4a2",47,10,5.9464274989274,10,"experience",10,"short_exposure"
"6945b7f9c69fe2317b25e4a2",48,2,4,2,"experience",2,"short_exposure"
"6945b7f9c69fe2317b25e4a2",49,10,5.9464274989274,10,"experience",10,"short_exposure"
"6945b7f9c69fe2317b25e4a2",50,10,5.9464274989274,10,"experience",10,"short_exposure"
"6945b7f9c69fe2317b25e4a2",51,20,5.5,20,"experience",20,"short_exposure"
"6945b7f9c69fe2317b25e4a2",52,2,4,2,"experience",2,"short_exposure"
"6945b7f9c69fe2317b25e4a2",53,10,5.9464274989274,10,"experience",10,"short_exposure"
"6945b7f9c69fe2317b25e4a2",54,20,5.5,20,"experience",20,"short_exposure"
"6945b7f9c69fe2317b25e4a2",55,10,5.9464274989274,10,"experience",10,"short_exposure"
"6945b7f9c69fe2317b25e4a2",56,10,5.9464274989274,10,"experience",10,"short_exposure"
"6945b7f9c69fe2317b25e4a2",57,20,5.5,20,"experience",20,"short_exposure"
"6945b7f9c69fe2317b25e4a2",58,10,5.9464274989274,10,"experience",10,"short_exposure"
"6945b7f9c69fe2317b25e4a2",59,2,4,2,"experience",2,"short_exposure"
"6945b7f9c69fe2317b25e4a2",60,20,5.5,20,"experience",20,"short_exposure"
"6945b7f9c69fe2317b25e4a2",61,20,5.5,20,"experience",20,"short_exposure"
"6945b7f9c69fe2317b25e4a2",62,2,4,2,"experience",2,"short_exposure"
"6945b7f9c69fe2317b25e4a2",63,2,4,2,"experience",2,"short_exposure"
"6945b7f9c69fe2317b25e4a2",64,2,4,2,"experience",2,"short_exposure"
"6945b7f9c69fe2317b25e4a2",65,2,4,2,"experience",2,"short_exposure"
"6945b7f9c69fe2317b25e4a2",66,2,4,2,"experience",2,"short_exposure"
"6945b7f9c69fe2317b25e4a2",67,10,5.9464274989274,10,"experience",10,"short_exposure"
"6945b7f9c69fe2317b25e4a2",68,20,5.5,20,"experience",20,"short_exposure"
"6945b7f9c69fe2317b25e4a2",69,2,4,2,"experience",2,"short_exposure"
"6945b7f9c69fe2317b25e4a2",70,2,4,2,"experience",2,"short_exposure"
"6945b7f9c69fe2317b25e4a2",71,20,5.5,20,"experience",20,"short_exposure"
"6945b7f9c69fe2317b25e4a2",72,10,5.9464274989274,10,"experience",10,"short_exposure"
"6945b7f9c69fe2317b25e4a2",73,20,5.5,20,"experience",20,"short_exposure"
"6945b7f9c69fe2317b25e4a2",74,10,5.9464274989274,10,"experience",10,"short_exposure"
"6945b7f9c69fe2317b25e4a2",75,2,4,2,"experience",2,"short_exposure"
"6945b7f9c69fe2317b25e4a2",76,10,5.9464274989274,10,"experience",10,"short_exposure"
"6945b7f9c69fe2317b25e4a2",77,2,4,2,"experience",2,"short_exposure"
"6945b7f9c69fe2317b25e4a2",78,20,5.5,20,"experience",20,"short_exposure"
"6945b7f9c69fe2317b25e4a2",79,2,4,2,"experience",2,"short_exposure"
"6945b7f9c69fe2317b25e4a2",80,20,5.5,20,"experience",20,"short_exposure"
"6945b7f9c69fe2317b25e4a2",81,10,5.9464274989274,10,"experience",10,"short_exposure"
"6945b7f9c69fe2317b25e4a2",82,20,5.5,20,"experience",20,"short_exposure"
"6945b7f9c69fe2317b25e4a2",83,2,4,2,"experience",2,"short_exposure"
"6945b7f9c69fe2317b25e4a2",84,10,5.9464274989274,10,"experience",10,"short_exposure"
"6945b7f9c69fe2317b25e4a2",85,20,5.5,20,"experience",20,"short_exposure"
"6945b7f9c69fe2317b25e4a2",86,20,5.5,20,"experience",20,"short_exposure"
"6945b7f9c69fe2317b25e4a2",87,10,5.9464274989274,10,"experience",10,"short_exposure"
"6945b7f9c69fe2317b25e4a2",88,10,5.9464274989274,10,"experience",10,"short_exposure"
"6945b7f9c69fe2317b25e4a2",89,20,5.5,20,"experience",20,"short_exposure"
"6945b7f9c69fe2317b25e4a2",90,10,5.9464274989274,10,"experience",10,"short_exposure"
"6945b7f9c69fe2317b25e4a2",91,10,5.9464274989274,10,"experience",10,"short_exposure"
"6945b7f9c69fe2317b25e4a2",92,20,5.5,20,"experience",20,"short_exposure"
"6945b7f9c69fe2317b25e4a2",93,2,4,2,"experience",2,"short_exposure"
"6945b7f9c69fe2317b25e4a2",94,2,4,2,"experience",2,"short_exposure"
"6945b7f9c69fe2317b25e4a2",95,10,5.9464274989274,10,"experience",10,"short_exposure"
"6945b7f9c69fe2317b25e4a2",96,20,5.5,20,"experience",20,"short_exposure"
"6945b7f9c69fe2317b25e4a2",97,20,5.5,20,"experience",20,"short_exposure"
"6945b7f9c69fe2317b25e4a2",98,10,5.9464274989274,10,"experience",10,"short_exposure"
"6945b7f9c69fe2317b25e4a2",99,2,4,2,"experience",2,"short_exposure"
"6945b7f9c69fe2317b25e4a2",100,2,4,2,"experience",2,"short_exposure"
"6945b7f9c69fe2317b25e4a2",101,2,4,2,"experience",2,"short_exposure"
"6945b7f9c69fe2317b25e4a2",102,10,5.9464274989274,10,"experience",10,"short_exposure"
"6945b7f9c69fe2317b25e4a2",103,20,5.5,20,"experience",20,"short_exposure"
"6945b7f9c69fe2317b25e4a2",104,20,5.5,20,"experience",20,"short_exposure"
"6945b7f9c69fe2317b25e4a2",105,10,5.9464274989274,10,"experience",10,"short_exposure"
"6945b7f9c69fe2317b25e4a2",106,10,5.9464274989274,10,"experience",10,"short_exposure"
"6945b7f9c69fe2317b25e4a2",107,10,5.9464274989274,10,"experience",10,"short_exposure"
"6945b7f9c69fe2317b25e4a2",108,10,5.9464274989274,10,"experience",10,"short_exposure"
"6945b7f9c69fe2317b25e4a2",109,2,4,2,"experience",2,"short_exposure"
"6945b7f9c69fe2317b25e4a2",110,2,4,2,"experience",2,"short_exposure"
"6945b7f9c69fe2317b25e4a2",111,20,5.5,20,"experience",20,"short_exposure"
"6945b7f9c69fe2317b25e4a2",112,2,4,2,"experience",2,"short_exposure"
"6945b7f9c69fe2317b25e4a2",113,20,5.5,20,"experience",20,"short_exposure"
"6945b7f9c69fe2317b25e4a2",114,20,5.5,20,"experience",20,"short_exposure"
"6945b7f9c69fe2317b25e4a2",115,2,4,2,"experience",2,"short_exposure"
"6945b7f9c69fe2317b25e4a2",116,2,4,2,"experience",2,"short_exposure"
"651b29ff3a6cadf518640abe",5,10,5.80430874437258,10,"experience",10,"short_exposure"
"651b29ff3a6cadf518640abe",10,2,5,2,"experience",2,"short_exposure"
"651b29ff3a6cadf518640abe",14,2,6.5,2,"experience",2,"short_exposure"
"651b29ff3a6cadf518640abe",17,2,1.5,2,"experience",2,"short_exposure"
"651b29ff3a6cadf518640abe",21,10,5.9464274989274,10,"experience",10,"short_exposure"
"651b29ff3a6cadf518640abe",22,2,4,2,"experience",2,"short_exposure"
"651b29ff3a6cadf518640abe",23,2,4,2,"experience",2,"short_exposure"
"651b29ff3a6cadf518640abe",24,10,5.9464274989274,10,"experience",10,"short_exposure"
"651b29ff3a6cadf518640abe",25,2,4,2,"experience",2,"short_exposure"
"651b29ff3a6cadf518640abe",26,10,5.9464274989274,10,"experience",10,"short_exposure"
"651b29ff3a6cadf518640abe",27,2,4,2,"experience",2,"short_exposure"
"651b29ff3a6cadf518640abe",28,2,4,2,"experience",2,"short_exposure"
"651b29ff3a6cadf518640abe",29,10,5.9464274989274,10,"experience",10,"short_exposure"
"651b29ff3a6cadf518640abe",30,10,5.9464274989274,10,"experience",10,"short_exposure"
"651b29ff3a6cadf518640abe",31,20,5.5,20,"experience",20,"short_exposure"
"651b29ff3a6cadf518640abe",32,20,5.5,20,"experience",20,"short_exposure"
"651b29ff3a6cadf518640abe",33,20,5.5,20,"experience",20,"short_exposure"
"651b29ff3a6cadf518640abe",34,2,4,2,"experience",2,"short_exposure"
"651b29ff3a6cadf518640abe",35,10,5.9464274989274,10,"experience",10,"short_exposure"
"651b29ff3a6cadf518640abe",36,10,5.9464274989274,10,"experience",10,"short_exposure"
"651b29ff3a6cadf518640abe",37,2,4,2,"experience",2,"short_exposure"
"651b29ff3a6cadf518640abe",38,10,5.9464274989274,10,"experience",10,"short_exposure"
"651b29ff3a6cadf518640abe",39,10,5.9464274989274,10,"experience",10,"short_exposure"
"651b29ff3a6cadf518640abe",40,2,4,2,"experience",2,"short_exposure"
"651b29ff3a6cadf518640abe",41,20,5.5,20,"experience",20,"short_exposure"
"651b29ff3a6cadf518640abe",42,20,5.5,20,"experience",20,"short_exposure"
"651b29ff3a6cadf518640abe",43,10,5.9464274989274,10,"experience",10,"short_exposure"
"651b29ff3a6cadf518640abe",44,10,5.9464274989274,10,"experience",10,"short_exposure"
"651b29ff3a6cadf518640abe",45,20,5.5,20,"experience",20,"short_exposure"
"651b29ff3a6cadf518640abe",46,2,4,2,"experience",2,"short_exposure"
"651b29ff3a6cadf518640abe",47,2,4,2,"experience",2,"short_exposure"
"651b29ff3a6cadf518640abe",48,10,5.9464274989274,10,"experience",10,"short_exposure"
"651b29ff3a6cadf518640abe",49,20,5.5,20,"experience",20,"short_exposure"
"651b29ff3a6cadf518640abe",50,20,5.5,20,"experience",20,"short_exposure"
"651b29ff3a6cadf518640abe",51,20,5.5,20,"experience",20,"short_exposure"
"651b29ff3a6cadf518640abe",52,2,4,2,"experience",2,"short_exposure"
"651b29ff3a6cadf518640abe",53,20,5.5,20,"experience",20,"short_exposure"
"651b29ff3a6cadf518640abe",54,2,4,2,"experience",2,"short_exposure"
"651b29ff3a6cadf518640abe",55,20,5.5,20,"experience",20,"short_exposure"
"651b29ff3a6cadf518640abe",56,2,4,2,"experience",2,"short_exposure"
"651b29ff3a6cadf518640abe",57,2,4,2,"experience",2,"short_exposure"
"651b29ff3a6cadf518640abe",58,10,5.9464274989274,10,"experience",10,"short_exposure"
"651b29ff3a6cadf518640abe",59,10,5.9464274989274,10,"experience",10,"short_exposure"
"651b29ff3a6cadf518640abe",60,2,4,2,"experience",2,"short_exposure"
"651b29ff3a6cadf518640abe",61,20,5.5,20,"experience",20,"short_exposure"
"651b29ff3a6cadf518640abe",62,10,5.9464274989274,10,"experience",10,"short_exposure"
"651b29ff3a6cadf518640abe",63,10,5.9464274989274,10,"experience",10,"short_exposure"
"651b29ff3a6cadf518640abe",64,20,5.5,20,"experience",20,"short_exposure"
"651b29ff3a6cadf518640abe",65,20,5.5,20,"experience",20,"short_exposure"
"651b29ff3a6cadf518640abe",66,20,5.5,20,"experience",20,"short_exposure"
"651b29ff3a6cadf518640abe",67,2,4,2,"experience",2,"short_exposure"
"651b29ff3a6cadf518640abe",68,20,5.5,20,"experience",20,"short_exposure"
"651b29ff3a6cadf518640abe",69,2,4,2,"experience",2,"short_exposure"
"651b29ff3a6cadf518640abe",70,2,4,2,"experience",2,"short_exposure"
"651b29ff3a6cadf518640abe",71,20,5.5,20,"experience",20,"short_exposure"
"651b29ff3a6cadf518640abe",72,10,5.9464274989274,10,"experience",10,"short_exposure"
"651b29ff3a6cadf518640abe",73,10,5.9464274989274,10,"experience",10,"short_exposure"
"651b29ff3a6cadf518640abe",74,20,5.5,20,"experience",20,"short_exposure"
"651b29ff3a6cadf518640abe",75,20,5.5,20,"experience",20,"short_exposure"
"651b29ff3a6cadf518640abe",76,10,5.9464274989274,10,"experience",10,"short_exposure"
"651b29ff3a6cadf518640abe",77,2,4,2,"experience",2,"short_exposure"
"651b29ff3a6cadf518640abe",78,10,5.9464274989274,10,"experience",10,"short_exposure"
"651b29ff3a6cadf518640abe",79,20,5.5,20,"experience",20,"short_exposure"
"651b29ff3a6cadf518640abe",80,20,5.5,20,"experience",20,"short_exposure"
"651b29ff3a6cadf518640abe",81,10,5.9464274989274,10,"experience",10,"short_exposure"
"651b29ff3a6cadf518640abe",82,2,4,2,"experience",2,"short_exposure"
"651b29ff3a6cadf518640abe",83,2,4,2,"experience",2,"short_exposure"
"651b29ff3a6cadf518640abe",84,10,5.9464274989274,10,"experience",10,"short_exposure"
"651b29ff3a6cadf518640abe",85,20,5.5,20,"experience",20,"short_exposure"
"651b29ff3a6cadf518640abe",86,20,5.5,20,"experience",20,"short_exposure"
"651b29ff3a6cadf518640abe",87,20,5.5,20,"experience",20,"short_exposure"
"651b29ff3a6cadf518640abe",88,2,4,2,"experience",2,"short_exposure"
"651b29ff3a6cadf518640abe",89,10,5.9464274989274,10,"experience",10,"short_exposure"
"651b29ff3a6cadf518640abe",90,20,5.5,20,"experience",20,"short_exposure"
"651b29ff3a6cadf518640abe",91,20,5.5,20,"experience",20,"short_exposure"
"651b29ff3a6cadf518640abe",92,20,5.5,20,"experience",20,"short_exposure"
"651b29ff3a6cadf518640abe",93,2,4,2,"experience",2,"short_exposure"
"651b29ff3a6cadf518640abe",94,10,5.9464274989274,10,"experience",10,"short_exposure"
"651b29ff3a6cadf518640abe",95,2,4,2,"experience",2,"short_exposure"
"651b29ff3a6cadf518640abe",96,2,4,2,"experience",2,"short_exposure"
"651b29ff3a6cadf518640abe",97,2,4,2,"experience",2,"short_exposure"
"651b29ff3a6cadf518640abe",98,2,4,2,"experience",2,"short_exposure"
"651b29ff3a6cadf518640abe",99,20,5.5,20,"experience",20,"short_exposure"
"651b29ff3a6cadf518640abe",100,20,5.5,20,"experience",20,"short_exposure"
"651b29ff3a6cadf518640abe",101,10,5.9464274989274,10,"experience",10,"short_exposure"
"651b29ff3a6cadf518640abe",102,10,5.9464274989274,10,"experience",10,"short_exposure"
"651b29ff3a6cadf518640abe",103,10,5.9464274989274,10,"experience",10,"short_exposure"
"651b29ff3a6cadf518640abe",104,20,5.5,20,"experience",20,"short_exposure"
"651b29ff3a6cadf518640abe",105,2,4,2,"experience",2,"short_exposure"
"651b29ff3a6cadf518640abe",106,10,5.9464274989274,10,"experience",10,"short_exposure"
"651b29ff3a6cadf518640abe",107,2,4,2,"experience",2,"short_exposure"
"651b29ff3a6cadf518640abe",108,2,4,2,"experience",2,"short_exposure"
"651b29ff3a6cadf518640abe",109,20,5.5,20,"experience",20,"short_exposure"
"651b29ff3a6cadf518640abe",110,20,5.5,20,"experience",20,"short_exposure"
"651b29ff3a6cadf518640abe",111,2,4,2,"experience",2,"short_exposure"
"651b29ff3a6cadf518640abe",112,10,5.9464274989274,10,"experience",10,"short_exposure"
"651b29ff3a6cadf518640abe",113,10,5.9464274989274,10,"experience",10,"short_exposure"
"651b29ff3a6cadf518640abe",114,2,4,2,"experience",2,"short_exposure"
"651b29ff3a6cadf518640abe",115,10,5.9464274989274,10,"experience",10,"short_exposure"
"651b29ff3a6cadf518640abe",116,10,5.9464274989274,10,"experience",10,"short_exposure"
"6957ec3547d1923f4fa00638",2,2,0.5,2,"experience",2,"short_exposure"
"6957ec3547d1923f4fa00638",3,2,7,2,"experience",2,"short_exposure"
"6957ec3547d1923f4fa00638",5,10,5.49181208709839,10,"experience",10,"short_exposure"
"6957ec3547d1923f4fa00638",12,10,5.38609320379809,10,"experience",10,"short_exposure"
"6957ec3547d1923f4fa00638",21,10,5.9464274989274,10,"experience",10,"short_exposure"
"6957ec3547d1923f4fa00638",22,2,4,2,"experience",2,"short_exposure"
"6957ec3547d1923f4fa00638",23,2,4,2,"experience",2,"short_exposure"
"6957ec3547d1923f4fa00638",24,20,5.5,20,"experience",20,"short_exposure"
"6957ec3547d1923f4fa00638",25,2,4,2,"experience",2,"short_exposure"
"6957ec3547d1923f4fa00638",26,20,5.5,20,"experience",20,"short_exposure"
"6957ec3547d1923f4fa00638",27,2,4,2,"experience",2,"short_exposure"
"6957ec3547d1923f4fa00638",28,10,5.9464274989274,10,"experience",10,"short_exposure"
"6957ec3547d1923f4fa00638",29,10,5.9464274989274,10,"experience",10,"short_exposure"
"6957ec3547d1923f4fa00638",30,2,4,2,"experience",2,"short_exposure"
"6957ec3547d1923f4fa00638",31,20,5.5,20,"experience",20,"short_exposure"
"6957ec3547d1923f4fa00638",32,20,5.5,20,"experience",20,"short_exposure"
"6957ec3547d1923f4fa00638",33,20,5.5,20,"experience",20,"short_exposure"
"6957ec3547d1923f4fa00638",34,2,4,2,"experience",2,"short_exposure"
"6957ec3547d1923f4fa00638",35,10,5.9464274989274,10,"experience",10,"short_exposure"
"6957ec3547d1923f4fa00638",36,2,4,2,"experience",2,"short_exposure"
"6957ec3547d1923f4fa00638",37,10,5.9464274989274,10,"experience",10,"short_exposure"
"6957ec3547d1923f4fa00638",38,20,5.5,20,"experience",20,"short_exposure"
"6957ec3547d1923f4fa00638",39,2,4,2,"experience",2,"short_exposure"
