"participant_id","trial","condition","array_length","n_items","shown_mean","item_sd","item_min","item_max","skew","n_at_edge"
"6683fb33cc602af8407e62e9",28,"average",10,10,14.2,5.9464274989274,5,23,-0.125669583629514,0
"6683fb33cc602af8407e62e9",29,"average",2,2,36,4,32,40,0,0
"6683fb33cc602af8407e62e9",30,"average",10,10,30.2,5.9464274989274,21,39,-0.125669583629514,0
"6683fb33cc602af8407e62e9",31,"average",20,20,25.5,5.5,17,36,0.398497370398196,0
"6683fb33cc602af8407e62e9",32,"average",2,2,36,4,32,40,0,0
"6683fb33cc602af8407e62e9",33,"average",2,2,18,4,14,22,0,0
"6683fb33cc602af8407e62e9",34,"average",2,2,32,4,28,36,0,0
"6683fb33cc602af8407e62e9",35,"average",2,2,33,4,29,37,0,0
"6683fb33cc602af8407e62e9",36,"average",20,20,34.5,5.5,26,45,0.398497370398196,0
"6683fb33cc602af8407e62e9",37,"average",20,20,33.5,5.5,25,44,0.398497370398196,0
"6683fb33cc602af8407e62e9",38,"average",2,2,25,4,21,29,0,0
"6683fb33cc602af8407e62e9",39,"average",20,20,16.5,5.5,8,27,0.398497370398196,0
"6683fb33cc602af8407e62e9",40,"average",10,10,18.2,5.9464274989274,9,27,-0.125669583629514,0
"6683fb33cc602af8407e62e9",41,"average",2,2,22,4,18,26,0,0
"6683fb33cc602af8407e62e9",42,"average",10,10,22.2,5.9464274989274,13,31,-0.125669583629514,0
"6683fb33cc602af8407e62e9",43,"average",20,20,32.5,5.5,24,43,0.398497370398196,0
"6683fb33cc602af8407e62e9",44,"average",20,20,29.5,5.5,21,40,0.398497370398196,0
"6683fb33cc602af8407e62e9",45,"average",10,10,26.2,5.9464274989274,17,35,-0.125669583629514,0
"6683fb33cc602af8407e62e9",46,"average",20,20,29.5,5.5,21,40,0.398497370398196,0
"6683fb33cc602af8407e62e9",47,"average",2,2,15,4,11,19,0,0
"6683fb33cc602af8407e62e9",48,"average",10,10,27.2,5.9464274989274,18,36,-0.125669583629514,0
"6683fb33cc602af8407e62e9",49,"average",10,10,15.2,5.9464274989274,6,24,-0.125669583629514,0
"6683fb33cc602af8407e62e9",50,"average",20,20,24.5,5.5,16,35,0.398497370398196,0
"6683fb33cc602af8407e62e9",51,"average",2,2,24,4,20,28,0,0
"6683fb33cc602af8407e62e9",52,"average",20,20,24.5,5.5,16,35,0.398497370398196,0
"6683fb33cc602af8407e62e9",53,"average",20,20,26.5,5.5,18,37,0.398497370398196,0
"6683fb33cc602af8407e62e9",54,"average",20,20,25.5,5.5,17,36,0.398497370398196,0
"6683fb33cc602af8407e62e9",55,"average",10,10,34.2,5.9464274989274,25,43,-0.125669583629516,0
"6683fb33cc602af8407e62e9",56,"average",20,20,29.5,5.5,21,40,0.398497370398196,0
"6683fb33cc602af8407e62e9",57,"average",10,10,32.2,5.9464274989274,23,41,-0.125669583629516,0
"6683fb33cc602af8407e62e9",58,"average",10,10,30.2,5.9464274989274,21,39,-0.125669583629514,0
"6683fb33cc602af8407e62e9",59,"average",2,2,27,4,23,31,0,0
"6683fb33cc602af8407e62e9",60,"average",2,2,20,4,16,24,0,0
"6683fb33cc602af8407e62e9",61,"average",20,20,30.5,5.5,22,41,0.398497370398196,0
"6683fb33cc602af8407e62e9",62,"average",2,2,14,4,10,18,0,0
"6683fb33cc602af8407e62e9",63,"average",2,2,22,4,18,26,0,0
"6683fb33cc602af8407e62e9",64,"average",2,2,21,4,17,25,0,0
"6683fb33cc602af8407e62e9",65,"average",10,10,35.2,5.9464274989274,26,44,-0.125669583629516,0
"6683fb33cc602af8407e62e9",66,"average",10,10,19.2,5.9464274989274,10,28,-0.125669583629514,0
"6683fb33cc602af8407e62e9",67,"average",20,20,26.5,5.5,18,37,0.398497370398196,0
"6683fb33cc602af8407e62e9",68,"average",10,10,21.2,5.9464274989274,12,30,-0.125669583629514,0
"6683fb33cc602af8407e62e9",69,"average",2,2,15,4,11,19,0,0
"6683fb33cc602af8407e62e9",70,"average",2,2,20,4,16,24,0,0
"6683fb33cc602af8407e62e9",71,"average",2,2,20,4,16,24,0,0
"6683fb33cc602af8407e62e9",72,"average",2,2,31,4,27,35,0,0
"6683fb33cc602af8407e62e9",73,"average",2,2,18,4,14,22,0,0
"6683fb33cc602af8407e62e9",74,"average",10,10,21.2,5.9464274989274,12,30,-0.125669583629514,0
"6683fb33cc602af8407e62e9",75,"average",2,2,22,4,18,26,0,0
"6683fb33cc602af8407e62e9",76,"average",10,10,35.2,5.9464274989274,26,44,-0.125669583629516,0
"6683fb33cc602af8407e62e9",77,"average",20,20,15.5,5.5,7,26,0.398497370398196,0
"6683fb33cc602af8407e62e9",78,"average",10,10,28.2,5.9464274989274,19,37,-0.125669583629514,0
"6683fb33cc602af8407e62e9",79,"average",20,20,16.5,5.5,8,27,0.398497370398196,0
"6683fb33cc602af8407e62e9",80,"average",20,20,15.5,5.5,7,26,0.398497370398196,0
"6683fb33cc602af8407e62e9",81,"average",2,2,14,4,10,18,0,0
"6683fb33cc602af8407e62e9",82,"average",20,20,26.5,5.5,18,37,0.398497370398196,0
"6683fb33cc602af8407e62e9",83,"average",10,10,35.2,5.9464274989274,26,44,-0.125669583629516,0
"6683fb33cc602af8407e62e9",84,"average",20,20,32.5,5.5,24,43,0.398497370398196,0
"6683fb33cc602af8407e62e9",85,"average",2,2,30,4,26,34,0,0
"6683fb33cc602af8407e62e9",86,"average",2,2,29,4,25,33,0,0
"6683fb33cc602af8407e62e9",87,"average",10,10,31.2,5.9464274989274,22,40,-0.125669583629514,0
"6683fb33cc602af8407e62e9",88,"average",20,20,21.5,5.5,13,32,0.398497370398196,0
"6683fb33cc602af8407e62e9",89,"average",10,10,30.2,5.9464274989274,21,39,-0.125669583629514,0
"6683fb33cc602af8407e62e9",90,"average",20,20,14.5,5.5,6,25,0.398497370398196,0
"6683fb33cc602af8407e62e9",91,"average",10,10,31.2,5.9464274989274,22,40,-0.125669583629514,0
"6683fb33cc602af8407e62e9",92,"average",10,10,19.2,5.9464274989274,10,28,-0.125669583629514,0
"6683fb33cc602af8407e62e9",93,"average",2,2,36,4,32,40,0,0
"6683fb33cc602af8407e62e9",94,"average",10,10,34.2,5.9464274989274,25,43,-0.125669583629516,0
"6683fb33cc602af8407e62e9",95,"average",2,2,21,4,17,25,0,0
"6683fb33cc602af8407e62e9",96,"average",20,20,20.5,5.5,12,31,0.398497370398196,0
"6683fb33cc602af8407e62e9",97,"average",10,10,18.2,5.9464274989274,9,27,-0.125669583629514,0
"6683fb33cc602af8407e62e9",98,"average",10,10,36.2,5.9464274989274,27,45,-0.125669583629516,0
"6683fb33cc602af8407e62e9",99,"average",10,10,23.2,5.9464274989274,14,32,-0.125669583629514,0
"6683fb33cc602af8407e62e9",100,"average",20,20,21.5,5.5,13,32,0.398497370398196,0
"6683fb33cc602af8407e62e9",101,"average",20,20,18.5,5.5,10,29,0.398497370398196,0
"6683fb33cc602af8407e62e9",102,"average",20,20,15.5,5.5,7,26,0.398497370398196,0
"6683fb33cc602af8407e62e9",103,"average",2,2,23,4,19,27,0,0
"6683fb33cc602af8407e62e9",104,"average",10,10,14.2,5.9464274989274,5,23,-0.125669583629514,0
"6683fb33cc602af8407e62e9",105,"average",20,20,17.5,5.5,9,28,0.398497370398196,0
"6683fb33cc602af8407e62e9",106,"average",20,20,28.5,5.5,20,39,0.398497370398196,0
"6683fb33cc602af8407e62e9",107,"average",2,2,15,4,11,19,0,0
"6683fb33cc602af8407e62e9",108,"average",10,10,18.2,5.9464274989274,9,27,-0.125669583629514,0
"6683fb33cc602af8407e62e9",109,"average",2,2,31,4,27,35,0,0
"6683fb33cc602af8407e62e9",110,"average",2,2,25,4,21,29,0,0
"6683fb33cc602af8407e62e9",111,"average",2,2,36,4,32,40,0,0
"6683fb33cc602af8407e62e9",112,"average",10,10,28.2,5.9464274989274,19,37,-0.125669583629514,0
"6683fb33cc602af8407e62e9",113,"average",10,10,33.2,5.9464274989274,24,42,-0.125669583629516,0
"6683fb33cc602af8407e62e9",114,"average",20,20,29.5,5.5,21,40,0.398497370398196,0
"6683fb33cc602af8407e62e9",115,"average",20,20,19.5,5.5,11,30,0.398497370398196,0
"6683fb33cc602af8407e62e9",116,"average",20,20,24.5,5.5,16,35,0.398497370398196,0
"6143af8721d1445864c4f6c8",1,"average",4,4,9.5,6.53834841531101,1,19,0.206608321731383,1
"6143af8721d1445864c4f6c8",2,"average",2,2,37,7,30,44,0,0
"6143af8721d1445864c4f6c8",3,"average",2,2,5,3,2,8,0,0
"6143af8721d1445864c4f6c8",4,"average",7,7,7.85714285714286,6.3342283649701,1,18,0.724776913711032,1
"6143af8721d1445864c4f6c8",5,"average",3,3,12,6.53197264742181,4,20,0,0
"6143af8721d1445864c4f6c8",6,"average",10,10,11.3,4.12431812546026,5,18,0.230405250360871,0
"6143af8721d1445864c4f6c8",7,"average",3,3,37.6666666666667,6.18241233033047,29,43,-0.652012117044045,0
"6143af8721d1445864c4f6c8",8,"average",4,4,35.5,6.34428877022476,29,46,0.845872535392029,0
"6143af8721d1445864c4f6c8",9,"average",12,12,9.08333333333333,5.48419446125763,2,19,0.546023132115433,0
"6143af8721d1445864c4f6c8",10,"average",7,7,8,6.21059003408119,1,19,0.665529895010182,1
"6143af8721d1445864c4f6c8",11,"average",6,6,40.1666666666667,5.92780641459291,33,48,0.137268693151999,0
"6143af8721d1445864c4f6c8",12,"average",6,6,7.66666666666667,5.67646212197547,2,16,0.579120630280018,0
"6143af8721d1445864c4f6c8",13,"average",8,8,7.5,4.69041575982343,1,16,0.374312621328884,1
"6143af8721d1445864c4f6c8",14,"average",5,5,9.4,5.88557558782486,1,17,-0.0197766942078186,1
"6143af8721d1445864c4f6c8",15,"average",2,2,8,5,3,13,0,0
"6143af8721d1445864c4f6c8",16,"average",8,8,39.5,5.40832691319598,33,47,0.227569311271889,0
"6143af8721d1445864c4f6c8",17,"average",7,7,6.85714285714286,5.27605294646268,1,18,1.09576524674774,1
"6143af8721d1445864c4f6c8",18,"average",4,4,37.25,6.57171971404746,31,48,0.811594949532967,0
"6143af8721d1445864c4f6c8",19,"average",11,11,11.6363636363636,4.57806484073243,4,18,-0.214094940992977,0
"6143af8721d1445864c4f6c8",20,"average",9,9,41.4444444444444,5.35643146364175,29,48,-1.06213122702779,0
"6143af8721d1445864c4f6c8",21,"average",2,2,36,4,32,40,0,0
"6143af8721d1445864c4f6c8",22,"average",10,10,28.2,5.9464274989274,19,37,-0.125669583629514,0
"6143af8721d1445864c4f6c8",23,"average",20,20,33.5,5.5,25,44,0.398497370398196,0
"6143af8721d1445864c4f6c8",24,"average",2,2,34,4,30,38,0,0
"6143af8721d1445864c4f6c8",25,"average",10,10,30.2,5.9464274989274,21,39,-0.125669583629514,0
"6143af8721d1445864c4f6c8",26,"average",20,20,26.5,5.5,18,37,0.398497370398196,0
"6143af8721d1445864c4f6c8",27,"average",20,20,18.5,5.5,10,29,0.398497370398196,0
"6143af8721d1445864c4f6c8",28,"average",10,10,19.2,5.9464274989274,10,28,-0.125669583629514,0
"6143af8721d1445864c4f6c8",29,"average",2,2,26,4,22,30,0,0
"6143af8721d1445864c4f6c8",30,"average",2,2,24,4,20,28,0,0
"6143af8721d1445864c4f6c8",31,"average",20,20,12.5,5.5,4,23,0.398497370398196,0
"6143af8721d1445864c4f6c8",32,"average",20,20,12.5,5.5,4,23,0.398497370398196,0
"6143af8721d1445864c4f6c8",33,"average",20,20,32.5,5.5,24,43,0.398497370398196,0
"6143af8721d1445864c4f6c8",34,"average",10,10,17.2,5.9464274989274,8,26,-0.125669583629514,0
"6143af8721d1445864c4f6c8",35,"average",20,20,19.5,5.5,11,30,0.398497370398196,0
"6143af8721d1445864c4f6c8",36,"average",10,10,24.2,5.9464274989274,15,33,-0.125669583629514,0
"6143af8721d1445864c4f6c8",37,"average",10,10,21.2,5.9464274989274,12,30,-0.125669583629514,0
"6143af8721d1445864c4f6c8",38,"average",20,20,14.5,5.5,6,25,0.398497370398196,0
"6143af8721d1445864c4f6c8",39,"average",2,2,23,4,19,27,0,0
"6143af8721d1445864c4f6c8",40,"average",2,2,17,4,13,21,0,0
"6143af8721d1445864c4f6c8",41,"average",10,10,28.2,5.9464274989274,19,37,-0.125669583629514,0
"6143af8721d1445864c4f6c8",42,"average",10,10,34.2,5.9464274989274,25,43,-0.125669583629516,0
"6143af8721d1445864c4f6c8",43,"average",10,10,33.2,5.9464274989274,24,42,-0.125669583629516,0
"6143af8721d1445864c4f6c8",44,"average",2,2,30,4,26,34,0,0
"6143af8721d1445864c4f6c8",45,"average",10,10,25.2,5.9464274989274,16,34,-0.125669583629514,0
"6143af8721d1445864c4f6c8",46,"average",20,20,16.5,5.5,8,27,0.398497370398196,0
"6143af8721d1445864c4f6c8",47,"average",10,10,19.2,5.9464274989274,10,28,-0.125669583629514,0
"6143af8721d1445864c4f6c8",48,"average",2,2,24,4,20,28,0,0
"6143af8721d1445864c4f6c8",49,"average",2,2,29,4,25,33,0,0
"6143af8721d1445864c4f6c8",50,"average",2,2,20,4,16,24,0,0
"6143af8721d1445864c4f6c8",51,"average",2,2,35,4,31,39,0,0
"6143af8721d1445864c4f6c8",52,"average",2,2,35,4,31,39,0,0
"6143af8721d1445864c4f6c8",53,"average",2,2,34,4,30,38,0,0
"6143af8721d1445864c4f6c8",54,"average",20,20,17.5,5.5,9,28,0.398497370398196,0
"6143af8721d1445864c4f6c8",55,"average",20,20,24.5,5.5,16,35,0.398497370398196,0
"6143af8721d1445864c4f6c8",56,"average",20,20,24.5,5.5,16,35,0.398497370398196,0
"6143af8721d1445864c4f6c8",57,"average",2,2,27,4,23,31,0,0
"6143af8721d1445864c4f6c8",58,"average",20,20,14.5,5.5,6,25,0.398497370398196,0
"6143af8721d1445864c4f6c8",59,"average",2,2,17,4,13,21,0,0
"6143af8721d1445864c4f6c8",60,"average",10,10,17.2,5.9464274989274,8,26,-0.125669583629514,0
"6143af8721d1445864c4f6c8",61,"average",10,10,28.2,5.9464274989274,19,37,-0.125669583629514,0
"6143af8721d1445864c4f6c8",62,"average",10,10,18.2,5.9464274989274,9,27,-0.125669583629514,0
"6143af8721d1445864c4f6c8",63,"average",10,10,16.2,5.9464274989274,7,25,-0.125669583629514,0
"6143af8721d1445864c4f6c8",64,"average",2,2,20,4,16,24,0,0
"6143af8721d1445864c4f6c8",65,"average",20,20,29.5,5.5,21,40,0.398497370398196,0
"6143af8721d1445864c4f6c8",66,"average",10,10,22.2,5.9464274989274,13,31,-0.125669583629514,0
"6143af8721d1445864c4f6c8",67,"average",20,20,26.5,5.5,18,37,0.398497370398196,0
"6143af8721d1445864c4f6c8",68,"average",20,20,26.5,5.5,18,37,0.398497370398196,0
"6143af8721d1445864c4f6c8",69,"average",2,2,33,4,29,37,0,0
"6143af8721d1445864c4f6c8",70,"average",2,2,19,4,15,23,0,0
"6143af8721d1445864c4f6c8",71,"average",20,20,17.5,5.5,9,28,0.398497370398196,0
"6143af8721d1445864c4f6c8",72,"average",10,10,35.2,5.9464274989274,26,44,-0.125669583629516,0
"6143af8721d1445864c4f6c8",73,"average",10,10,32.2,5.9464274989274,23,41,-0.125669583629516,0
"6143af8721d1445864c4f6c8",74,"average",20,20,21.5,5.5,13,32,0.398497370398196,0
"6143af8721d1445864c4f6c8",75,"average",10,10,18.2,5.9464274989274,9,27,-0.125669583629514,0
"6143af8721d1445864c4f6c8",76,"average",10,10,34.2,5.9464274989274,25,43,-0.125669583629516,0
"6143af8721d1445864c4f6c8",77,"average",20,20,22.5,5.5,14,33,0.398497370398196,0
"6143af8721d1445864c4f6c8",78,"average",20,20,18.5,5.5,10,29,0.398497370398196,0
"6143af8721d1445864c4f6c8",79,"average",20,20,34.5,5.5,26,45,0.398497370398196,0
"6143af8721d1445864c4f6c8",80,"average",10,10,29.2,5.9464274989274,20,38,-0.125669583629514,0
"6143af8721d1445864c4f6c8",81,"average",20,20,24.5,5.5,16,35,0.398497370398196,0
"6143af8721d1445864c4f6c8",82,"average",20,20,34.5,5.5,26,45,0.398497370398196,0
"6143af8721d1445864c4f6c8",83,"average",20,20,27.5,5.5,19,38,0.398497370398196,0
"6143af8721d1445864c4f6c8",84,"average",20,20,12.5,5.5,4,23,0.398497370398196,0
"6143af8721d1445864c4f6c8",85,"average",2,2,17,4,13,21,0,0
"6143af8721d1445864c4f6c8",86,"average",20,20,15.5,5.5,7,26,0.398497370398196,0
"6143af8721d1445864c4f6c8",87,"average",2,2,19,4,15,23,0,0
"6143af8721d1445864c4f6c8",88,"average",2,2,35,4,31,39,0,0
"6143af8721d1445864c4f6c8",89,"average",20,20,26.5,5.5,18,37,0.398497370398196,0
"6143af8721d1445864c4f6c8",90,"average",2,2,24,4,20,28,0,0
"6143af8721d1445864c4f6c8",91,"average",10,10,35.2,5.9464274989274,26,44,-0.125669583629516,0
"6143af8721d1445864c4f6c8",92,"average",10,10,32.2,5.9464274989274,23,41,-0.125669583629516,0
"6143af8721d1445864c4f6c8",93,"average",20,20,26.5,5.5,18,37,0.398497370398196,0
"6143af8721d1445864c4f6c8",94,"average",2,2,33,4,29,37,0,0
"6143af8721d1445864c4f6c8",95,"average",10,10,16.2,5.9464274989274,7,25,-0.125669583629514,0
"6143af8721d1445864c4f6c8",96,"average",2,2,27,4,23,31,0,0
"6143af8721d1445864c4f6c8",97,"average",20,20,22.5,5.5,14,33,0.398497370398196,0
"6143af8721d1445864c4f6c8",98,"average",20,20,19.5,5.5,11,30,0.398497370398196,0
"6143af8721d1445864c4f6c8",99,"average",10,10,30.2,5.9464274989274,21,39,-0.125669583629514,0
"6143af8721d1445864c4f6c8",100,"average",20,20,34.5,5.5,26,45,0.398497370398196,0
"6143af8721d1445864c4f6c8",101,"average",10,10,20.2,5.9464274989274,11,29,-0.125669583629514,0
"6143af8721d1445864c4f6c8",102,"average",10,10,14.2,5.9464274989274,5,23,-0.125669583629514,0
"6143af8721d1445864c4f6c8",103,"average",2,2,29,4,25,33,0,0
"6143af8721d1445864c4f6c8",104,"average",2,2,29,4,25,33,0,0
"6143af8721d1445864c4f6c8",105,"average",2,2,31,4,27,35,0,0
"6143af8721d1445864c4f6c8",106,"average",10,10,20.2,5.9464274989274,11,29,-0.125669583629514,0
"6143af8721d1445864c4f6c8",107,"average",2,2,29,4,25,33,0,0
"6143af8721d1445864c4f6c8",108,"average",10,10,23.2,5.9464274989274,14,32,-0.125669583629514,0
"6143af8721d1445864c4f6c8",109,"average",20,20,21.5,5.5,13,32,0.398497370398196,0
"6143af8721d1445864c4f6c8",110,"average",2,2,25,4,21,29,0,0
"6143af8721d1445864c4f6c8",111,"average",10,10,16.2,5.9464274989274,7,25,-0.125669583629514,0
"6143af8721d1445864c4f6c8",112,"average",2,2,33,4,29,37,0,0
"6143af8721d1445864c4f6c8",113,"average",10,10,17.2,5.9464274989274,8,26,-0.125669583629514,0
"6143af8721d1445864c4f6c8",114,"average",2,2,23,4,19,27,0,0
"6143af8721d1445864c4f6c8",115,"average",2,2,32,4,28,36,0,0
"6143af8721d1445864c4f6c8",116,"average",10,10,30.2,5.9464274989274,21,39,-0.125669583629514,0
"6627e29477d23bd171a6728a",1,"average",4,4,13.25,6.29980158417708,4,20,-0.388088713127804,0
"6627e29477d23bd171a6728a",2,"average",2,2,38.5,5.5,33,44,0,0
"6627e29477d23bd171a6728a",3,"average",7,7,35.7142857142857,5.06287004190553,29,43,0.140858507279221,0
"6627e29477d23bd171a6728a",4,"average",12,12,37.0833333333333,6.11634876558084,29,48,0.355010714590947,0
"6627e29477d23bd171a6728a",5,"average",5,5,7.8,2.56124969497314,4,11,-0.205692271755725,0
"6627e29477d23bd171a6728a",6,"average",11,11,38.9090909090909,5.08928545537397,31,48,0.284631300300585,0
"6627e29477d23bd171a6728a",7,"average",2,2,12,6,6,18,0,0
"6627e29477d23bd171a6728a",8,"average",6,6,11.3333333333333,6.31576510716547,2,20,0.0135252765696854,0
"6627e29477d23bd171a6728a",9,"average",5,5,10.4,5.2,5,20,0.974965862539827,0
"6627e29477d23bd171a6728a",10,"average",3,3,40.3333333333333,7.31816613336672,30,46,-0.697217201821332,0
"6627e29477d23bd171a6728a",11,"average",4,4,37,3.24037034920393,33,42,0.440866714177405,0
"6627e29477d23bd171a6728a",12,"average",12,12,38.4166666666667,5.70757294205592,30,47,0.0383142124909938,0
"6627e29477d23bd171a6728a",13,"average",8,8,40.875,4.48434777866302,32,46,-0.741117044766191,0
"6627e29477d23bd171a6728a",14,"average",3,3,10.3333333333333,3.39934634239519,7,15,0.528004979218187,0
"6627e29477d23bd171a6728a",15,"average",12,12,9.41666666666667,5.46897816984327,1,19,0.18008292619772,1
"6627e29477d23bd171a6728a",16,"average",12,12,11.1666666666667,5.565269285688,3,19,-0.0424907285967948,0
"6627e29477d23bd171a6728a",17,"average",8,8,39.375,6.42139976952066,29,48,-0.162648292538992,0
"6627e29477d23bd171a6728a",18,"average",9,9,11.1111111111111,5.04302476351565,3,17,-0.533061360147653,0
"6627e29477d23bd171a6728a",19,"average",5,5,9.8,5.63560112144215,3,17,0.00482717453568408,0
"6627e29477d23bd171a6728a",20,"average",3,3,40,6.97614984548545,31,48,-0.212072860755985,0
"6627e29477d23bd171a6728a",21,"average",2,2,16,4,12,20,0,0
"6627e29477d23bd171a6728a",22,"average",20,20,27.5,5.5,19,38,0.398497370398196,0
"6627e29477d23bd171a6728a",23,"average",20,20,19.5,5.5,11,30,0.398497370398196,0
"6627e29477d23bd171a6728a",24,"average",20,20,13.5,5.5,5,24,0.398497370398196,0
"6627e29477d23bd171a6728a",25,"average",2,2,24,4,20,28,0,0
"6627e29477d23bd171a6728a",26,"average",20,20,24.5,5.5,16,35,0.398497370398196,0
"6627e29477d23bd171a6728a",27,"average",2,2,23,4,19,27,0,0
"6627e29477d23bd171a6728a",28,"average",10,10,25.2,5.9464274989274,16,34,-0.125669583629514,0
"6627e29477d23bd171a6728a",29,"average",10,10,18.2,5.9464274989274,9,27,-0.125669583629514,0
"6627e29477d23bd171a6728a",30,"average",10,10,32.2,5.9464274989274,23,41,-0.125669583629516,0
"6627e29477d23bd171a6728a",31,"average",20,20,18.5,5.5,10,29,0.398497370398196,0
"6627e29477d23bd171a6728a",32,"average",10,10,21.2,5.9464274989274,12,30,-0.125669583629514,0
"6627e29477d23bd171a6728a",33,"average",10,10,26.2,5.9464274989274,17,35,-0.125669583629514,0
"6627e29477d23bd171a6728a",34,"average",20,20,22.5,5.5,14,33,0.398497370398196,0
"6627e29477d23bd171a6728a",35,"average",2,2,18,4,14,22,0,0
"6627e29477d23bd171a6728a",36,"average",20,20,34.5,5.5,26,45,0.398497370398196,0
"6627e29477d23bd171a6728a",37,"average",10,10,20.2,5.9464274989274,11,29,-0.125669583629514,0
"6627e29477d23bd171a6728a",38,"average",2,2,32,4,28,36,0,0
"6627e29477d23bd171a6728a",39,"average",2,2,24,4,20,28,0,0
"6627e29477d23bd171a6728a",40,"average",2,2,31,4,27,35,0,0
"6627e29477d23bd171a6728a",41,"average",10,10,34.2,5.9464274989274,25,43,-0.125669583629516,0
"6627e29477d23bd171a6728a",42,"average",10,10,26.2,5.9464274989274,17,35,-0.125669583629514,0
"6627e29477d23bd171a6728a",43,"average",20,20,17.5,5.5,9,28,0.398497370398196,0
"6627e29477d23bd171a6728a",44,"average",10,10,16.2,5.9464274989274,7,25,-0.125669583629514,0
"6627e29477d23bd171a6728a",45,"average",10,10,26.2,5.9464274989274,17,35,-0.125669583629514,0
"6627e29477d23bd171a6728a",46,"average",20,20,17.5,5.5,9,28,0.398497370398196,0
"6627e29477d23bd171a6728a",47,"average",10,10,23.2,5.9464274989274,14,32,-0.125669583629514,0
"6627e29477d23bd171a6728a",48,"average",20,20,15.5,5.5,7,26,0.398497370398196,0
"6627e29477d23bd171a6728a",49,"average",10,10,22.2,5.9464274989274,13,31,-0.125669583629514,0
"6627e29477d23bd171a6728a",50,"average",2,2,35,4,31,39,0,0
"6627e29477d23bd171a6728a",51,"average",2,2,20,4,16,24,0,0
"6627e29477d23bd171a6728a",52,"average",2,2,33,4,29,37,0,0
"6627e29477d23bd171a6728a",53,"average",2,2,23,4,19,27,0,0
"6627e29477d23bd171a6728a",54,"average",10,10,23.2,5.9464274989274,14,32,-0.125669583629514,0
"6627e29477d23bd171a6728a",55,"average",2,2,24,4,20,28,0,0
"6627e29477d23bd171a6728a",56,"average",2,2,26,4,22,30,0,0
"6627e29477d23bd171a6728a",57,"average",20,20,19.5,5.5,11,30,0.398497370398196,0
"6627e29477d23bd171a6728a",58,"average",10,10,24.2,5.9464274989274,15,33,-0.125669583629514,0
"6627e29477d23bd171a6728a",59,"average",20,20,28.5,5.5,20,39,0.398497370398196,0
"6627e29477d23bd171a6728a",60,"average",10,10,34.2,5.9464274989274,25,43,-0.125669583629516,0
"6627e29477d23bd171a6728a",61,"average",10,10,28.2,5.9464274989274,19,37,-0.125669583629514,0
