"experiment","analysis","effect","df1","df2","MSE","F","ges","p"
"exp2_batch2","exaggeration","condition",1,102,0.0111836567262965,2.63962864417431,0.0137816799900828,0.107314127601482
"exp2_batch2","exaggeration","array_length",1.93959829530411,197.839026121019,0.0049119284264875,9.52666573416457,0.0411943605279783,0.00013390871546167
"exp2_batch2","exaggeration","condition:array_length",1.93959829530411,197.839026121019,0.0049119284264875,2.69347342695356,0.0120014920712043,0.0718226936894492
