"experiment","condition","effect","Sum Sq","Mean Sq","df1","df2","F","p"
"exp2_batch2","experience","meanVal_c",47015.0677348662,47015.0677348662,1,136.020649474225,1881.73633258983,1.55317836921507e-81
"exp2_batch2","experience","array_length",4290.77078039643,2145.38539019821,2,4194.8148044861,85.8671449525432,2.82820704622151e-37
"exp2_batch2","experience","meanVal_c:array_length",173.871502985792,86.9357514928961,2,97.2495198140972,3.47952624694116,0.0347120419291144
"exp2_batch2","average","meanVal_c",37320.6518289903,37320.6518289903,1,167.604681570002,1950.17984507989,3.0941469328265e-94
"exp2_batch2","average","array_length",3564.51592785301,1782.2579639265,2,5092.06372860773,93.1313733722808,1.88688582294493e-40
"exp2_batch2","average","meanVal_c:array_length",204.814005913213,102.407002956606,2,109.310538121048,5.35124825997483,0.00606503491250014
