"difference","experiment","condition","array_length","two_stage","two_stage_se","lmm","lmm_se"
0.0035965328652996,"exp2_batch2","average","2",0.831715654969882,0.0319051682626535,0.828119122104582,0.0309998713398078
0.00112252535103441,"exp2_batch2","average","10",0.690930211603524,0.0286691983324351,0.68980768625249,0.0322388167924565
-0.00239324837785104,"exp2_batch2","average","20",0.755766785238908,0.0297335329815338,0.758160033616759,0.0299630319675583
0.0031213310405197,"exp2_batch2","experience","2",0.967457508142733,0.0359036688274607,0.964336177102214,0.0344080623100338
0.0014576454300268,"exp2_batch2","experience","10",0.828104903842834,0.0382972465113063,0.826647258412807,0.0354039728086812
0.0128745994954425,"exp2_batch2","experience","20",0.926492059776391,0.0334016887494653,0.913617460280948,0.0333383119034309
