"participant_id","condition","array_length","n_sides","n_low","n_high","inward_low","inward_high","inward"
"average.680d85e020df383491477a41","average","10",2,12,6,0.583333333333334,8.16666666666667,4.375
"average.680d85e020df383491477a41","average","20",2,6,11,0.5,9.27272727272727,4.88636363636364
"experience.56802e5fc5767f00121cc6a0","experience","2",2,6,9,-6.16666666666667,9.44444444444444,1.63888888888889
"experience.56802e5fc5767f00121cc6a0","experience","10",2,8,8,-0.25,2.875,1.3125
"experience.56802e5fc5767f00121cc6a0","experience","20",2,9,6,-2.11111111111111,-1.33333333333333,-1.72222222222222
"experience.56d39b96da2aaa000dab6178","experience","2",2,7,12,-1.71428571428571,4.16666666666667,1.22619047619048
"experience.56d39b96da2aaa000dab6178","experience","10",2,8,6,0.75,4.83333333333333,2.79166666666667
"experience.56d39b96da2aaa000dab6178","experience","20",2,6,13,-1.66666666666667,4.46153846153846,1.3974358974359
"experience.59014ee029f42300013cc5b7","experience","2",2,10,5,-1.1,-2.6,-1.85
"experience.59014ee029f42300013cc5b7","experience","10",2,7,8,0.571428571428572,-6,-2.71428571428571
"experience.59014ee029f42300013cc5b7","experience","20",2,10,6,-4.1,-1.5,-2.8
"experience.5ae12548dee8590001b08925","experience","2",2,8,5,-2.375,2.2,-0.0874999999999999
"experience.5ae12548dee8590001b08925","experience","10",2,8,6,-0.625,-1.33333333333333,-0.979166666666667
"experience.5ae12548dee8590001b08925","experience","20",2,9,7,-0.666666666666667,3.85714285714286,1.5952380952381
"experience.5baa535fa3c9170001156197","experience","2",2,9,7,1.66666666666667,2.85714285714286,2.26190476190476
"experience.5baa535fa3c9170001156197","experience","10",2,9,9,0.333333333333333,2,1.16666666666667
"experience.5baa535fa3c9170001156197","experience","20",2,9,4,-4.55555555555556,1.5,-1.52777777777778
"experience.5cd6c1197b871a0001b13589","experience","2",2,13,5,-1.76923076923077,12.4,5.31538461538462
"experience.5cd6c1197b871a0001b13589","experience","10",2,10,8,3.2,14.25,8.725
"experience.5cd6c1197b871a0001b13589","experience","20",2,10,5,2.2,8,5.1
"experience.5d0c2e061c7a8f0016e3d263","experience","2",2,9,7,-4.33333333333333,5.57142857142857,0.619047619047619
"experience.5d0c2e061c7a8f0016e3d263","experience","10",2,8,7,-1.125,7.57142857142857,3.22321428571429
"experience.5d0c2e061c7a8f0016e3d263","experience","20",2,11,9,-1.90909090909091,6.55555555555556,2.32323232323232
"experience.5d1a2f59d79f260017add4a3","experience","2",2,8,9,0.625,3.44444444444444,2.03472222222222
"experience.5d1a2f59d79f260017add4a3","experience","10",2,9,9,5.77777777777778,1.77777777777778,3.77777777777778
"experience.5d1a2f59d79f260017add4a3","experience","20",2,5,9,-0.4,3.88888888888889,1.74444444444444
"experience.5d4a41890e604c00011ade8b","experience","2",2,7,9,-4.85714285714286,4.11111111111111,-0.373015873015873
"experience.5d4a41890e604c00011ade8b","experience","10",2,6,10,-0.5,0.4,-0.0500000000000001
"experience.5d4a41890e604c00011ade8b","experience","20",2,8,5,-1.625,-1.2,-1.4125
"experience.5d4c78071b920f00198e8533","experience","2",2,4,9,-4,0.111111111111111,-1.94444444444444
"experience.5d4c78071b920f00198e8533","experience","10",2,10,5,-0.2,3.8,1.8
"experience.5d4c78071b920f00198e8533","experience","20",2,6,7,0.5,0.428571428571428,0.464285714285714
"experience.5dd7d4d5d3ac2a92dfbb40d5","experience","2",2,4,5,-2.5,13,5.25
"experience.5dd7d4d5d3ac2a92dfbb40d5","experience","10",2,5,13,-0.2,5.23076923076923,2.51538461538462
"experience.5dd7d4d5d3ac2a92dfbb40d5","experience","20",2,10,7,-0.6,5,2.2
"experience.5e0b388b15ef4037cebdecc9","experience","2",2,9,6,-3.66666666666667,-1.16666666666667,-2.41666666666667
"experience.5e0b388b15ef4037cebdecc9","experience","10",2,9,8,-0.666666666666667,4.125,1.72916666666667
"experience.5e0b388b15ef4037cebdecc9","experience","20",2,7,11,-4.28571428571429,2.45454545454545,-0.915584415584416
"experience.5f2f8574ff256b37b1970220","experience","2",2,8,9,-1.375,5.33333333333333,1.97916666666667
"experience.5f2f8574ff256b37b1970220","experience","10",2,8,6,-1.75,6.66666666666667,2.45833333333333
"experience.5f2f8574ff256b37b1970220","experience","20",2,10,8,-4,10.25,3.125
"experience.5f7a28b8bedcf2112ebd1289","experience","2",2,6,5,-5.83333333333333,7.2,0.683333333333334
"experience.5f7a28b8bedcf2112ebd1289","experience","10",2,6,9,-4.83333333333333,8.33333333333333,1.75
"experience.5f7a28b8bedcf2112ebd1289","experience","20",2,7,9,-5,6,0.5
"experience.60132d398c19b319aacdbbb2","experience","2",2,4,9,-2.75,1.33333333333333,-0.708333333333333
"experience.60132d398c19b319aacdbbb2","experience","10",2,6,10,-4.66666666666667,4.7,0.016666666666667
"experience.60132d398c19b319aacdbbb2","experience","20",2,9,8,-2.77777777777778,-3.75,-3.26388888888889
"experience.601478ee2d7cc94b1f1855ec","experience","2",2,12,7,-0.416666666666667,3.42857142857143,1.50595238095238
"experience.601478ee2d7cc94b1f1855ec","experience","10",2,11,8,3.81818181818182,-1.25,1.28409090909091
"experience.601478ee2d7cc94b1f1855ec","experience","20",2,10,8,-0.9,-0.75,-0.825
"experience.60fe0b73bbb479e45039b320","experience","2",2,7,8,-5.42857142857143,0.125,-2.65178571428571
"experience.60fe0b73bbb479e45039b320","experience","10",2,8,7,1.75,-2.57142857142857,-0.410714285714286
"experience.60fe0b73bbb479e45039b320","experience","20",2,8,9,3.625,0.333333333333333,1.97916666666667
"experience.610036d6b6496ca7c4dbdb1b","experience","2",2,6,7,-3,-1.42857142857143,-2.21428571428571
"experience.610036d6b6496ca7c4dbdb1b","experience","10",2,2,9,11,-5.11111111111111,2.94444444444444
"experience.610036d6b6496ca7c4dbdb1b","experience","20",2,4,10,2,-3.7,-0.85
"experience.61082e086188b2dd15182697","experience","2",2,5,7,1,5.28571428571429,3.14285714285714
"experience.61082e086188b2dd15182697","experience","10",2,10,9,4.5,4.44444444444444,4.47222222222222
"experience.61082e086188b2dd15182697","experience","20",2,5,8,-2.8,6.375,1.7875
"experience.636d4527078f3ccc1f713265","experience","2",2,7,9,1.57142857142857,-3.66666666666667,-1.04761904761905
"experience.636d4527078f3ccc1f713265","experience","10",2,6,11,-2,-7.27272727272727,-4.63636363636364
"experience.636d4527078f3ccc1f713265","experience","20",2,8,3,-6.375,-5,-5.6875
"experience.63d13f416b2c25038c13007f","experience","2",2,8,7,0.375,2.42857142857143,1.40178571428571
"experience.63d13f416b2c25038c13007f","experience","10",2,9,8,1.77777777777778,3.25,2.51388888888889
"experience.63d13f416b2c25038c13007f","experience","20",2,9,9,-4.77777777777778,3.33333333333333,-0.722222222222222
"experience.6400e07f37c248e81cbc9d41","experience","2",2,6,9,-10.5,3.55555555555556,-3.47222222222222
"experience.6400e07f37c248e81cbc9d41","experience","10",2,9,9,-4,1.55555555555556,-1.22222222222222
"experience.6400e07f37c248e81cbc9d41","experience","20",2,5,6,-0.4,1.83333333333333,0.716666666666667
"experience.641363c9b6f7b3cb23a301f1","experience","2",2,8,12,-6,2.75,-1.625
"experience.641363c9b6f7b3cb23a301f1","experience","10",2,7,6,-2,3,0.5
"experience.641363c9b6f7b3cb23a301f1","experience","20",2,9,9,-3.44444444444444,7.44444444444444,2
"experience.6428c3d1aeb8d1cbe7e8cb78","experience","2",2,10,8,1.4,0.25,0.825
"experience.6428c3d1aeb8d1cbe7e8cb78","experience","10",2,13,9,6.69230769230769,-4.22222222222222,1.23504273504274
"experience.6428c3d1aeb8d1cbe7e8cb78","experience","20",2,9,5,3.11111111111111,-5.6,-1.24444444444444
"experience.642f6ac1b10ead55a45175ab","experience","2",2,7,13,-4,4.46153846153846,0.230769230769231
"experience.642f6ac1b10ead55a45175ab","experience","10",2,8,7,6.5,-0.857142857142857,2.82142857142857
"experience.642f6ac1b10ead55a45175ab","experience","20",2,7,12,4.14285714285714,-2.66666666666667,0.738095238095238
"experience.6463e139c1cfbd6321e08714","experience","2",2,4,11,1.25,4.18181818181818,2.71590909090909
"experience.6463e139c1cfbd6321e08714","experience","10",2,5,6,9,0.833333333333333,4.91666666666667
"experience.6463e139c1cfbd6321e08714","experience","20",2,8,7,-2.5,3,0.25
"experience.647652cb5644044df439e1fb","experience","2",2,11,8,-5.63636363636364,-3.125,-4.38068181818182
"experience.647652cb5644044df439e1fb","experience","10",2,8,10,2.375,-1.9,0.2375
"experience.647652cb5644044df439e1fb","experience","20",2,8,6,0.375,2.16666666666667,1.27083333333333
"experience.65a09ede5747bb3166d505a4","experience","2",2,7,7,-3.85714285714286,4.14285714285714,0.142857142857143
"experience.65a09ede5747bb3166d505a4","experience","10",2,10,13,-1.2,6,2.4
"experience.65a09ede5747bb3166d505a4","experience","20",2,6,7,-0.166666666666667,7.57142857142857,3.70238095238095
"experience.65cb708afe5755feaeec417f","experience","2",2,7,9,-3.14285714285714,5.11111111111111,0.984126984126984
"experience.65cb708afe5755feaeec417f","experience","10",2,7,11,1.42857142857143,3.72727272727273,2.57792207792208
"experience.65cb708afe5755feaeec417f","experience","20",2,8,8,-0.375,3.125,1.375
"experience.65ccfdf16bdcab83d5bd1163","experience","2",2,9,7,-1.66666666666667,4.28571428571429,1.30952380952381
"experience.65ccfdf16bdcab83d5bd1163","experience","10",2,6,7,2,-1,0.5
"experience.65ccfdf16bdcab83d5bd1163","experience","20",2,8,6,2.125,-1,0.5625
"experience.66045663fbc92e11eb7e557c","experience","2",2,8,10,-1.75,1.9,0.075
"experience.66045663fbc92e11eb7e557c","experience","10",2,8,5,5.75,-2.8,1.475
"experience.66045663fbc92e11eb7e557c","experience","20",2,11,7,7.09090909090909,-2.28571428571429,2.4025974025974
"experience.663a6537d8be42a9bd890765","experience","2",2,5,8,-2.4,3.75,0.675
"experience.663a6537d8be42a9bd890765","experience","10",2,11,5,-2.90909090909091,3,0.0454545454545454
"experience.663a6537d8be42a9bd890765","experience","20",2,4,8,-2.5,6,1.75
"experience.6648acc2d8f61a601c3a37ac","experience","2",2,8,8,0.125,0.75,0.4375
"experience.6648acc2d8f61a601c3a37ac","experience","10",2,11,9,5.54545454545455,-3.11111111111111,1.21717171717172
"experience.6648acc2d8f61a601c3a37ac","experience","20",2,4,8,7.5,0.75,4.125
"experience.666b836f18949a2e08b6c741","experience","2",2,5,11,-6.6,12.9090909090909,3.15454545454546
"experience.666b836f18949a2e08b6c741","experience","10",2,9,8,-1.66666666666667,14,6.16666666666667
"experience.666b836f18949a2e08b6c741","experience","20",2,10,12,-3.9,12.6666666666667,4.38333333333333
"experience.66759eb2274a4f10deeba339","experience","2",2,5,4,-0.6,3.75,1.575
"experience.66759eb2274a4f10deeba339","experience","10",2,8,6,0.5,-3.33333333333333,-1.41666666666667
"experience.66759eb2274a4f10deeba339","experience","20",2,7,11,-1.42857142857143,3.18181818181818,0.876623376623377
"experience.66c26b01a3d551a7d8bd342c","experience","2",2,9,6,2.22222222222222,-3.83333333333333,-0.805555555555555
"experience.66c26b01a3d551a7d8bd342c","experience","10",2,7,5,5,-5.2,-0.100000000000001
"experience.66c26b01a3d551a7d8bd342c","experience","20",2,6,7,0.166666666666666,-5.71428571428571,-2.77380952380952
"experience.66d88375799e00b593a8655f","experience","2",2,6,8,0.166666666666667,3.75,1.95833333333333
"experience.66d88375799e00b593a8655f","experience","10",2,11,5,3.18181818181818,4.2,3.69090909090909
"experience.66d88375799e00b593a8655f","experience","20",2,6,11,2.66666666666667,5.63636363636364,4.15151515151515
"experience.66dbd5f3eec0242b9d2ce9f2","experience","2",2,7,7,1.57142857142857,-1.14285714285714,0.214285714285714
"experience.66dbd5f3eec0242b9d2ce9f2","experience","10",2,8,7,4.5,-0.428571428571429,2.03571428571429
