"experiment","analysis","effect","df1","df2","MSE","F","ges","p"
"short_exposure","matched_tail_ratio","array_length",1.89066012823363,60.501124103476,0.0155366797584488,0.0234306103425559,0.000295385378615444,0.972441131500924
