"difference","experiment","condition","array_length","two_stage","two_stage_se","lmm","lmm_se"
0.00357316021269061,"short_exposure","experience","2",0.919342273598003,0.0411060711653278,0.915769113385312,0.0367454413532002
-0.00453545085443785,"short_exposure","experience","10",0.831362160285897,0.0355817293038333,0.835897611140335,0.0367562721930752
0.00755951503798769,"short_exposure","experience","20",0.86502428871282,0.0388131833823518,0.857464773674832,0.0370153335309956
