"experiment","condition","array_length","slope","SE","df","ci_low","ci_high","t.ratio","p.value"
"short_exposure","experience","2",0.915769113385312,0.0367454413532002,58.3516403388706,0.842224557226766,0.989313669543859,24.9219788812131,8.53654418664656e-33
"short_exposure","experience","10",0.835897611140335,0.0367562721930752,58.4179310473389,0.762333143924597,0.909462078356073,22.7416318703238,1.04221593460817e-30
"short_exposure","experience","20",0.857464773674832,0.0370153335309956,60.097699078155,0.783425558255036,0.931503989094628,23.1651235279784,1.19365900939372e-31
