"participant_id","condition","array_length","band","n_trials","dist","inward"
"experience.65a2bc0d60b1e46f4e1d3cc8","experience","10","middle",22,2.79249011857707,-0.590909090909091
"experience.65a2bc0d60b1e46f4e1d3cc8","experience","20","extreme",14,8.82608695652174,-0.714285714285714
"experience.65a2bc0d60b1e46f4e1d3cc8","experience","20","middle",16,2.90217391304348,0.75
"experience.65b98fe25e75b5acc3f44626","experience","2","extreme",11,8.28152492668622,-5.09090909090909
"experience.65b98fe25e75b5acc3f44626","experience","2","middle",20,2.46989247311828,-0.45
"experience.65b98fe25e75b5acc3f44626","experience","10","extreme",22,7.92717497556207,-0.954545454545454
"experience.65b98fe25e75b5acc3f44626","experience","10","middle",9,2.18876941457587,-2.88888888888889
"experience.65b98fe25e75b5acc3f44626","experience","20","extreme",17,7.99430740037951,0.705882352941176
"experience.65b98fe25e75b5acc3f44626","experience","20","middle",14,3.08602150537634,1.57142857142857
"experience.662a5d4dabae70ece2dfcc21","experience","2","extreme",15,9.26436781609195,0.533333333333333
"experience.662a5d4dabae70ece2dfcc21","experience","2","middle",14,2.28571428571429,-1
"experience.662a5d4dabae70ece2dfcc21","experience","10","extreme",15,7.93563218390805,0.0666666666666666
"experience.662a5d4dabae70ece2dfcc21","experience","10","middle",16,2.8764367816092,1.25
"experience.662a5d4dabae70ece2dfcc21","experience","20","extreme",17,8.23597025016903,-0.176470588235294
"experience.662a5d4dabae70ece2dfcc21","experience","20","middle",10,2.70229885057471,2.2
"experience.662c1b87d84d0f2111bb3a56","experience","2","extreme",20,7.89193548387097,1.6
"experience.662c1b87d84d0f2111bb3a56","experience","2","middle",11,3.05571847507331,-4.45454545454546
"experience.662c1b87d84d0f2111bb3a56","experience","10","extreme",17,9.14990512333966,1.88235294117647
"experience.662c1b87d84d0f2111bb3a56","experience","10","middle",13,1.95533498759305,2
"experience.662c1b87d84d0f2111bb3a56","experience","20","extreme",14,8.27880184331797,2.71428571428571
"experience.662c1b87d84d0f2111bb3a56","experience","20","middle",18,3.11469534050179,-0.166666666666667
"experience.6644cf0a2e641bfd221ac4af","experience","2","extreme",16,8.60733695652174,1.75
"experience.6644cf0a2e641bfd221ac4af","experience","2","middle",15,2.95724637681159,0.866666666666666
"experience.6644cf0a2e641bfd221ac4af","experience","10","extreme",14,8.5916149068323,1.85714285714286
"experience.6644cf0a2e641bfd221ac4af","experience","10","middle",17,2.08759590792839,0.705882352941176
"experience.6644cf0a2e641bfd221ac4af","experience","20","extreme",21,8.32971014492754,1.0952380952381
"experience.6644cf0a2e641bfd221ac4af","experience","20","middle",9,2.67512077294686,0.222222222222222
"experience.6674d66310b6684b86ddf7b9","experience","2","extreme",18,8.05555555555556,3.94444444444444
"experience.6674d66310b6684b86ddf7b9","experience","2","middle",12,3.25,1.08333333333333
"experience.6674d66310b6684b86ddf7b9","experience","10","extreme",17,7.9898798228969,2.82352941176471
"experience.6674d66310b6684b86ddf7b9","experience","10","middle",14,3.29953917050691,-0.857142857142857
"experience.6674d66310b6684b86ddf7b9","experience","20","extreme",15,8.24731182795699,7.93333333333333
"experience.6674d66310b6684b86ddf7b9","experience","20","middle",17,3.44908285895003,0.705882352941177
"experience.669aed56568d11bad784de3b","experience","2","extreme",14,7.91013824884793,1.57142857142857
"experience.669aed56568d11bad784de3b","experience","2","middle",17,3.90512333965844,2.52941176470588
"experience.669aed56568d11bad784de3b","experience","10","extreme",17,8.15370018975332,-3.35294117647059
"experience.669aed56568d11bad784de3b","experience","10","middle",15,2.80860215053763,0.933333333333333
"experience.669aed56568d11bad784de3b","experience","20","extreme",15,7.73978494623656,-1.33333333333333
"experience.669aed56568d11bad784de3b","experience","20","middle",15,2.89247311827957,0.533333333333333
"experience.66b68e2b2c21a7ed557cf866","experience","2","extreme",16,8.44946808510638,-1.1875
"experience.66b68e2b2c21a7ed557cf866","experience","2","middle",15,2.67730496453901,-0.8
"experience.66b68e2b2c21a7ed557cf866","experience","10","extreme",15,8.46028368794326,-1.06666666666667
"experience.66b68e2b2c21a7ed557cf866","experience","10","middle",17,2.34730913642053,0
"experience.66b68e2b2c21a7ed557cf866","experience","20","extreme",15,8.3354609929078,-0.533333333333333
"experience.66b68e2b2c21a7ed557cf866","experience","20","middle",16,2.13297872340426,0.5625
"experience.66d1a34290c0181302a08f66","experience","2","extreme",15,8.94315789473684,1.13333333333333
"experience.66d1a34290c0181302a08f66","experience","2","middle",17,3.12631578947368,-0.176470588235295
"experience.66d1a34290c0181302a08f66","experience","10","extreme",11,8.67655502392345,-0.272727272727273
"experience.66d1a34290c0181302a08f66","experience","10","middle",21,2.59248120300752,1.28571428571429
"experience.66d1a34290c0181302a08f66","experience","20","extreme",15,8.57052631578947,0.2
"experience.66d1a34290c0181302a08f66","experience","20","middle",16,2.09934210526316,-1.5
"experience.66e9cc5fb04f5ba6d8b5a3f1","experience","2","extreme",19,8.4070548712206,4.57894736842105
"experience.66e9cc5fb04f5ba6d8b5a3f1","experience","2","middle",13,2.17430441898527,1.46153846153846
"experience.66e9cc5fb04f5ba6d8b5a3f1","experience","10","extreme",13,9.25613747954174,4.92307692307692
"experience.66e9cc5fb04f5ba6d8b5a3f1","experience","10","middle",18,2.82624113475177,1.27777777777778
"experience.66e9cc5fb04f5ba6d8b5a3f1","experience","20","extreme",16,7.97074468085106,2.5625
"experience.66e9cc5fb04f5ba6d8b5a3f1","experience","20","middle",15,2.95106382978723,0.0666666666666669
"experience.676f2ff678d74407b518207d","experience","2","extreme",17,8.09449311639549,4
"experience.676f2ff678d74407b518207d","experience","2","middle",14,2.19908814589666,-0.5
"experience.676f2ff678d74407b518207d","experience","10","extreme",12,9,4.33333333333333
"experience.676f2ff678d74407b518207d","experience","10","middle",19,3.13717805151176,1.10526315789474
"experience.676f2ff678d74407b518207d","experience","20","extreme",18,8.36643026004728,2.27777777777778
"experience.676f2ff678d74407b518207d","experience","20","middle",14,2.48632218844985,0.785714285714286
"experience.6941735b3d4f8229158290ea","experience","2","extreme",18,8.778972520908,0.611111111111111
"experience.6941735b3d4f8229158290ea","experience","2","middle",13,2.6914805624483,-0.538461538461539
"experience.6941735b3d4f8229158290ea","experience","10","extreme",13,9.2332506203474,2.07692307692308
"experience.6941735b3d4f8229158290ea","experience","10","middle",19,3.15619694397284,0.526315789473684
"experience.6941735b3d4f8229158290ea","experience","20","extreme",14,8.14132104454685,-1.35714285714286
"experience.6941735b3d4f8229158290ea","experience","20","middle",16,2.37365591397849,-1.4375
"experience.694179d88301c400c4bbdb4d","experience","2","extreme",13,7.79838056680162,-2.46153846153846
"experience.694179d88301c400c4bbdb4d","experience","2","middle",19,2.45373961218837,-0.157894736842105
"experience.694179d88301c400c4bbdb4d","experience","10","extreme",19,8.01994459833795,-0.789473684210526
"experience.694179d88301c400c4bbdb4d","experience","10","middle",13,2.72145748987854,-0.461538461538462
"experience.694179d88301c400c4bbdb4d","experience","20","extreme",16,8.01578947368421,-2.1875
"experience.694179d88301c400c4bbdb4d","experience","20","middle",15,2.47508771929825,-1.33333333333333
"experience.6942e378d0c8a15ff6b1f81e","experience","2","extreme",20,7.60957446808511,-0.65
"experience.6942e378d0c8a15ff6b1f81e","experience","2","middle",10,1.23617021276596,2.9
"experience.6942e378d0c8a15ff6b1f81e","experience","10","extreme",24,8.33333333333333,0.833333333333334
"experience.6942e378d0c8a15ff6b1f81e","experience","10","middle",8,3.20478723404255,-0.75
"experience.6942e378d0c8a15ff6b1f81e","experience","20","extreme",17,7.97622027534418,1.52941176470588
"experience.6942e378d0c8a15ff6b1f81e","experience","20","middle",15,2.75460992907801,1.33333333333333
"experience.6945b7f9c69fe2317b25e4a2","experience","2","extreme",19,8.24141876430206,0.368421052631579
"experience.6945b7f9c69fe2317b25e4a2","experience","2","middle",11,2.25494071146245,1.90909090909091
"experience.6945b7f9c69fe2317b25e4a2","experience","10","extreme",17,9.13938618925831,3.35294117647059
"experience.6945b7f9c69fe2317b25e4a2","experience","10","middle",14,2.5,0.571428571428572
"experience.6945b7f9c69fe2317b25e4a2","experience","20","extreme",18,8.756038647343,2.55555555555556
"experience.6945b7f9c69fe2317b25e4a2","experience","20","middle",13,2.72408026755853,0.461538461538462
"experience.6957ec3547d1923f4fa00638","experience","2","extreme",17,7.93304130162703,-2.64705882352941
"experience.6957ec3547d1923f4fa00638","experience","2","middle",14,2.26595744680851,-2.21428571428571
"experience.6957ec3547d1923f4fa00638","experience","10","extreme",18,8.11111111111111,-0.222222222222222
"experience.6957ec3547d1923f4fa00638","experience","10","middle",14,2.39665653495441,-0.928571428571428
"experience.6957ec3547d1923f4fa00638","experience","20","extreme",15,8.99078014184397,1.13333333333333
"experience.6957ec3547d1923f4fa00638","experience","20","middle",16,2.90957446808511,-0.375
"experience.695c8ba574771ee1382bed66","experience","2","extreme",17,8.7843137254902,1.11764705882353
"experience.695c8ba574771ee1382bed66","experience","2","middle",15,3.22222222222222,-0.666666666666667
"experience.695c8ba574771ee1382bed66","experience","10","extreme",18,8.55555555555556,2.27777777777778
"experience.695c8ba574771ee1382bed66","experience","10","middle",13,2.1025641025641,-1.30769230769231
"experience.695c8ba574771ee1382bed66","experience","20","extreme",15,8.64444444444444,2
"experience.695c8ba574771ee1382bed66","experience","20","middle",15,2.17777777777778,-1.8
