"experiment","analysis","effect","df1","df2","MSE","F","ges","p"
"exp1","matched_tail_ratio","condition",1,38,0.0512710705597775,0.0129540419123285,0.000125887646826604,0.909983013404985
"exp1","matched_tail_ratio","array_length",2.0294326618586,77.118441150627,0.0431402782674105,0.501443654275407,0.00825354440420117,0.61031440704925
"exp1","matched_tail_ratio","condition:array_length",2.0294326618586,77.118441150627,0.0431402782674105,0.951331238057956,0.0155434001549555,0.391830354087467
