"experiment","condition","effect","Sum Sq","Mean Sq","df1","df2","F","p"
"exp1","experience","meanVal_c",5702.496335017,5702.496335017,1,20.0384267698873,214.738674684759,3.58663369259002e-12
"exp1","experience","array_length",3316.49788308285,1105.49929436095,3,1879.01152809412,41.6297423776072,4.82713305079107e-26
"exp1","experience","meanVal_c:array_length",324.844382010196,108.281460670065,3,1878.88435294367,4.0775506008546,0.00674026809439306
"exp1","average","meanVal_c",7932.13379988295,7932.13379988295,1,21.8241149906945,275.433140380024,7.34874190152714e-14
"exp1","average","array_length",3217.55345574669,1072.51781858223,3,2065.48090111248,37.2418013031998,1.95487144640256e-23
"exp1","average","meanVal_c:array_length",459.956778822981,153.318926274327,3,2065.14208798823,5.32380244822072,0.00118106663454122
