"experiment","effect","Sum Sq","Mean Sq","df1","df2","F","p"
"exp1","meanVal_c",13422.6730357992,13422.6730357992,1,41.9393461949868,484.05750859965,1.18290518696352e-24
"exp1","array_length",6485.98589498788,2161.99529832929,3,3943.76480931057,77.9673359339283,5.41834554921185e-49
"exp1","condition",2.23130965918521,2.23130965918521,1,42.0036085897087,0.0804669972708773,0.778059114648674
"exp1","meanVal_c:array_length",407.532698704276,135.844232901425,3,3943.17224510408,4.89890655613213,0.00212026326659367
"exp1","meanVal_c:condition",16.1722176899063,16.1722176899063,1,41.939346195738,0.583213446578687,0.449330570887395
"exp1","array_length:condition",52.9194392525252,17.6398130841751,3,3943.76480931632,0.636138863765515,0.591677644112557
"exp1","meanVal_c:array_length:condition",374.267142633777,124.755714211259,3,3943.17224522249,4.49902489940794,0.0037130112085348
