"difference","experiment","condition","array_length","two_stage","two_stage_se","lmm","lmm_se"
0.0113425959405186,"exp1","average","2",0.913616168457831,0.0536911226865891,0.902273572517312,0.060303079100254
0.0165582237683164,"exp1","average","6",0.819904903089878,0.0674136075013486,0.803346679321562,0.0598071753285751
-0.000262435091539559,"exp1","average","8",0.752185304808485,0.0674771236642314,0.752447739900025,0.0603209639958254
-0.00086628183236348,"exp1","average","12",0.706782389483639,0.0635192948632469,0.707648671316003,0.059632852011055
0.00896980647513745,"exp1","experience","2",0.893569400149192,0.060792654383021,0.884599593674055,0.0622996917058892
0.0169952170857851,"exp1","experience","6",0.842071108082851,0.0682883968565517,0.825075890997066,0.0619032353011029
0.00247299580808047,"exp1","experience","8",0.761414415479668,0.0609145507325603,0.758941419671588,0.0622819911128818
0.0188576925605439,"exp1","experience","12",0.943629595663229,0.0727591234450046,0.924771903102685,0.0628674159474433
