"experiment","tail","array_length","emmean","SE","df","ci_low","ci_high","t.ratio","p.value"
"exp1","low","2",18.119236426513,0.415329725584996,103.294709121377,17.2955558034958,18.9429170495302,43.626148841121,2.31346752171742e-68
"exp1","low","6",18.0763330486203,0.475894331175467,146.737869540206,17.135840876161,19.0168252210796,37.9839217751795,8.35910358510799e-78
"exp1","low","8",17.7985401229794,0.517236540247367,167.124837137452,16.7773806107934,18.8196996351653,34.4108328357221,9.32057640514283e-78
"exp1","low","12",16.9539614698619,0.565679446661346,206.506378433194,15.8387142001716,18.0692087395521,29.9709695480799,3.84882676333798e-77
"exp1","high","2",33.8608619519548,0.549243980219225,195.08753422761,32.7776437839461,34.9440801199635,61.6499464198762,7.0893585309357e-130
"exp1","high","6",32.9400337060529,0.498199087972565,153.303352696443,31.9558119377526,33.9242554743531,66.1182135842585,1.35933092580918e-114
"exp1","high","8",32.632906985171,0.49009872195179,155.350812915359,31.6647894775456,33.6010244927963,66.5843543831584,3.98078178532986e-116
"exp1","high","12",31.8252600582151,0.426662561042976,112.702770094892,30.9799404453984,32.6705796710317,74.5911710191263,9.1369951174826e-98
