"experiment","model","1","slope","SE","df","ci_low","ci_high","t.ratio","p.value"
"exp1","combined","overall",0.607049244216855,0.00967814856497105,3965.79242907736,0.588074630547331,0.626023857886378,62.7236955644595,0
"exp1","experience","overall",0.618733107879997,0.0135536557644486,1894.94882271275,0.592151452351233,0.645314763408761,45.6506435336024,1.43415944168737e-307
"exp1","average","overall",0.590495653799684,0.0138368187608186,2081.19300488948,0.563360206293965,0.617631101305404,42.6756802995627,2.01439755983077e-286
