"z","experiment","participant_id","condition","array_length","n_trials","slope_fwd","slope_rev","r","bias","abs_error","sd_response","sd_objective","mean_rt"
1.11442309005728,"exp1","average.5dd42e7f35cf744223c60d1b","average","8",22,0.779206407756758,0.832929645693686,0.805620330636638,-0.181818181818182,3.18181818181818,6.19890368746014,6.40903718008857,2176.77272727273
1.43753575429964,"exp1","average.5dd42e7f35cf744223c60d1b","average","12",23,0.846683291770574,0.94227353463588,0.893200569891108,0.695652173913043,2.52173913043478,5.96697101409115,6.29479991174094,2421.13043478261
1.09872184027373,"exp1","average.5e2f4ab6fb987e078bf5f68e","average","2",24,0.714957969673812,0.895245769540693,0.800039435121722,-0.458333333333333,2.875,5.99758405466348,6.7113088639003,3281.25
1.02872897232408,"exp1","average.5e2f4ab6fb987e078bf5f68e","average","6",24,0.834013488551914,0.717188134904511,0.773398072366198,2,3.5,7.0029755580515,6.49400503920927,3604.20833333333
0.868030427489146,"exp1","average.5e2f4ab6fb987e078bf5f68e","average","8",22,0.576726935558646,0.850525596102897,0.70037205873351,1.5,3.77272727272727,5.0325778510461,6.1115177616243,3503.86363636364
0.957721175908605,"exp1","average.5e2f4ab6fb987e078bf5f68e","average","12",22,0.735464969439814,0.751134956665291,0.743258668263623,1.59090909090909,3.68181818181818,6.47739993799286,6.54604073854184,3148.90909090909
1.25926528761308,"exp1","average.615921b85071b9caef6148d8","average","2",24,1.23232323232323,0.587479935794543,0.850861430200815,-0.5,3.08333333333333,7.36029299983895,5.08193732315952,1560.29166666667
1.14055978217206,"exp1","average.615921b85071b9caef6148d8","average","6",23,0.895546921697549,0.74097428288823,0.814602503125054,0.217391304347826,3.78260869565217,7.99604645392213,7.27332013393821,1534
1.68966220047725,"exp1","average.615921b85071b9caef6148d8","average","8",24,1.03847143592383,0.840225906358171,0.934104171640493,-0.208333333333333,2.125,8.34307401728949,7.50458796868357,1647.375
1.81878020387773,"exp1","average.615921b85071b9caef6148d8","average","12",22,1.07033747779751,0.84091543399386,0.948716661950231,1,2.18181818181818,9.23631548884748,8.18680704083158,1550.27272727273
0.328014040857937,"exp1","average.62cd43d66c2dd7ae9ab53ae7","average","2",23,0.519122257053292,0.193251533742331,0.316735177041214,1.69565217391304,9.52173913043478,10.8878581247854,6.64307419668098,2035.65217391304
0.429717528276324,"exp1","average.62cd43d66c2dd7ae9ab53ae7","average","6",23,0.513660083904635,0.319460353824615,0.405085215911117,2.34782608695652,6.17391304347826,7.88103241566477,6.21517968348653,1891.21739130435
0.745364617574868,"exp1","average.62cd43d66c2dd7ae9ab53ae7","average","8",22,0.875406130809436,0.456814998648549,0.632375403113249,3.63636363636364,7.27272727272727,9.3855604301898,6.77993602237753,1887.09090909091
0.119024019118016,"exp1","average.62cd43d66c2dd7ae9ab53ae7","average","12",24,0.151088348271447,0.0928859588704123,0.118465126106125,6.25,10,8.58166228281164,6.72869692576806,2191.95833333333
0.931845268671186,"exp1","average.6422f34be2b8257efb345837","average","2",24,0.932851792402354,0.573535458757093,0.731453061178816,-6.70833333333333,7.70833333333333,8.12927702366798,6.3742007171573,2342.125
0.934149441948827,"exp1","average.6422f34be2b8257efb345837","average","6",23,0.792720613482888,0.676896012509773,0.732522642858819,-1.95652173913043,4.04347826086957,6.35945656066897,5.87652931907471,2481.30434782609
0.846591321811543,"exp1","average.6422f34be2b8257efb345837","average","8",24,0.588235294117647,0.807692307692308,0.68928450016807,-3.375,4.54166666666667,5.94357526717057,6.96458432231305,2361.875
0.756004302604953,"exp1","average.6422f34be2b8257efb345837","average","12",24,0.548084261944741,0.744337911376004,0.638717382567601,0.958333333333333,4.45833333333333,5.91225085267257,6.88992122543891,2350.875
0.931603184418062,"exp1","average.661415341b1fdb1844c6f6a6","average","2",24,0.778254649499285,0.687254351487928,0.73134047777632,-0.583333333333333,4,7.18492786364603,6.75181135116638,3373.5
0.812862345259901,"exp1","average.661415341b1fdb1844c6f6a6","average","6",24,0.689754140876241,0.653079265298104,0.671166244353648,2.83333333333333,5.75,7.43851609792776,7.23805863154086,3287.45833333333
0.786386001425377,"exp1","average.661415341b1fdb1844c6f6a6","average","8",24,0.76812997180016,0.560848186846958,0.656356840405373,5.95833333333333,6.875,7.67784314520158,6.56061480858819,3263.20833333333
1.38658881231163,"exp1","average.661415341b1fdb1844c6f6a6","average","12",23,1.29733226266952,0.600202262032527,0.882418131421847,6.26086956521739,6.43478260869565,9.78544535069623,6.65585420940971,3229.13043478261
1.21659893673086,"exp1","average.66ba25f31c96638d878c9235","average","2",23,1.12790697674419,0.623571428571429,0.838648057759662,-2.73913043478261,4.21739130434783,8.64312196560091,6.42653835722755,2265.52173913043
1.23041463555298,"exp1","average.66ba25f31c96638d878c9235","average","6",24,1.08440460081191,0.654868612579484,0.842699552870715,-2.20833333333333,4.04166666666667,8.42260158094305,6.54527155358316,2230.625
0.831062374655397,"exp1","average.66ba25f31c96638d878c9235","average","8",24,0.834048027444254,0.556111508220157,0.681046038436515,0.75,4.25,7.11957904634125,5.81352745321422,2310.20833333333
1.17149582444554,"exp1","average.66ba25f31c96638d878c9235","average","12",21,0.986140138598614,0.689774563360775,0.824751103978888,0,3.14285714285714,7.86705003101393,6.5795498471002,2210.14285714286
1.23400825294276,"exp1","average.66df49caa6df07d77078a5fd","average","2",22,1.03637405758124,0.686908240794857,0.843738040329197,-2.5,4.22727272727273,8.60635021767439,7.00664495982732,1787.09090909091
0.978204486634803,"exp1","average.66df49caa6df07d77078a5fd","average","6",24,1.25229184029093,0.451920710868079,0.752287590405806,0.75,4.33333333333333,8.13996670576818,4.8899112347831,1745.45833333333
0.612185408154409,"exp1","average.66df49caa6df07d77078a5fd","average","8",23,0.558145603200835,0.533460803059273,0.545663634217564,1.52173913043478,5,6.89532120683689,6.74111917614839,1929.4347826087
1.0233620797416,"exp1","average.66df49caa6df07d77078a5fd","average","12",24,0.815494710640946,0.729372478085432,0.771232389079809,3.41666666666667,4.66666666666667,7.2166273386484,6.82493297732128,1666.5
1.11801288130045,"exp1","average.6705565ffd67124adcd513ec","average","2",23,0.707228915662651,0.920564571116869,0.806876622184852,-5.43478260869565,5.60869565217391,5.38369665966798,6.14225306603959,1943.82608695652
0.999266238066128,"exp1","average.6705565ffd67124adcd513ec","average","6",24,0.536388701035218,1.08047783715813,0.761285822520418,-1.33333333333333,3.41666666666667,4.15788930567672,5.90120965246269,1889.375
0.938499259063666,"exp1","average.6705565ffd67124adcd513ec","average","8",24,0.501375515818432,1.07611403265984,0.734531979020845,-1.95833333333333,3.54166666666667,4.43123792694743,6.4919124713933,2084
0.791592734528858,"exp1","average.6705565ffd67124adcd513ec","average","12",24,0.47598640461061,0.913240714488234,0.659310370184847,-1,4,5.05548919635803,7.002587513488,2019.83333333333
0.732386371794154,"exp1","average.675c611268e0e1825a5fe25d","average","2",24,0.630182599355532,0.6189144997099,0.624523136645884,-8.45833333333333,8.45833333333333,5.86054728611191,5.80791563798675,1275.08333333333
0.901138981328058,"exp1","average.675c611268e0e1825a5fe25d","average","6",23,0.695746025060546,0.73859825620389,0.716852007649073,-4.8695652173913,5.30434782608696,5.94640091101049,6.12678948611054,1453.34782608696
0.902938248248545,"exp1","average.675c611268e0e1825a5fe25d","average","8",23,0.630930207077901,0.816461080391323,0.717725545401823,-5.60869565217391,5.60869565217391,5.27991196477093,6.00625497412733,1509.91304347826
1.0214762567612,"exp1","average.675c611268e0e1825a5fe25d","average","12",24,0.681517919887561,0.871025687084605,0.770467140396353,-4.33333333333333,5.16666666666667,6.35142343968224,7.18038794317499,1311.41666666667
1.17972067708778,"exp1","average.678d702b1b04e7a307fdfde5","average","2",23,0.974944320712695,0.70212254063302,0.827363513477922,-2.08695652173913,4.17391304347826,8.59818898111345,7.29665037667062,3236.95652173913
1.37882281709816,"exp1","average.678d702b1b04e7a307fdfde5","average","6",22,0.951167964404894,0.815429361560101,0.880687394000336,-2.22727272727273,3.13636363636364,6.73766308864608,6.23840916562459,3046.72727272727
