"experiment","analysis","effect","df1","df2","MSE","F","ges","p"
"exp1","tracking_correlation","condition",1,42,0.332026135321167,0.819125707472617,0.0133506342966681,0.37059858136204
"exp1","tracking_correlation","array_length",2.89738065852336,121.689987657981,0.0505738693062762,5.70980117540151,0.0399628979378894,0.00124449474955771
"exp1","tracking_correlation","condition:array_length",2.89738065852336,121.689987657981,0.0505738693062762,0.943624285520087,0.00683234280738745,0.419436398544562
