"experiment","condition","1","slope","SE","df","ci_low","ci_high","t.ratio","p.value"
"exp1","experience","overall",0.848576785536827,0.0579076595470464,20.0384267698873,0.727798372475056,0.969355198598599,14.6539644698887,3.58663369259002e-12
"exp1","average","overall",0.791584245473742,0.0476967782723468,21.8241149906945,0.692620940471182,0.890547550476301,16.5961784872308,7.34874190152717e-14
