"experiment","tail","effect","Sum Sq","Mean Sq","df1","df2","F","p"
"exp1","low","array_length",59.4742393521968,19.8247464507323,3,346.610706191857,1.35810524455629,0.255439491001419
"exp1","low","condition",1.71253597648906,1.71253597648906,1,41.9158052503862,0.117318226336015,0.733673190757357
"exp1","low","array_length:condition",74.6340413385494,24.8780137795165,3,346.610706197228,1.70428212396416,0.16583304192705
"exp1","high","array_length",156.840964072037,52.2803213573456,3,307.357564047625,3.77363001881665,0.0110158632195246
"exp1","high","condition",9.60760872063514,9.60760872063514,1,38.8469386143081,0.693483890992559,0.410072594723312
"exp1","high","array_length:condition",14.2743301974886,4.75811006582953,3,307.357564036935,0.343443699485317,0.793925979449732
