"experiment","level","n_trials","r","sd_true","sd_report","z_forward","z_reverse","raw_forward","raw_reverse"
"exp3","2 squares",2570,0.762985062936357,6.53215213438837,7.26013324654859,0.762985062936358,0.762985062936357,0.848016566068979,0.6864797570672
"exp3","10 squares",2578,0.724007528848568,6.55885113469029,6.74145714032431,0.724007528848563,0.724007528848567,0.744164736288866,0.704396320152873
"exp3","20 squares",2560,0.740233513103516,6.54508100519677,7.17359277910189,0.740233513103513,0.740233513103517,0.811316740042237,0.675378217751364
