"experiment","version","level","report","mean_objective","n","sd_objective","min_objective","max_objective"
"exp3","shift_removed","20 squares",27,26.5238095238095,126,4.91644470846857,14,36
"exp3","shift_removed","20 squares",28,28.0633802816901,142,4.61606013692343,17,36
"exp3","shift_removed","20 squares",29,28.4705882352941,119,4.86046578191315,14,36
"exp3","shift_removed","20 squares",30,29.0515463917526,97,4.41911363195112,17,36
"exp3","shift_removed","20 squares",31,30.1224489795918,98,3.74238830552481,21,36
"exp3","shift_removed","20 squares",32,30.8588235294118,85,4.08001208324679,17,36
"exp3","shift_removed","20 squares",33,31.0547945205479,73,4.09569696605442,19,36
"exp3","shift_removed","20 squares",34,32.0338983050847,59,3.80546839608711,18,36
"exp3","shift_removed","20 squares",35,31.7777777777778,54,3.28901353948157,23,36
"exp3","shift_removed","20 squares",36,32.5111111111111,45,2.41794636964194,26,36
"exp3","shift_removed","20 squares",37,32.4375,32,2.93957973735329,25,36
"exp3","shift_removed","20 squares",38,33.8888888888889,27,1.82574185835055,30,36
"exp3","shift_removed","20 squares",39,32.0526315789474,19,3.77820774986892,22,36
"exp3","shift_removed","20 squares",40,34,10,2.35702260395516,30,36
"exp3","shift_removed","20 squares",41,32.25,12,3.59608372842154,25,36
"exp3","shift_removed","20 squares",42,34,11,2,30,36
"exp3","shift_removed","20 squares",43,35,7,1.52752523165195,32,36
"exp3","shift_removed","20 squares",44,33,3,3,30,36
"exp3","shift_removed","20 squares",45,31,2,2.82842712474619,29,33
"exp3","shift_removed","20 squares",46,32.25,4,1.89296944860009,31,35
"exp3","shift_removed","20 squares",56,36,1,NA,36,36
