"experiment","window","contrast","estimate","SE","df","t.ratio","p.value"
"exp4","low","variance_level3 - variance_level5",0.207303065726573,0.213066905838074,1338.24978796894,0.972948215074368,0.594123307374917
"exp4","low","variance_level3 - variance_level7",-0.48870322821457,0.221418845416709,1337.28870080859,-2.20714378351505,0.0703236776493326
"exp4","low","variance_level5 - variance_level7",-0.696006293941142,0.238073837911389,1339.66494729076,-2.92348920001952,0.00984529618502439
"exp4","high","variance_level3 - variance_level5",0.516603372560791,0.309948967543815,793.773231759927,1.6667368717328,0.218707632649312
"exp4","high","variance_level3 - variance_level7",0.938785855866693,0.305489741983371,802.602658585341,3.07305197801959,0.00619633580267209
"exp4","high","variance_level5 - variance_level7",0.422182483305902,0.305318233095495,787.737002606576,1.38276210701722,0.350426468121299
