"experiment","window","effect","Sum Sq","Mean Sq","df1","df2","F","p"
"exp4","low","variance_level",94.823345051485,47.4116725257425,2,1338.30745066321,4.485970484326,0.0114358685350144
"exp4","low","condition",0.101142574026467,0.101142574026467,1,97.5193775539554,0.00956985015757745,0.922271555792026
"exp4","low","variance_level:condition",9.01940048402897,4.50970024201448,2,1338.30745062277,0.426696235359564,0.652750537192633
"exp4","high","variance_level",111.490432245886,55.7452161229431,2,794.854507390014,4.72940653034451,0.00908175610454983
"exp4","high","condition",0.894319972407946,0.894319972407946,1,71.5639171223245,0.0758738240138041,0.783762752224827
"exp4","high","variance_level:condition",55.8160670336466,27.9080335168233,2,794.854507409765,2.36770874961618,0.09435568845625
