"experiment","effect","Sum Sq","Mean Sq","df1","df2","F","p"
"exp4","meanVal_c",49148.8424443444,49148.8424443444,1,98.8485718920239,1905.6617328408,2.06395406346095e-66
"exp4","variance_level",878.432023988749,439.216011994375,2,179.269069727558,17.0298445473346,1.6929532117806e-07
"exp4","condition",31.1260355808458,31.1260355808458,1,98.9822695986268,1.2068584314804,0.274620214485734
"exp4","meanVal_c:variance_level",9619.12606084694,4809.56303042347,2,20829.8264982437,186.482524571003,5.34798116549134e-81
"exp4","meanVal_c:condition",36.7116911655937,36.7116911655937,1,98.8485717166175,1.42343260843556,0.235695051159896
"exp4","variance_level:condition",85.5565007217779,42.778250360889,2,179.269069730167,1.65865299478706,0.19330358372522
"exp4","meanVal_c:variance_level:condition",126.675280807923,63.3376404039613,2,20829.8264934276,2.45580794100979,0.0858186911937447
