"experiment","analysis","effect","df1","df2","MSE","F","ges","p"
"exp4","exaggeration","condition",1,99,0.0131304057092047,0.645790624153071,0.00487704382950306,0.423546993702387
"exp4","exaggeration","variance_level",1.80573783312824,178.768045479696,0.00240683156579632,43.4055255451757,0.0983130627354606,5.22948606234051e-15
"exp4","exaggeration","condition:variance_level",1.80573783312824,178.768045479696,0.00240683156579632,0.0838830590578675,0.000210665388380609,0.902551258077123
