"experiment","window","array_length","emmean","SE","df","ci_low","ci_high","t.ratio","p.value"
"short_exposure","low","2",16.6394206470671,0.337184324739055,34.8000028819315,15.9547594203896,17.3240818737445,49.3481441046946,8.3439756839731e-34
"short_exposure","low","10",17.0880706417633,0.504581818637896,102.832434786214,16.0873322320196,18.0888090515069,33.8658073092924,1.38906488431176e-57
"short_exposure","low","20",16.2625925172481,0.415205730637608,68.356506328784,15.4341406165705,17.0910444179257,39.167553136308,1.47147863106551e-48
"short_exposure","high","2",33.4147422143394,0.819423124415831,105.69898310355,31.7901027563797,35.0393816722991,40.778373490693,1.72929957613043e-66
"short_exposure","high","10",32.9130238074266,0.715818893034934,77.1800473186514,31.4876993534908,34.3383482613623,45.979540534173,7.68213441753217e-58
"short_exposure","high","20",31.5396290039509,0.687514203674427,71.7739583279328,30.1690207404054,32.9102372674964,45.8748762358465,6.36917759588064e-55
