"experiment","analysis","effect","df1","df2","MSE","F","ges","p"
"short_exposure","tracking_correlation","array_length",1.9546861675416,70.3687020314977,0.0462314830449686,4.7252148877739,0.0472668244199381,0.0124135762544809
