"participant_id","condition","array_length","band","n_trials","dist","inward"
"experience.5ff07b5ee7a1d23e719e421e","experience","2","middle",13,2.96772575250836,-0.307692307692308
"experience.5ff07b5ee7a1d23e719e421e","experience","10","extreme",21,8.09679089026915,1.90476190476191
"experience.5ff07b5ee7a1d23e719e421e","experience","10","middle",8,2.75,1.875
"experience.5ff07b5ee7a1d23e719e421e","experience","20","extreme",22,7.88853754940711,7
"experience.5ff07b5ee7a1d23e719e421e","experience","20","middle",10,2.7,-0.5
"experience.603006ea5f6c24dfc908f835","experience","2","extreme",20,9.1,-0.15
"experience.603006ea5f6c24dfc908f835","experience","2","middle",12,2.38789473684211,0.666666666666667
"experience.603006ea5f6c24dfc908f835","experience","10","extreme",17,8.91015479876161,1.22352941176471
"experience.603006ea5f6c24dfc908f835","experience","10","middle",15,2.56484210526316,0.253333333333334
"experience.603006ea5f6c24dfc908f835","experience","20","extreme",12,8.55754385964912,2.16666666666667
"experience.603006ea5f6c24dfc908f835","experience","20","middle",19,2.72587257617729,-0.236842105263158
"experience.607668ac450fc6e3025a131d","experience","2","extreme",16,8.25,1
"experience.607668ac450fc6e3025a131d","experience","2","middle",16,2.1875,-0.5
"experience.607668ac450fc6e3025a131d","experience","10","extreme",16,7.5,3.25
"experience.607668ac450fc6e3025a131d","experience","10","middle",16,2.12526315789474,0.55
"experience.607668ac450fc6e3025a131d","experience","20","extreme",21,7.72741854636592,2.83333333333333
"experience.607668ac450fc6e3025a131d","experience","20","middle",10,2.75305263157895,-1.1
"experience.609551c1ade88f8463666fb8","experience","2","extreme",12,9.88736263736264,1.08333333333333
"experience.609551c1ade88f8463666fb8","experience","2","middle",18,3.41941391941392,1.44444444444444
"experience.609551c1ade88f8463666fb8","experience","10","extreme",21,8.19408686551544,1.4952380952381
"experience.609551c1ade88f8463666fb8","experience","10","middle",9,2.55836385836386,0.533333333333334
"experience.609551c1ade88f8463666fb8","experience","20","extreme",17,8.16031027795734,-0.61764705882353
"experience.609551c1ade88f8463666fb8","experience","20","middle",14,2.21428571428571,-1.14285714285714
"experience.61bb392e40db417c1a138dcb","experience","2","extreme",19,7.88129290617849,-1.8421052631579
"experience.61bb392e40db417c1a138dcb","experience","2","middle",12,2.55072463768116,-2.5
"experience.61bb392e40db417c1a138dcb","experience","10","extreme",16,7.64972826086957,1.5125
"experience.61bb392e40db417c1a138dcb","experience","10","middle",14,2.73586956521739,-1.04285714285714
"experience.61bb392e40db417c1a138dcb","experience","20","extreme",19,7.90245995423341,-0.5
"experience.61bb392e40db417c1a138dcb","experience","20","middle",12,2.24184782608696,-2.33333333333333
"experience.622a42c21de0c55ba18a2acb","experience","2","extreme",19,8.50829519450801,2.73684210526316
"experience.622a42c21de0c55ba18a2acb","experience","2","middle",12,3.08333333333333,2.25
"experience.622a42c21de0c55ba18a2acb","experience","10","extreme",22,7.03626482213439,2.46363636363636
"experience.622a42c21de0c55ba18a2acb","experience","10","middle",8,2.43940217391304,-1.1
"experience.622a42c21de0c55ba18a2acb","experience","20","extreme",20,7.99565217391304,2.4
"experience.622a42c21de0c55ba18a2acb","experience","20","middle",11,3.81175889328063,-0.0454545454545451
"experience.633485c40e46cf7e9a2f2ca1","experience","2","extreme",17,8.48947368421052,0.294117647058824
"experience.633485c40e46cf7e9a2f2ca1","experience","2","middle",15,2.52428070175439,-0.6
"experience.633485c40e46cf7e9a2f2ca1","experience","10","extreme",22,7.92076555023923,-0.145454545454544
"experience.633485c40e46cf7e9a2f2ca1","experience","10","middle",10,2.2,0.7
"experience.633485c40e46cf7e9a2f2ca1","experience","20","extreme",18,7.7119298245614,-2.27777777777778
"experience.633485c40e46cf7e9a2f2ca1","experience","20","middle",13,2.51044534412955,-1.26923076923077
"experience.641e62a8191451d08e6c08f7","experience","2","extreme",17,8.65856777493606,8.05882352941176
"experience.641e62a8191451d08e6c08f7","experience","2","middle",15,3.00144927536232,0.866666666666666
"experience.641e62a8191451d08e6c08f7","experience","10","extreme",23,8.16427221172023,6.64347826086957
"experience.641e62a8191451d08e6c08f7","experience","10","middle",7,2.80931677018633,1.22857142857143
"experience.641e62a8191451d08e6c08f7","experience","20","extreme",19,8.75514874141876,1.23684210526316
"experience.641e62a8191451d08e6c08f7","experience","20","middle",11,2.50592885375494,5.40909090909091
"experience.651b29ff3a6cadf518640abe","experience","2","extreme",24,8.61722222222222,4.83333333333333
"experience.651b29ff3a6cadf518640abe","experience","2","middle",7,3.69492063492063,1.85714285714286
"experience.651b29ff3a6cadf518640abe","experience","10","extreme",17,7.54993464052288,5.02352941176471
"experience.651b29ff3a6cadf518640abe","experience","10","middle",12,2.83222222222222,-2.68333333333333
"experience.651b29ff3a6cadf518640abe","experience","20","extreme",17,8.03738562091503,4.61764705882353
"experience.651b29ff3a6cadf518640abe","experience","20","middle",13,3.06324786324786,-1.42307692307692
"experience.651c4484ba17050f6b716614","experience","2","extreme",20,8.67152173913044,-0.0499999999999998
"experience.651c4484ba17050f6b716614","experience","2","middle",11,3.90563241106719,1.54545454545455
"experience.651c4484ba17050f6b716614","experience","10","extreme",18,8.22222222222222,0.444444444444446
"experience.651c4484ba17050f6b716614","experience","10","middle",14,3.35714285714286,2.42857142857143
"experience.651c4484ba17050f6b716614","experience","20","extreme",21,8.08348861283644,5.16666666666667
"experience.651c4484ba17050f6b716614","experience","20","middle",8,1.72309782608696,-0.25
"experience.65a2bc0d60b1e46f4e1d3cc8","experience","2","extreme",13,8.43879598662207,-0.076923076923077
"experience.65a2bc0d60b1e46f4e1d3cc8","experience","2","middle",18,2.61111111111111,0.444444444444444
"experience.65a2bc0d60b1e46f4e1d3cc8","experience","10","extreme",10,7.51913043478261,2.56
"experience.65a2bc0d60b1e46f4e1d3cc8","experience","10","middle",21,2.58509316770186,-0.314285714285714
"experience.65a2bc0d60b1e46f4e1d3cc8","experience","20","extreme",16,8.28695652173913,0.75
"experience.65a2bc0d60b1e46f4e1d3cc8","experience","20","middle",14,2.67204968944099,-0.714285714285714
"experience.65b98fe25e75b5acc3f44626","experience","2","extreme",11,8.1633431085044,-5.09090909090909
"experience.65b98fe25e75b5acc3f44626","experience","2","middle",20,2.42655913978495,-0.45
"experience.65b98fe25e75b5acc3f44626","experience","10","extreme",22,7.86959921798632,-0.972727272727271
"experience.65b98fe25e75b5acc3f44626","experience","10","middle",9,2.1183990442055,-2.91111111111111
"experience.65b98fe25e75b5acc3f44626","experience","20","extreme",15,8.08645161290323,0.566666666666667
"experience.65b98fe25e75b5acc3f44626","experience","20","middle",16,3.24220430107527,1
"experience.662a5d4dabae70ece2dfcc21","experience","2","extreme",15,9.18551724137931,0.533333333333333
"experience.662a5d4dabae70ece2dfcc21","experience","2","middle",14,2.28571428571429,-1
"experience.662a5d4dabae70ece2dfcc21","experience","10","extreme",17,7.76639621365788,1
"experience.662a5d4dabae70ece2dfcc21","experience","10","middle",14,2.57142857142857,0.357142857142857
"experience.662a5d4dabae70ece2dfcc21","experience","20","extreme",18,8.05555555555556,-0.0555555555555556
"experience.662a5d4dabae70ece2dfcc21","experience","20","middle",9,2.10063856960409,3.61111111111111
"experience.662c1b87d84d0f2111bb3a56","experience","2","extreme",20,8.11774193548387,1.6
"experience.662c1b87d84d0f2111bb3a56","experience","2","middle",11,2.7683284457478,-4.45454545454546
"experience.662c1b87d84d0f2111bb3a56","experience","10","extreme",18,8.76272401433692,1.92222222222222
"experience.662c1b87d84d0f2111bb3a56","experience","10","middle",12,2.04516129032258,1.98333333333333
"experience.662c1b87d84d0f2111bb3a56","experience","20","extreme",16,8.125,1.375
"experience.662c1b87d84d0f2111bb3a56","experience","20","middle",16,2.5625,0.8125
"experience.6644cf0a2e641bfd221ac4af","experience","2","extreme",16,8.66005434782609,1.75
"experience.6644cf0a2e641bfd221ac4af","experience","2","middle",15,2.98536231884058,0.866666666666666
"experience.6644cf0a2e641bfd221ac4af","experience","10","extreme",14,8.5027950310559,1.82857142857143
"experience.6644cf0a2e641bfd221ac4af","experience","10","middle",17,1.83158567774936,0.623529411764706
"experience.6644cf0a2e641bfd221ac4af","experience","20","extreme",20,8.66586956521739,1.65
"experience.6644cf0a2e641bfd221ac4af","experience","20","middle",10,2.71217391304348,-1.1
"experience.6674d66310b6684b86ddf7b9","experience","2","extreme",18,8.05555555555556,3.94444444444444
"experience.6674d66310b6684b86ddf7b9","experience","2","middle",12,3.25,1.08333333333333
"experience.6674d66310b6684b86ddf7b9","experience","10","extreme",17,7.7988614800759,2.76470588235294
"experience.6674d66310b6684b86ddf7b9","experience","10","middle",14,3.06175115207373,0.0857142857142864
"experience.6674d66310b6684b86ddf7b9","experience","20","extreme",18,7.40752688172043,4.77777777777778
"experience.6674d66310b6684b86ddf7b9","experience","20","middle",14,2.75023041474654,2.14285714285714
"experience.669aed56568d11bad784de3b","experience","2","extreme",14,7.96943164362519,1.57142857142857
"experience.669aed56568d11bad784de3b","experience","2","middle",17,3.83187855787476,2.52941176470588
"experience.669aed56568d11bad784de3b","experience","10","extreme",19,7.86474250141483,-3.36842105263158
"experience.669aed56568d11bad784de3b","experience","10","middle",13,2.57799834574028,2.75384615384615
"experience.669aed56568d11bad784de3b","experience","20","extreme",16,7.44650537634409,-0.875
"experience.669aed56568d11bad784de3b","experience","20","middle",14,2.60199692780338,-1.21428571428571
"experience.66b68e2b2c21a7ed557cf866","experience","2","extreme",16,8.6094414893617,-1.1875
"experience.66b68e2b2c21a7ed557cf866","experience","2","middle",15,2.81950354609929,-0.8
"experience.66b68e2b2c21a7ed557cf866","experience","10","extreme",15,8.33496453900709,-1.10666666666666
"experience.66b68e2b2c21a7ed557cf866","experience","10","middle",17,2.23673341677096,-0.0352941176470587
"experience.66b68e2b2c21a7ed557cf866","experience","20","extreme",16,8.13537234042553,0.3125
"experience.66b68e2b2c21a7ed557cf866","experience","20","middle",15,1.88049645390071,2.76666666666667
"experience.66d1a34290c0181302a08f66","experience","2","extreme",15,8.91501754385965,1.13333333333333
"experience.66d1a34290c0181302a08f66","experience","2","middle",17,3.1984520123839,1.23529411764706
"experience.66d1a34290c0181302a08f66","experience","10","extreme",13,8.0404048582996,-0.323076923076922
"experience.66d1a34290c0181302a08f66","experience","10","middle",19,2.39074792243767,-0.178947368421053
"experience.66d1a34290c0181302a08f66","experience","20","extreme",17,8.07207430340557,0.794117647058824
"experience.66d1a34290c0181302a08f66","experience","20","middle",14,1.88932330827068,-1.28571428571429
"experience.66e9cc5fb04f5ba6d8b5a3f1","experience","2","extreme",19,8.42961926091825,4.57894736842105
"experience.66e9cc5fb04f5ba6d8b5a3f1","experience","2","middle",13,2.21644844517185,3.46153846153846
"experience.66e9cc5fb04f5ba6d8b5a3f1","experience","10","extreme",14,8.82492401215806,5.08571428571429
"experience.66e9cc5fb04f5ba6d8b5a3f1","experience","10","middle",17,2.95675844806007,1.57647058823529
"experience.66e9cc5fb04f5ba6d8b5a3f1","experience","20","extreme",17,7.70794743429287,1.73529411764706
"experience.66e9cc5fb04f5ba6d8b5a3f1","experience","20","middle",14,3.18936170212766,0.857142857142857
"experience.676f2ff678d74407b518207d","experience","2","extreme",17,8.1729662077597,4
"experience.676f2ff678d74407b518207d","experience","2","middle",14,2.00851063829787,-0.5
"experience.676f2ff678d74407b518207d","experience","10","extreme",13,8.75744680851064,4.01538461538462
"experience.676f2ff678d74407b518207d","experience","10","middle",18,3.09408983451537,1.18888888888889
"experience.676f2ff678d74407b518207d","experience","20","extreme",19,8.32978723404255,2.65789473684211
"experience.676f2ff678d74407b518207d","experience","20","middle",13,2.3189852700491,-0.5
"experience.6941735b3d4f8229158290ea","experience","2","extreme",18,8.73285543608124,0.611111111111111
"experience.6941735b3d4f8229158290ea","experience","2","middle",13,2.78560794044665,0.692307692307692
"experience.6941735b3d4f8229158290ea","experience","10","extreme",15,8.62637992831541,2.32
"experience.6941735b3d4f8229158290ea","experience","10","middle",17,2.97672359266287,0.129411764705883
"experience.6941735b3d4f8229158290ea","experience","20","extreme",15,7.8858064516129,-1.3
"experience.6941735b3d4f8229158290ea","experience","20","middle",15,1.96810035842294,-1.56666666666667
"experience.694179d88301c400c4bbdb4d","experience","2","extreme",13,7.70097165991903,-2.46153846153846
"experience.694179d88301c400c4bbdb4d","experience","2","middle",19,2.61379501385041,1.42105263157895
