"participant_id","n_total","n_clean","retained","rho","excluded_reason","condition"
"55ecd6ff748092000daa9f5f",96,94,0.979166666666667,0.782302210696142,NA,"experience"
"56b53292a9d33a000c8981a6",96,89,0.927083333333333,0.821036669773397,NA,"experience"
"59205f5005b0ce000123c6e6",96,95,0.989583333333333,0.755898272921997,NA,"experience"
"5b6db9e0580154000153cc64",96,87,0.90625,0.728709415379261,NA,"experience"
"5d6b2515783298001a763157",96,92,0.958333333333333,0.90658767019145,NA,"experience"
"5e03e20e4cac68ec33187d80",96,93,0.96875,0.924415606016442,NA,"experience"
"5e076480c4e1550e2114f006",96,93,0.96875,0.856858308731379,NA,"experience"
"5e3adfc595ff562fbdd130fa",96,95,0.989583333333333,0.793815257935516,NA,"experience"
"5e437d7404eaba215eafbd2a",96,91,0.947916666666667,0.7812974740611,NA,"experience"
"5f4813c94e8b081877fb26a6",96,95,0.989583333333333,0.861354656566776,NA,"experience"
"5ff07b5ee7a1d23e719e421e",96,92,0.958333333333333,0.648587236066946,NA,"experience"
"603006ea5f6c24dfc908f835",96,95,0.989583333333333,0.79183078744399,NA,"experience"
"607668ac450fc6e3025a131d",96,95,0.989583333333333,0.751268887982183,NA,"experience"
"609551c1ade88f8463666fb8",96,91,0.947916666666667,0.791830697397305,NA,"experience"
"61bb392e40db417c1a138dcb",96,92,0.958333333333333,0.723075445742023,NA,"experience"
"622a42c21de0c55ba18a2acb",96,92,0.958333333333333,0.703336905728824,NA,"experience"
"633485c40e46cf7e9a2f2ca1",96,95,0.989583333333333,0.872059216687983,NA,"experience"
"641e62a8191451d08e6c08f7",96,92,0.958333333333333,0.512235578802676,NA,"experience"
"651b29ff3a6cadf518640abe",96,90,0.9375,0.74551146421087,NA,"experience"
"651c4484ba17050f6b716614",96,92,0.958333333333333,0.754334478231864,NA,"experience"
"65a2bc0d60b1e46f4e1d3cc8",96,92,0.958333333333333,0.759683962062369,NA,"experience"
"65b98fe25e75b5acc3f44626",96,93,0.96875,0.771341353153196,NA,"experience"
"662a5d4dabae70ece2dfcc21",96,87,0.90625,0.808490104785509,NA,"experience"
"662c1b87d84d0f2111bb3a56",96,93,0.96875,0.782660854590629,NA,"experience"
"6644cf0a2e641bfd221ac4af",96,92,0.958333333333333,0.827378166076865,NA,"experience"
"6674d66310b6684b86ddf7b9",96,93,0.96875,0.660679320702765,NA,"experience"
"669aed56568d11bad784de3b",96,93,0.96875,0.775112375242399,NA,"experience"
"66b68e2b2c21a7ed557cf866",96,94,0.979166666666667,0.783634120120075,NA,"experience"
"66d1a34290c0181302a08f66",96,95,0.989583333333333,0.682176327781011,NA,"experience"
"66e9cc5fb04f5ba6d8b5a3f1",96,94,0.979166666666667,0.713771093411513,NA,"experience"
"676f2ff678d74407b518207d",96,94,0.979166666666667,0.706547440312576,NA,"experience"
"6941735b3d4f8229158290ea",96,93,0.96875,0.866228167563188,NA,"experience"
"694179d88301c400c4bbdb4d",96,95,0.989583333333333,0.866111186610455,NA,"experience"
"6942e378d0c8a15ff6b1f81e",96,94,0.979166666666667,0.788341878335909,NA,"experience"
"6945b7f9c69fe2317b25e4a2",96,92,0.958333333333333,0.596901912987416,NA,"experience"
"6957ec3547d1923f4fa00638",96,94,0.979166666666667,0.838472087803964,NA,"experience"
"695c8ba574771ee1382bed66",96,93,0.96875,0.740666710861278,NA,"experience"
"65612a45629022b7c905ef6c",96,81,0.84375,NA,"low_retention","experience"
"67ca05b811f9ce2ffe685f2f",96,0,0,NA,"low_retention","experience"
