"z","experiment","participant_id","condition","array_length","n_trials","slope_fwd","slope_rev","r","bias","abs_error","sd_response","sd_objective","mean_rt"
1.06098246020018,"short_exposure","experience.55ecd6ff748092000daa9f5f","experience","2",32,0.825648269599435,0.748331047096479,0.786039588139644,-3.5,4.75,6.64023658731252,6.32168566740069,1492.03125
1.16872798776796,"short_exposure","experience.55ecd6ff748092000daa9f5f","experience","10",30,0.902602489337628,0.751994198694707,0.823863966750153,-1.8,3.89333333333333,7.96255605007429,7.2679425221824,1512.03333333333
0.97833636833679,"short_exposure","experience.55ecd6ff748092000daa9f5f","experience","20",32,0.971237425529837,0.582785143945499,0.752344829744088,-2.59375,4.5,8.29490467385775,6.42544086600917,1488.96875
1.00002949093991,"short_exposure","experience.56b53292a9d33a000c8981a6","experience","2",30,0.735502121640735,0.788637457871931,0.761606541115661,-3.23333333333333,4.5,6.9099295536772,7.15517656834113,3912.1
1.37901268585586,"short_exposure","experience.56b53292a9d33a000c8981a6","experience","10",30,0.663299335459215,1.16943478820651,0.880729991473135,1.33333333333333,2.94666666666667,5.17520614282075,6.87164756298554,4101.63333333333
1.77736361229214,"short_exposure","experience.56b53292a9d33a000c8981a6","experience","20",29,0.829004842844934,1.0758826791546,0.944410901754181,0.637931034482758,1.91379310344828,6.32241302067026,7.2025583850907,3988.68965517241
1.14754590939235,"short_exposure","experience.59205f5005b0ce000123c6e6","experience","2",32,1.13480543961223,0.588109692275487,0.816939457905477,-1.9375,4.25,8.49899187570066,6.11837198987211,843.65625
0.91485147045451,"short_exposure","experience.59205f5005b0ce000123c6e6","experience","10",31,0.96316567364094,0.543399520533667,0.723452669668841,-3.94193548387097,6.12258064516129,9.0845490949229,6.82358339309931,854.645161290323
0.930901748928562,"short_exposure","experience.59205f5005b0ce000123c6e6","experience","20",32,0.947447447447447,0.564022346368715,0.731014043894068,-1.875,4.65625,8.4957294774986,6.55497840846817,904.90625
0.877830171372282,"short_exposure","experience.5b6db9e0580154000153cc64","experience","2",28,0.762809647009843,0.652182756604206,0.705330630521007,-0.142857142857143,3.92857142857143,7.2128449501658,6.66934470020546,4047.17857142857
0.940796319050717,"short_exposure","experience.5b6db9e0580154000153cc64","experience","10",29,0.751625410080525,0.719892595978062,0.735587906144429,2.04137931034483,4.11034482758621,6.56607192258894,6.42597101209427,3928.51724137931
1.10698566927135,"short_exposure","experience.5b6db9e0580154000153cc64","experience","20",30,0.953445016959686,0.676284229278775,0.802994289179113,3.03333333333333,4.46666666666667,7.91107182822052,6.66272872200186,4790.66666666667
1.35792652212877,"short_exposure","experience.5d6b2515783298001a763157","experience","2",29,0.953448765256884,0.804679389922542,0.875911280181566,-2.48275862068966,3.79310344827586,7.85427623479171,7.21554151875429,1725.72413793103
1.35651260572444,"short_exposure","experience.5d6b2515783298001a763157","experience","10",32,0.871896295135897,0.879282766247359,0.875581741625484,-0.981250000000001,2.96875,7.14474485424484,7.17494520604007,1584.59375
1.69337429990872,"short_exposure","experience.5d6b2515783298001a763157","experience","20",31,0.990029910269193,0.882227513415544,0.934575639498379,-1.24193548387097,2.53225806451613,7.77907311282158,7.34334604814424,1657.61290322581
1.76584820073634,"short_exposure","experience.5e03e20e4cac68ec33187d80","experience","2",31,0.96013316345403,0.92647233789411,0.943152594565123,0.161290322580645,1.96774193548387,7.36381738309777,7.23358356437497,2415.35483870968
1.49517294636719,"short_exposure","experience.5e03e20e4cac68ec33187d80","experience","10",31,0.762869753426983,1.07188431723315,0.904272151948686,0.703225806451612,2.45806451612903,6.00537393748568,7.11850534027824,2518.32258064516
1.59325203297863,"short_exposure","experience.5e03e20e4cac68ec33187d80","experience","20",31,0.841103319820313,1.00771199789971,0.920646461382548,0.919354838709677,2.08064516129032,5.72412363579347,6.26545401216022,2585.61290322581
1.1417289965493,"short_exposure","experience.5e076480c4e1550e2114f006","experience","2",30,1.03909726636999,0.639225655064529,0.814995478988148,-3,4.26666666666667,7.66691653765725,6.01339500949587,1877.06666666667
1.19911705860353,"short_exposure","experience.5e076480c4e1550e2114f006","experience","10",31,0.79157736330886,0.87740093004448,0.833385093920783,-0.587096774193548,3.28387096774194,6.52274762344365,6.86725125395498,1801.25806451613
1.51659566190069,"short_exposure","experience.5e076480c4e1550e2114f006","experience","20",32,0.883177663553271,0.933730863571006,0.908102550638538,-0.21875,2.40625,6.90459174005054,7.09945193250405,1897.21875
1.45705002276209,"short_exposure","experience.5e3adfc595ff562fbdd130fa","experience","2",31,0.928554040895813,0.866669191154196,0.897078134593712,-3.67741935483871,4,7.53600675752499,7.28055297439029,1485.12903225806
0.967269112737637,"short_exposure","experience.5e3adfc595ff562fbdd130fa","experience","10",32,0.677604964948868,0.824608610567515,0.747501764987973,-3.04375,4.13125,5.74175425592944,6.33403186583549,1527.1875
0.868265954110405,"short_exposure","experience.5e3adfc595ff562fbdd130fa","experience","20",32,0.661705707260256,0.741551849166062,0.700492034803095,-1.375,3.6875,5.27279995399396,5.58186868929359,1592.4375
0.998880472546191,"short_exposure","experience.5e437d7404eaba215eafbd2a","experience","2",30,0.857777546831562,0.675360540042958,0.761123582123749,-1.13333333333333,4.26666666666667,7.49597593195268,6.65133294047573,2161.5
1.38150523509686,"short_exposure","experience.5e437d7404eaba215eafbd2a","experience","10",31,0.887059214903526,0.87555409620752,0.881287880994292,1.60645161290323,2.9741935483871,7.23848733678047,7.19139270463365,2070.45161290323
